"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"1453",-1.32094705009009,NA,NA,0.858298677607511,-2.49853157733399,NA,1.02045206859638,NA,-3.11724232386517,0.324710549851965,NA,4.38524159949463,NA,NA,7,-88.4362901640555,191.547279123292,15.2972902418124,9.66493169128655e-06
"2967",-2.66041913485691,NA,2.98927623652166,1.80231656642246,NA,1.57196110462586,NA,NA,-3.29908118527949,0.928147069719172,-1.32631761315615,NA,0.174189344247051,NA,8,-87.3400800122564,191.55288729724,15.3028984157608,9.63786834394745e-06
"7297",-1.95080198370499,NA,NA,NA,NA,NA,NA,NA,-3.18535243604553,NA,NA,4.58932257395986,1.86140827118672,-1.53903689105492,5,-90.5994753603016,191.556093577746,15.3061046962667,9.62242986758054e-06
"7159",-3.64203054297843,NA,3.42691119902187,2.18660812790626,NA,1.50000988768551,1.33165618685567,0.522108651964281,-3.5018920106788,1.17199244366932,-1.39370554970571,NA,0.767615964589573,-1.7166049524074,11,-83.9638809161964,191.557391462022,15.307402580543,9.61618749305702e-06
"8117",-3.86551882469911,NA,NA,1.8211201568198,NA,1.85329329454368,0.161703104577215,NA,-2.50719865489847,1.50853215570661,-1.32765250974062,4.27874391583891,1.22266366359127,-1.68672188550611,10,-85.106879679712,191.563452610958,15.3134637294785,9.58708903555591e-06
"831",-4.05843013815618,NA,4.21011618589426,1.57908774747628,-2.17288303062915,1.12317252551824,2.57326841174233,NA,NA,0.856120615348613,-1.95868234912606,NA,NA,NA,8,-87.3454734072812,191.56367408729,15.3136852058103,9.5860274376803e-06
"6297",1.35427434482644,NA,NA,NA,-1.84614092997451,1.58867646087771,NA,NA,-4.48003359928474,NA,NA,NA,0.764387632909797,-1.46034425523536,6,-89.5311023538472,191.565198719671,15.3152098381912,9.57872263839962e-06
"7454",-4.30374714782167,-0.468684772533266,NA,1.55301826965807,-1.8638610958257,1.30738776869073,NA,NA,NA,0.71737510135894,NA,5.7448175758419,1.27103713961501,-1.90596681711068,9,-86.2355434187362,191.568647813082,15.3186589316029,9.56221791949732e-06
"3281",-3.18364339721342,NA,NA,NA,NA,1.52849567208611,NA,1.44521791437195,-3.28014802192466,NA,NA,3.75979209763094,0.985099331139504,NA,6,-89.5332813798374,191.569556771651,15.3195678901716,9.55787307693579e-06
"1592",-5.68409079234451,-0.0885124016483462,2.92104842835515,1.99701034601215,NA,1.3783714101784,0.910429674323963,NA,NA,NA,-1.3234333722887,3.69070228289392,NA,NA,8,-87.3494241983742,191.571575669476,15.3215867879964,9.54822976038986e-06
"4668",-2.0407664938367,-0.105885657412115,4.14063676825692,NA,-2.62585758136739,0.710865478978435,2.37500821366658,NA,NA,NA,-1.26054789815068,NA,NA,-1.38062714770337,8,-87.3506712709954,191.574069814718,15.3240809332388,9.53632984604555e-06
"8086",-3.80967149083172,-0.0532010573308204,NA,1.82608475296299,NA,1.82982119284459,NA,NA,-2.46595352909381,1.49462348992889,-1.2658573106351,4.30213120302744,1.21056189452697,-1.70477163511124,10,-85.1122644120243,191.574222075582,15.3242331941031,9.53560386876809e-06
"3716",-2.88637236945195,0.0222181974049091,2.65065114101016,NA,NA,NA,NA,NA,-2.52684219490129,NA,-0.87429500348902,3.32789385365353,1.2375485312444,NA,7,-88.4498673036701,191.574433402521,15.3244445210416,9.53459635701167e-06
"3023",-1.15595776892524,NA,3.23714463998315,1.25576508155817,-1.95865153959723,NA,NA,0.94765039868297,-3.5707875747414,0.472706085606632,-0.810247071775075,NA,0.240666902398957,NA,9,-86.2391679224102,191.57589682043,15.3259079389508,9.52762235925777e-06
"1480",-4.24571754800396,-0.244095898292531,3.02851390144393,1.81612897371491,NA,NA,NA,0.462501849523736,-2.79319525406047,0.660398991249594,NA,3.4826473859635,NA,NA,8,-87.3516981995012,191.57612367173,15.3261347902503,9.5265417437872e-06
"560",-3.25925534934076,-0.110179641801585,4.68134609572018,1.37630824323614,-2.62855915340804,NA,2.6483467979051,NA,NA,NA,-1.37439538607564,NA,NA,NA,7,-88.4514322979101,191.577563391001,15.3275745095216,9.51968643864313e-06
"6819",-1.32190446259238,NA,3.72602711406563,NA,NA,NA,0.853487744107609,NA,-3.50648905288438,NA,-0.897073497360998,NA,1.2950504155398,-1.53580287022484,7,-88.4517200865449,191.578138968271,15.3281500867912,9.51694717526277e-06
"3178",-4.6534561492797,-0.550992768327082,NA,NA,-3.0018952559025,NA,1.80282753122848,3.00495728005468,NA,NA,NA,5.36888291621774,1.02490859556728,NA,7,-88.4527365835841,191.580171962349,15.3301830808696,9.5072781417414e-06
"639",-4.02628885536806,NA,3.88372133880994,1.43593320943938,-2.48464520910599,0.956833095205474,2.72330786436082,1.16567055126052,NA,NA,-1.65589037148434,NA,NA,NA,8,-87.3541275339058,191.580982340539,15.3309934590594,9.50342667665452e-06
"1779",-3.13106374621353,NA,2.31313988479352,NA,NA,1.33198277263545,1.05471394496696,0.646354911840519,-2.8292144386103,NA,-0.908652010844506,2.65933561554282,NA,NA,8,-87.3546084774672,191.581944227662,15.3319553461824,9.49885716370933e-06
"7977",-2.90103557401071,NA,NA,NA,-2.24161109843691,NA,0.759090732197481,NA,NA,1.26666344453407,-1.54110810189814,5.6761226786137,1.77857898297575,-1.60134463614224,8,-87.355614036505,191.583955345737,15.3339664642579,9.4893103028105e-06
"3911",-5.87309981614937,NA,2.55679960617098,1.71265009118397,NA,NA,NA,1.02416856915022,NA,1.56999348999506,-2.07478051116437,4.40068594687501,0.848721784645972,NA,8,-87.357426669551,191.587580611829,15.3375917303499,9.47212524517914e-06
"2707",-1.31669007208133,NA,2.67254493664638,NA,NA,1.36447599493984,NA,NA,-3.42720859567575,NA,-0.957291812500772,NA,0.615578551146881,NA,6,-89.5456040949993,191.594202201975,15.3442133204953,9.44081683605138e-06
"7604",-3.66145832481217,-0.216565362363914,2.6554190404217,NA,NA,1.10949028171564,0.703477834558671,NA,-3.07443167730202,0.621762912178676,NA,3.35814751754681,1.34862995155444,-1.62204548332273,10,-85.1225265693293,191.594746390192,15.344757508713,9.43824839485198e-06
"1425",-2.29801713342181,NA,NA,NA,NA,1.85397087040537,NA,NA,-3.24619107537005,0.501883771878657,NA,3.74388331967713,NA,NA,5,-90.623742434263,191.604627725669,15.3546388441895,9.39173215077791e-06
"1170",-2.01798515236086,-0.260894018695357,NA,NA,NA,1.80947121060369,NA,NA,-3.06259826229612,NA,NA,3.59330550444203,NA,NA,5,-90.6247157471048,191.606574351352,15.3565854698732,9.38259550439739e-06
"7694",-2.97381320059994,-0.224961378684631,NA,1.19477856358456,-2.04140371999941,NA,NA,NA,NA,NA,-0.786514562129197,5.62968505417787,1.74725258221086,-1.77631082938102,8,-87.3707598699264,191.61424701258,15.3642581311008,9.34666972167805e-06
"7434",-2.78839537746964,-0.445076228908055,NA,NA,-2.35396377375551,NA,NA,NA,NA,0.542952623914804,NA,5.87048956254251,1.74280019932868,-1.76834328683644,7,-88.4703353517537,191.615369498688,15.3653806172088,9.34142544001451e-06
"6857",0.787010468019153,NA,NA,NA,-2.29129466517355,NA,NA,3.07740905489203,-3.97888335666023,NA,-0.726299994452291,NA,0.969710249892909,-1.5511168875044,7,-88.471224648983,191.617148093147,15.3671592116674,9.33312182898971e-06
"5498",-3.97570747223206,-0.488359920054294,NA,NA,-2.90619614652984,0.849505203335969,1.48011517934601,2.82774499253482,NA,0.559352151379333,NA,5.10877072648374,NA,-1.48573435088384,9,-86.2598038124075,191.617168600425,15.3671797189454,9.33302613101844e-06
"6720",-3.66554642712076,-0.148208148852285,4.53031771780864,1.85086091257782,-2.30696050744469,0.845011157870768,2.32668298624768,NA,NA,NA,-1.30830006341237,NA,0.675038754199333,-1.76926173548049,10,-85.1348917109604,191.619476673455,15.3694877919752,9.32226169054179e-06
"3976",-4.37869962295125,0.0156582257358916,2.98884947554109,1.68672739893378,NA,NA,NA,NA,-2.24046380091658,1.2009511200612,-1.32013885465086,3.61043717517726,0.862331459592352,NA,9,-86.2615530294967,191.620667034603,15.3706781531237,9.31671491230643e-06
"5178",-2.50043138404393,-0.39561836770267,NA,NA,-2.39528691784217,1.28819811417519,0.886933440601762,NA,NA,NA,NA,5.10135357188783,NA,-1.3561954628482,7,-88.4748877883375,191.624474371856,15.3744854903763,9.29899584539494e-06
"3722",-1.06418574621035,-0.0549955509166085,NA,NA,-2.06349069881073,NA,NA,NA,-2.68503015921009,NA,-0.513138922212363,4.39655198581718,1.23572204719836,NA,7,-88.4751445974325,191.624987990046,15.3749991085664,9.29660808529927e-06
"8150",-4.62110405129916,0.0102008783821917,NA,1.8620572819095,NA,1.55397132489133,NA,2.01958305754522,-2.34880246252681,1.63654702421042,-1.56989769261706,4.14909256358418,1.11297976508695,-1.74014531216281,11,-83.99789289565,191.62541542093,15.3754265394504,9.29462146888633e-06
"1050",-2.7570938537124,-0.356575765838802,NA,NA,-1.9562687651172,1.25189422510529,NA,NA,NA,NA,NA,5.04653682353611,NA,NA,5,-90.6349780320163,191.627098921176,15.3771100396962,9.2868010120196e-06
"7621",-4.04869509661416,NA,NA,1.69441309523573,NA,NA,NA,2.30210631298167,-3.35383920589233,0.645683333250733,NA,4.61169462963778,1.53159251531766,-1.86681954958448,8,-87.3773003041622,191.627327881052,15.3773389995723,9.28573792046743e-06
"3879",-6.0282063146542,NA,3.2178035630053,1.78200853382662,NA,NA,0.784494939612701,NA,NA,1.49533238055544,-2.03157031072509,4.31398064952393,0.88852874884492,NA,8,-87.3774912216725,191.627709716072,15.377720834593,9.28396527972134e-06
"5910",-4.67130485471406,-0.124860166249686,NA,2.00782562340429,NA,1.93797315388897,NA,NA,NA,1.97906308419462,-1.99610548892872,4.95587312057867,NA,-1.46930484477734,8,-87.3778965399289,191.628520352585,15.3785314711057,9.28020308159727e-06
"1960",-4.50594782204501,-0.0197572130385268,3.38355412669636,1.85384534414061,NA,NA,0.966509591932238,NA,-2.36127941157023,1.30135218745876,-1.33861186832162,3.34796002992069,NA,NA,9,-86.265637348541,191.628835672692,15.3788467912123,9.27874007961626e-06
"8129",-3.35521614165684,NA,NA,NA,NA,NA,NA,2.44014916757545,-2.21688952367963,1.51130475356028,-1.73739880099802,4.34928004305251,1.66699470417729,-1.52571284906523,8,-87.3784134911281,191.629554254983,15.3795653735041,9.27540690928572e-06
"711",-1.88643971048964,NA,3.40716257204562,1.64162712551106,NA,NA,NA,0.554482748490304,-3.32664961151299,NA,-0.956608556008354,NA,NA,NA,6,-89.5648189523774,191.632631916731,15.3826430352515,9.26114460322047e-06
"3423",-5.22237826055039,NA,2.5997239732766,1.55423123324593,-1.89303235362582,0.68905056340213,NA,0.727733714791892,NA,0.331513976485343,NA,4.53999499571461,0.265237484550101,NA,9,-86.2677040689215,191.632969113453,15.3829802319734,9.25958332103855e-06
"5313",-1.92440871160517,NA,NA,NA,NA,NA,NA,2.27944797770424,-3.22375037769233,NA,NA,3.89474193594772,NA,-1.31467236594329,5,-90.6384439257431,191.634030708629,15.3840418271498,9.25466966073878e-06
"7409",-3.00861491258874,NA,NA,NA,NA,1.46262206221799,0.095113883082356,1.59109078875919,-3.3146569501713,NA,NA,3.85965686501046,1.45765853203319,-1.53273946028707,8,-87.381107314584,191.634941901895,15.3849530204159,9.25045422474366e-06
"3916",-3.99222960706299,0.119766952522383,1.97939378084182,NA,-1.89285961976894,NA,NA,1.54139146597038,NA,1.17108875920017,-1.68306827818087,4.38556006224425,0.839158780596241,NA,9,-86.2697711450728,191.637103265755,15.387114384276,9.24046282575254e-06
"3920",-4.92667013927973,0.0569934943243412,2.38802757532428,1.43375315029044,-1.73895556372602,NA,NA,1.39241744481337,NA,1.25426250994863,-1.63124384082134,4.42030596146408,0.570455556286803,NA,10,-85.1439011652136,191.637495581961,15.3875067004816,9.23865041186134e-06
"6679",-3.66500801942223,NA,3.73448639183714,2.1439276826225,NA,1.31797928794753,NA,NA,NA,NA,-1.7315153488569,NA,0.822887819389252,-1.82700523081674,7,-88.4815661455754,191.637831086332,15.3878422048522,9.23710073804969e-06
"5941",-4.5608287148364,NA,NA,2.00183491564173,NA,1.9244499244612,-0.225671750408646,NA,NA,1.98610635262477,-2.06016826924652,4.96763910528198,NA,-1.4866071084038,8,-87.3828441672103,191.638415607148,15.3884267256684,9.23440149367865e-06
"3534",-2.81777603175886,-0.221809744938759,NA,0.931522850967392,-2.23637584441896,NA,NA,2.52550727889239,-2.91518102243989,0.34977803912839,NA,4.3849292595083,0.727120006879311,NA,9,-86.2708041054283,191.639169186466,15.3891803049869,9.23092272211028e-06
"6256",-3.95564059583176,-0.572115102981529,4.67218621923588,1.68450597844464,-2.93726906301444,NA,2.5237636171787,1.06246431139087,NA,NA,NA,NA,0.697866094318938,-1.95025967340701,9,-86.2755381754608,191.648637326531,15.398648445052,9.1873261634814e-06
"3806",-2.85907504927822,0.0879138010449314,NA,1.11616216004543,-1.84265551570011,1.14815904643957,NA,2.20910637519508,-2.74344070657345,NA,-0.743832898128941,3.87218557466569,0.491314266090606,NA,10,-85.1497327507889,191.649158753111,15.3991698716321,9.18493121766113e-06
"3671",-5.53994129589662,NA,2.37661242289141,1.80776223259253,NA,1.17703547441441,NA,0.556217990068017,NA,NA,-1.39744616310812,3.92609120258974,0.700882475620226,NA,8,-87.3883131607594,191.649353594246,15.3993647127666,9.18403646003628e-06
"4959",-2.94788259978645,NA,3.53086674859814,1.94883889580684,-1.52996684733441,0.966288475370662,NA,0.903995873417967,NA,1.03963234470088,-1.87031837866209,NA,NA,-1.85834975194444,9,-86.2760563209212,191.649673617452,15.3996847359729,9.1825670252057e-06
"1950",-2.40244166210487,0.0472042552616466,NA,1.29338314805633,-1.5115903400367,1.62740483801628,NA,NA,-2.57084438481831,0.990687836895654,-1.00249765503795,4.06519519048619,NA,NA,9,-86.2761181595901,191.64979729479,15.3998084133106,9.18199920504073e-06
"5141",-4.88243633179043,NA,NA,1.96766027850603,NA,1.9964901333273,NA,NA,NA,NA,NA,5.2740538959735,NA,-1.42972136406838,5,-90.6487276919756,191.654598241094,15.4046093596147,9.15998449589762e-06
"6251",-2.97293921160459,NA,4.2764254381009,NA,-3.19842566775118,NA,2.44570247564793,1.26420299873163,NA,NA,NA,NA,0.744963622571824,-1.71764122493928,7,-88.4924665893,191.659631973781,15.4096430923014,9.13695902738239e-06
"3859",-4.67601226051474,NA,2.10334342243658,NA,NA,1.11036801435507,NA,NA,NA,1.46708893580693,-1.99614521541027,4.16010166795947,0.97617236026477,NA,7,-88.4930217794767,191.660742354134,15.4107534726548,9.13188768539526e-06
"7230",-4.17198349525147,-0.451219185378839,NA,1.44650464413648,-2.13253579021628,1.30662834258784,0.793475959851617,NA,NA,NA,NA,5.57954995136195,1.36639588421037,-1.79634111849266,9,-86.2821152280965,191.661791431803,15.4118025503235,9.12709891173198e-06
"4976",-3.65476504284123,-0.127710912896057,4.34112556921035,1.7368855771029,-2.67062857150908,NA,2.49795149218832,1.53853214659273,NA,0.91354412893541,-1.70420700664991,NA,NA,-1.7431271277643,10,-85.1579969644996,191.665687180533,15.4156982990536,9.10933777358324e-06
"3193",-4.81233876882096,NA,NA,NA,-2.78855255191813,0.865525515369869,1.58230241981072,2.5642300539183,NA,NA,NA,5.31630208125523,0.753811391017814,NA,7,-88.4964152483071,191.667529291795,15.4175404103156,9.10095142946984e-06
"7667",-3.76287327466347,NA,2.53331288863941,NA,NA,1.09446801364377,0.663865405885862,0.432255500754601,-3.20760462664132,0.577086464540596,NA,3.35809270772422,1.3472324136205,-1.627389146357,10,-85.1602926367299,191.670278524993,15.4202896435141,9.08844970507317e-06
"1150",-5.2160770674215,-0.521780955002534,NA,1.2341657678977,-2.6144584140547,1.07273044798644,1.66693122881586,2.68308517557178,NA,NA,NA,5.09913733339761,NA,NA,8,-87.3994657791622,191.671658831052,15.4216699495724,9.08217944794651e-06
"7096",-3.48140213484462,0.0283822477113719,3.62108648544144,2.21721873150267,NA,1.52766865778719,1.2953668712635,NA,-3.51161351494367,1.12540497367802,-1.3357468612565,NA,0.761429913937147,-1.7194998614177,11,-84.0230525933361,191.675734816302,15.4257459348225,9.06368888143099e-06
"6768",-3.73844790413456,-0.153725466879747,4.34718477764368,1.62531678609691,-2.69519771694087,NA,2.54619307790233,1.46043445480576,NA,NA,-1.36621423025299,NA,0.870815634013814,-1.83391746610611,10,-85.1634356194668,191.676564490467,15.4265756089881,9.05992970695266e-06
"5402",-2.55734854927655,-0.390125611121437,NA,NA,-2.09592616221797,1.25818536448319,NA,NA,NA,0.681787533471888,NA,5.2637885638745,NA,-1.47895720856141,7,-88.5021525831011,191.679003961383,15.4290150799036,9.04888572618091e-06
"2768",-0.963678918225189,0.164792766650853,3.25960955056277,1.22207795950962,-2.04536847866887,NA,NA,0.950567585534367,-3.64958183492747,NA,-0.704693965645025,NA,0.259401954037902,NA,9,-86.2912941285693,191.680149232748,15.4301603512689,9.04370549466006e-06
"3927",-6.06525994952084,NA,2.19492878926002,1.84952915901229,NA,1.22355451647797,NA,0.791214642264569,NA,1.62200631903189,-2.05969940027985,4.17417580841662,0.559409162051615,NA,9,-86.2917082380917,191.680977451793,15.4309885703137,9.03996118542754e-06
"3797",-3.90163618602463,NA,NA,1.46245323401067,NA,1.58825025120642,NA,1.7229032002212,-2.58811803540143,NA,-1.04112066895197,3.7113258243874,0.767558885015449,NA,8,-87.4048672265368,191.682461725801,15.4324728443215,9.03325478455998e-06
"7749",-4.99171749608184,NA,NA,1.59486908977303,NA,NA,NA,2.62654567360645,NA,NA,-1.70426837251522,5.05215106404024,1.71542289914527,-1.67723952807084,7,-88.5052275374672,191.685153870115,15.4351649886358,9.02110355185881e-06
"7366",-3.80228211496981,-0.312364115889066,NA,1.66499633762832,NA,NA,NA,2.27417565765398,-3.03704952415371,NA,NA,4.46302461504577,1.59646700914046,-1.80533919277674,8,-87.4068961412464,191.68651955522,15.4365306737408,9.01494566115746e-06
"1054",-3.75479978403489,-0.395038307035707,NA,1.32855136489475,-1.75835606466868,1.44820808056127,NA,NA,NA,NA,NA,5.16655122655155,NA,NA,6,-89.5925049793291,191.688003970634,15.4380150891548,9.00825718143689e-06
"3732",-3.00267060022347,0.0570049015231429,2.18920553339615,NA,NA,1.17965919511161,NA,NA,-2.64943825168281,NA,-0.859571929821308,3.0739595384887,1.01818717853547,NA,8,-87.4106127615436,191.693952795814,15.4439639143351,8.98150271699447e-06
"1884",-3.7227839092058,0.153571118894043,1.84510651679594,NA,-1.82035285881046,0.64036060864004,NA,1.42667264101397,NA,1.2485907495788,-1.68932831934914,4.14643296548433,NA,NA,9,-86.298389434393,191.694339844396,15.4443509629164,8.979764746227e-06
"2956",-0.028588523668465,0.163791202593153,3.30903810562162,NA,-2.05939938462113,NA,NA,NA,-3.65438441107265,0.335553291319864,-0.781106628540308,NA,0.51150600678003,NA,8,-87.4108260874428,191.694379447613,15.4443905661336,8.97958693420103e-06
"556",-2.24520338009169,-0.0786925991646442,4.34865018789903,NA,-2.79378404695459,NA,2.65753886851646,NA,NA,NA,-1.38500750280429,NA,NA,NA,6,-89.595843218196,191.694680448368,15.4446915668888,8.97823560466709e-06
"4858",-0.17206700323956,0.0948422159308676,NA,NA,-2.70598838207327,1.35352259880362,2.11257914202461,3.21362941885873,-4.38791217134774,NA,-0.837423114736906,NA,NA,-1.19837602758232,9,-86.2986671105473,191.694895196704,15.444906315225,8.97727162584209e-06
"3081",-2.91014395118949,NA,NA,NA,-2.28379812365098,NA,NA,NA,NA,NA,NA,5.70826633808968,1.13250043286267,NA,4,-91.7301890530721,191.697064496677,15.4470756151974,8.96753970711389e-06
"3770",-1.94706384892516,-0.0515229668166541,NA,NA,-2.23605360043845,1.41511379202961,1.63189351553881,NA,-3.07332789691514,NA,-0.591904674861891,3.97903631247218,1.02214836780175,NA,9,-86.2999866786954,191.697534333,15.4475454515211,8.9654333165937e-06
"4761",1.63975794193868,NA,NA,NA,-1.79289185345596,1.69512665320651,NA,NA,-4.09267844131928,NA,-0.498827119138755,NA,NA,-1.26511369330605,6,-89.6007916827758,191.704577377528,15.4545884960484,8.933916869072e-06
"4416",-3.7416567154082,-0.532130668135955,4.75979275017575,1.90428327956446,-2.63344430333114,0.781678208827286,2.33697370451049,NA,NA,0.0199550479498188,NA,NA,NA,-1.81006236722345,9,-86.3035589310858,191.704678837781,15.454689956302,8.93346366183187e-06
"1801",-2.10578577433986,NA,NA,NA,-1.94789174374389,NA,NA,NA,NA,1.29261327898163,-1.60256001437598,5.20207453538928,NA,NA,5,-90.6751022203913,191.707347297925,15.4573584164461,8.92155231397299e-06
"1662",-4.8220967682529,-0.129335163441874,NA,1.20753454268693,-2.42440702831655,1.11693810012556,1.75887124891708,2.9472915836689,NA,NA,-1.312136304036,4.67046873356872,NA,NA,9,-86.3056970508097,191.708955077229,15.4589661957498,8.91438325234305e-06
