"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"276",2.31502932462785,0.103172931650723,-2.81976942707264,NA,NA,-2.2121628026307,NA,NA,NA,-0.519482510548993,NA,NA,NA,5,-104.178671853257,218.710284882984,26.8470412317447,2.71073938558085e-08
"148",2.16096941328926,-0.0155355028080983,-3.26492233370716,NA,NA,-2.26784159070802,NA,NA,0.492714827832283,NA,NA,NA,NA,5,-104.182231566894,218.717404310259,26.8541606590198,2.70110708391134e-08
"2195",2.16396048438918,NA,-3.27751766004453,NA,NA,-2.27002652046265,NA,NA,0.489003284830927,NA,NA,NA,0.0061381744985775,5,-104.182781063682,218.718503303835,26.8552596525954,2.69962324196572e-08
"1272",0.3464786912649,0.254116707012513,-3.47689763857355,0.424846784863608,NA,-1.70243546762528,-0.838667829041005,3.29678911380283,0.782336115624361,NA,NA,0.112279016258902,NA,9,-99.8212456692198,218.726828687837,26.8635850365978,2.68840889901154e-08
"2296",0.408221428983525,0.24881565655414,-3.46108695462745,0.417534903694001,NA,-1.70593844028631,-0.838240867871101,3.30907818057928,0.806080319539367,NA,NA,NA,-0.0483901567162731,9,-99.8263150599689,218.736967469335,26.8737238180961,2.67481478984719e-08
"2323",2.27270698477347,NA,-2.79414905480207,NA,NA,-2.19900402105263,NA,NA,NA,-0.454308658197354,NA,NA,0.0422314525891922,5,-104.199866235548,218.752673647566,26.8894299963266,2.65389149471624e-08
"3544",-0.576210264480622,0.488101897544812,-2.74128831875014,0.728550454670443,NA,-1.6611447153184,NA,3.8158615771273,1.44840710439345,-1.90231372747757,NA,0.214582899456419,-0.0757041586038285,10,-98.7120300755668,218.757393484467,26.8941498332275,2.64763591144874e-08
"1493",-1.45242005007914,NA,NA,0.86704731381308,NA,-1.53304049466504,NA,3.62280209190491,1.55922466989334,-2.96579622128094,NA,0.071957082084482,NA,7,-102.051879034617,218.770424735901,26.9071810846618,2.63044098549722e-08
"1179",2.55875879607659,NA,-3.33357086536031,NA,-0.993565039738083,-2.03634397526841,NA,NA,0.446714878931268,NA,NA,0.0929499940495577,NA,6,-103.15238209205,218.801805604218,26.9385619529781,2.58949033131138e-08
"2203",2.62343506570871,NA,-3.32334287975777,NA,-1.00777293842267,-2.04027199648445,NA,NA,0.466495394242363,NA,NA,NA,-0.0497619064851073,6,-103.154676558003,218.806394536124,26.9431508848843,2.58355564498188e-08
"1124",-0.391961429577921,0.221044896252603,-3.26131186381382,NA,NA,NA,-0.914563025177315,4.02442317815019,NA,NA,NA,0.291872702732881,NA,6,-103.162699198106,218.822439816331,26.9591961650914,2.56291162833794e-08
"104",-0.406977458895462,0.226064232326435,-3.22722174907949,0.326988295388489,NA,NA,-0.957213259160543,4.01223189182824,NA,NA,NA,NA,NA,6,-103.167389836683,218.831821093484,26.968577442245,2.55091808685945e-08
"342",-0.891654151023852,0.205092307681526,NA,0.656563050374811,NA,-1.55004769100067,NA,3.55456292380442,NA,-2.39409851500926,NA,NA,NA,6,-103.17029476119,218.837630942498,26.9743872912591,2.54351861505049e-08
"3523",-1.28550975883887,NA,-2.52822877509783,NA,NA,NA,NA,4.42615019826048,1.29148755953145,-1.6502573729432,NA,0.202661099016351,-0.0539842974549421,7,-102.088375844044,218.843418354754,26.980174703515,2.53616905850434e-08
"2071",2.04545619555358,NA,-3.16746850575686,0.420386484348247,NA,-2.2404108341861,NA,NA,NA,NA,NA,NA,0.0510474858828395,5,-104.251358346663,218.855657869796,26.9924142185562,2.52069571368577e-08
"24",2.07069471069773,0.0149294936652405,-3.17104413667456,0.415036946477922,NA,-2.24523512378168,NA,NA,NA,NA,NA,NA,NA,5,-104.254245567145,218.86143231076,26.998188659521,2.51342840560013e-08
"1083",2.77726394909083,NA,-3.03990258810704,NA,-0.926494211483031,-1.97012929017482,-0.442187352714603,NA,NA,NA,NA,0.179614149368634,NA,6,-103.185407069159,218.867855558436,27.0046119071971,2.50536916756526e-08
