"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"12187",-2.84877247685576,NA,2.47162538819852,NA,-0.347431625695327,0.0575523452790155,NA,NA,0.534599393670328,-2.02785331367124,-0.844552116214149,1.68589551921864,1.27630223708791,NA,-0.74314692151769,10,-74.6339478149743,170.617588881482,11.7339656861455,1.75042309944068e-05
"8706",-1.15703446547966,-0.120676724307132,NA,NA,NA,NA,NA,NA,NA,NA,-0.516871135852304,NA,NA,NA,-0.368701416431246,4,-81.1909268884602,170.618540167453,11.7349169721161,1.7495907209453e-05
"86",-1.96511841536181,0.0880205533204124,NA,0.477131723688582,NA,1.02471324356498,NA,-0.100674970300011,NA,NA,NA,NA,NA,NA,NA,5,-80.1308882053112,170.618919267765,11.7352960724285,1.74925911717963e-05
"12369",-1.53702413592475,NA,NA,NA,NA,1.00540069495609,NA,-0.0787101173163673,NA,NA,NA,NA,NA,-0.200559935997688,-0.336270489102266,5,-80.131062573186,170.619268003515,11.7356448081781,1.74895412917574e-05
"4712",-3.31568655905684,0.224243333934391,3.18213781846681,0.755305198592433,NA,NA,-0.0145678622443567,0.0214584017983099,NA,NA,-0.360614846615454,NA,NA,-0.557916576714542,NA,8,-76.87349642705,170.619720126827,11.7360969314905,1.74855880239444e-05
"15444",-4.23008612552624,0.0619573938149601,2.73731300171487,NA,NA,0.225570276550132,NA,0.0419072747958768,NA,NA,NA,0.722993043070907,2.10554110995823,-0.231870676794477,-0.703789154763183,9,-75.7615994956651,170.62075996694,11.737136771603,1.74764992789501e-05
"7351",-4.58720733456479,NA,2.40456863614329,0.774866655622652,NA,0.292533577841533,-0.177282591925426,NA,0.502656278600427,NA,NA,0.783942379840841,2.02827774173123,-0.552813334151549,NA,9,-75.7620842667825,170.621729509175,11.738106313838,1.74680292300488e-05
"13220",-2.10760590592474,0.450894626088562,2.39992583522075,NA,NA,NA,-0.111716051342486,NA,0.925133912754061,-1.86090749622565,-0.200242287092847,NA,NA,-0.292307743487531,-0.563880275751266,9,-75.7623451002491,170.622251176108,11.738627980771,1.74634735775905e-05
"1692",-3.22421190583822,0.0944601791890019,2.72761321261589,NA,-0.260304341949769,0.184490206981655,NA,NA,0.576236566938583,NA,-0.843675201115049,0.693191342163642,NA,NA,NA,8,-76.8749874097835,170.622702092294,11.7390788969574,1.745953673995e-05
"5739",-2.83478570287785,NA,3.12218967610655,NA,-0.35181363806312,NA,0.0569339493762418,0.00860716312710785,NA,NA,-0.839417472681626,0.859842280076937,NA,-0.505997132168811,NA,8,-76.8750813552054,170.622889983138,11.7392667878012,1.74578965734486e-05
"2490",-2.8487069434026,0.355799706772219,NA,NA,0.0166141676342781,0.556117488527779,-0.371414908842172,NA,1.73646241962788,-1.5788820988135,NA,NA,1.84635146217593,NA,NA,8,-76.875279527367,170.623286327461,11.7396631321243,1.7454437247131e-05
"8764",-2.78150955206887,0.25120823938336,2.8637597691725,NA,-0.0852408055323086,0.24432582946788,-0.0752644278638899,NA,NA,NA,-0.360655008953783,NA,NA,NA,-0.633669988047219,8,-76.8753632687117,170.623453810151,11.7398306148138,1.74529756502829e-05
"7558",-3.21451579046822,0.14341374354456,NA,0.42756165793935,NA,NA,NA,NA,1.9259679510693,-1.86679197983949,NA,0.645963428962846,2.16106182516309,-0.207301904474331,NA,8,-76.8758022399386,170.624331752605,11.7407085572677,1.74453159774592e-05
"12844",-2.55507645247364,0.26094746807972,3.0146485838186,NA,-0.186552443324401,NA,-0.0578500311645469,NA,NA,NA,-0.333923370325229,NA,NA,-0.30600407620198,-0.60373072382182,8,-76.8758083895441,170.624344051815,11.7407208564785,1.74452086959793e-05
"1545",-1.07775050359491,NA,NA,NA,-0.456812883612256,NA,NA,NA,NA,NA,-0.739159825246198,0.190563764341584,NA,NA,NA,4,-81.1940180453587,170.62472248125,11.7410992859132,1.7441908118016e-05
"14789",-3.36335105252968,NA,NA,0.438623424501807,NA,NA,NA,0.0924060669777272,2.16860136347931,-1.71694927534837,NA,NA,2.13835701860056,0.0202416531886485,-0.570649514514027,8,-76.8765264361115,170.62578014495,11.7421569496134,1.74326867199763e-05
"8857",-2.51769392071326,NA,NA,NA,-0.280702957068477,0.671311147943445,NA,NA,2.15074201017751,NA,-0.495960584066061,NA,NA,NA,-0.494938849235626,6,-79.0616880081365,170.626370028249,11.7427468329121,1.7427545852767e-05
"11628",-3.29519884634964,0.0527228112491437,2.81569152346685,NA,-0.227154215261742,NA,-0.35848222640212,0.126003280088018,NA,-2.27037895201304,NA,1.15257290354026,1.7036760835169,NA,-0.817395154388842,10,-74.6383758216876,170.626444894909,11.7428216995722,1.74268934939017e-05
"4656",-3.19563423845226,0.257590075434242,3.12844845880915,0.746623729201905,-0.0826526118051323,NA,0.0210618208231279,NA,NA,NA,-0.32346160701951,NA,NA,-0.56300858465169,NA,8,-76.8772657422285,170.627258757184,11.7436355618474,1.7419803390997e-05
"8827",-3.01780854016826,NA,2.96905727855729,NA,-0.106681235237044,0.275460360879557,-0.086720540588444,0.0758767562667756,NA,NA,-0.464388316252059,NA,NA,NA,-0.674437444373965,8,-76.8772745056158,170.627276283959,11.7436530886219,1.74196507351826e-05
"5796",-3.10894149918358,0.0973032843390198,2.89709465997942,NA,NA,NA,-0.0520145669402521,NA,0.586018924627759,NA,-0.712461685825195,0.632697982720502,NA,-0.476565700522765,NA,8,-76.8772848940925,170.627297060912,11.7436738655755,1.74194697724856e-05
"10476",-4.3140438758671,0.197135258091001,2.39510373872934,NA,-0.210939483748379,NA,-0.23965891114642,0.102693165913605,0.996946534963612,NA,NA,NA,2.14485738856766,NA,-0.740345406679757,9,-75.7649753374366,170.627511650483,11.7438884551461,1.74176008544805e-05
"1240",-3.89535885641948,0.124769562745868,2.78783228191003,0.695252008890767,NA,0.298793102049828,NA,-0.0183934725017238,0.451418769831529,NA,NA,0.349054733863507,NA,NA,NA,8,-76.8777634450041,170.628254162735,11.7446309673986,1.74111356636537e-05
"3133",-3.70134930533977,NA,NA,0.559277819514791,0.186037568496335,0.894419964188607,-0.69965733382691,NA,NA,NA,NA,0.576351075837388,2.91978632024358,NA,NA,7,-77.976800081557,170.628298958295,11.7446757629579,1.74107456972407e-05
"4578",-1.42032767533385,0.247756991364131,NA,NA,NA,NA,-0.382641036869872,0.0394143973004609,2.15764624510613,-2.53471859980839,NA,NA,NA,-0.360379167305374,NA,7,-77.9768032872969,170.628305369775,11.7446821744377,1.74106898830082e-05
"12437",-3.03614404395952,NA,NA,0.515494362389753,NA,0.879257483095824,NA,NA,2.08376916649149,NA,NA,NA,NA,-0.357675870734328,-0.501733311783428,6,-79.062862540604,170.628719093184,11.7450958978472,1.7407088650509e-05
"5828",-3.15492799349327,0.0928211066921862,2.91254755051078,NA,NA,NA,NA,0.00321257872672692,0.5935245801313,NA,-0.717792502285118,0.624685702537875,NA,-0.470802977740519,NA,8,-76.8785363253887,170.629799923505,11.7461767281678,1.73976841373059e-05
"14726",-3.06304355353447,0.310381899642842,NA,0.482150843708898,NA,NA,NA,NA,2.08967712165191,-1.54378627826373,NA,NA,2.01946562833138,-0.0312259105879888,-0.528560838361593,8,-76.8787197429166,170.63016675856,11.7465435632236,1.73944933897188e-05
"1585",-1.69355845508619,NA,NA,NA,NA,1.09732152925172,-0.572815925721362,NA,NA,NA,-0.64932022856543,0.285303382654446,NA,NA,NA,5,-80.1365584071117,170.630259671366,11.7466364760293,1.7393685322896e-05
"11142",-3.06605121703195,0.311563629879088,NA,0.479010812554992,NA,NA,NA,NA,2.08670375776103,-1.54080467673742,-0.0227481715776111,NA,2.01751112021525,NA,-0.53114806603861,8,-76.87890701575,170.630541304227,11.7469181088905,1.7391236178658e-05
"4987",-2.44789804644846,NA,2.77467595234816,NA,-0.0538605363462464,0.509886083452467,-0.149680075625977,0.204605870287961,NA,-2.36378317595824,-0.544078351925425,NA,NA,-0.524192992312878,NA,9,-75.7668225390602,170.63120605373,11.7475828583933,1.73854567313806e-05
"14786",-3.04632686744322,0.230870176336113,NA,NA,NA,NA,NA,0.0765225620152529,2.15456087561031,-1.84311254178162,NA,NA,2.08793884846092,0.0269619733746842,-0.524888410309022,8,-76.8796273710458,170.631982014819,11.748358819482,1.73787128207526e-05
"121",-1.63921474093239,NA,NA,NA,0.178641057054047,1.03172886093767,-0.502127407759245,-0.0732941037579398,NA,NA,NA,NA,NA,NA,NA,5,-80.138035021895,170.633212900933,11.749589705596,1.73680205032011e-05
"7696",-4.21963910380965,0.0908410922382038,2.79017149001131,0.725063831800842,-0.208045556863991,NA,NA,NA,NA,NA,-0.550326694536503,0.982952917329771,1.95645547096075,-0.449879749061104,NA,9,-75.7684641414769,170.634489258563,11.7508660632266,1.73569401364558e-05
"8274",-1.60263771313873,0.0682708269153257,NA,NA,NA,0.983797438636817,NA,-0.0869100430030242,NA,NA,NA,NA,NA,NA,-0.3662989156024,5,-80.1387599413486,170.63466273984,11.7510395445031,1.73554346496844e-05
"4671",-3.3734099615683,NA,2.84723045792687,0.813126230877554,0.107456508895457,0.449301676885547,0.00593453523822954,NA,NA,NA,-0.194077284157791,NA,NA,-0.623966056682525,NA,8,-76.8812053715048,170.635138015737,11.7515148204,1.73513108298078e-05
"11797",-3.67204924741557,NA,NA,0.627676532039201,NA,0.861922794613288,NA,NA,NA,NA,-0.317697727850733,0.682800768589207,2.83446248047762,NA,-0.481782457048928,7,-77.980783241514,170.636265278209,11.7526420828719,1.73415338446047e-05
"14368",-4.10437483692454,0.30456871737756,2.66712741582335,0.898416911342319,0.0743887259505356,0.274303652546696,NA,NA,NA,NA,NA,NA,1.71405186120734,-0.303043413500188,-0.680920806960313,9,-75.7694597420557,170.636480459721,11.7528572643843,1.73396681562324e-05
"7783",-4.40310911902894,NA,2.80724992248623,0.7366368425407,NA,NA,-0.20804811104694,0.0369419441590196,NA,NA,-0.538252610601722,0.91738284173308,2.06371573104312,-0.421823073911875,NA,9,-75.76975395118,170.63706887797,11.753445682633,1.73345674180265e-05
"14291",-2.5990289063242,NA,2.88845002003207,NA,NA,0.394531094814705,NA,0.15076284213586,0.580918739682076,-2.91909729737094,-1.11620861883984,1.33097188808989,NA,-0.393776973964574,-0.667711044549382,10,-74.6437451268288,170.637183505191,11.7535603098544,1.73335739398474e-05
"1755",-3.28701251183903,NA,2.75168531873961,NA,-0.26411358765747,0.191960580075927,NA,0.0187820129009666,0.568546851515563,NA,-0.876750855975435,0.726280406596183,NA,NA,NA,8,-76.8824247751247,170.637576822977,11.7539536276399,1.73301654735529e-05
"14793",-3.02539340065217,NA,NA,NA,-0.340612760140323,NA,NA,0.111108132271546,2.23538895346548,-1.75143668778418,NA,NA,2.09671288960215,-0.00167248930003098,-0.541242922302915,8,-76.8824261477871,170.637579568301,11.7539563729646,1.73301416851037e-05
"1208",-3.99229176594408,0.11080337366428,2.82086928189737,0.68946559901436,NA,0.306670090985108,0.0382929276747392,NA,0.476319928974711,NA,NA,0.299893906636153,NA,NA,NA,8,-76.8824539918763,170.63763525648,11.754012061143,1.73296591498106e-05
"4972",-2.14859941825139,0.306138385119949,2.99471511570166,NA,-0.226475732330527,NA,-0.122069863342999,0.165493826127457,NA,-2.36874858958168,-0.591338502217944,NA,NA,-0.457417285792187,NA,9,-75.7701374959064,170.637835967423,11.7542127720858,1.73279201109601e-05
"4657",-1.50229736506114,NA,NA,NA,NA,1.09873715343714,-0.564755546134901,NA,NA,NA,-0.408928253515598,NA,NA,-0.327202135035939,NA,5,-80.1405466053901,170.638236067923,11.7546128725863,1.73244540029152e-05
"1184",-3.96297181297055,0.112416209792693,2.812466266882,0.684240079164134,-0.00515353602252369,0.305341181200399,NA,NA,0.473502502431979,NA,NA,0.301995901982887,NA,NA,NA,8,-76.8831882606127,170.639103793953,11.7554805986158,1.7316939193389e-05
"1478",-1.854703963106,0.156807307557167,NA,0.271221364239496,NA,NA,NA,-0.00414843017746663,2.06891660164475,-2.62019228596618,NA,0.425432650309839,NA,NA,NA,7,-77.9823266833654,170.639352161912,11.7557289665747,1.73147888404902e-05
"3951",-3.47223821310143,NA,2.86452415134296,0.492888359504183,-0.270605793022499,NA,-0.159212387986472,0.13936002937752,NA,-2.42000123427341,-1.09932212146593,1.4449068047143,1.44882451038373,NA,NA,10,-74.6449280824213,170.639549416376,11.7559262210395,1.73130812149978e-05
"522",-1.08722764291899,-0.0761654535621991,NA,NA,-0.371009210059538,NA,NA,NA,NA,NA,-0.570507597896842,NA,NA,NA,NA,4,-81.2015706127575,170.639827616048,11.7562044207107,1.73106731357328e-05
"1723",-3.26160647243368,NA,2.74339317859866,NA,-0.286244285690008,0.173801403098084,0.101657654324857,NA,0.564364507235783,NA,-0.870092753070895,0.778226682537281,NA,NA,NA,8,-76.8835936694281,170.639914611584,11.7562914162467,1.73099201764656e-05
"8202",-1.15682161336939,-0.127937954588255,NA,NA,-0.388623718844734,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.424428698842804,4,-81.2018345886313,170.640355567795,11.7567323724583,1.73061041387451e-05
"10980",-4.27394903432726,0.196137134878656,2.42412888584067,NA,NA,NA,-0.311088356440353,0.106555761754568,0.951300259133071,NA,-0.24367228218134,NA,2.10436403997767,NA,-0.728684486039723,9,-75.7716276176768,170.640816210963,11.7571930156264,1.73021186284179e-05
"7327",-4.62913335520128,NA,2.44032530006722,0.765136193232921,-0.101159851475506,0.257476954639789,NA,NA,0.550398925069553,NA,NA,0.781609737833152,1.99887176229358,-0.549917621978178,NA,9,-75.7717328378546,170.641026651319,11.7574034559821,1.73002981921938e-05
"4059",-3.46771667691401,NA,2.5578400248091,NA,-0.367819395487454,0.200468365308549,NA,0.161659322748588,0.650927448027617,-2.5157826273674,-1.13200877678339,1.34276657487461,1.35928221119538,NA,NA,10,-74.6458054561451,170.641304163824,11.7576809684871,1.72978978341862e-05
"15716",-3.22117841130471,0.0607534897194299,2.84989380455085,NA,NA,NA,-0.443751677530336,0.122699997992313,NA,-2.27688014047498,NA,1.12570771827523,1.66378516210202,-0.260140458775314,-0.776320544910893,10,-74.6465432694764,170.642779790487,11.7591565951497,1.72851399216182e-05
"720",-3.63515829940868,0.216233972558399,2.83057352899094,0.603462674042607,-0.125946804516075,NA,NA,0.0287892651536601,0.733151905131457,NA,-0.508456805274695,NA,NA,NA,NA,8,-76.885060454881,170.642848182489,11.7592249871524,1.72845488490563e-05
"14872",-4.05467990945915,0.309326884207544,2.66765670416506,0.879812520929962,NA,0.251931676600747,NA,NA,NA,NA,0.0238062885967378,NA,1.71973597266635,-0.311965927051214,-0.680584694135841,9,-75.7728370590527,170.643235093715,11.7596118983783,1.72812053794812e-05
"8008",-3.53500206980739,0.0529683748511143,2.99362353063557,0.64372063297528,NA,NA,NA,0.122396902088488,NA,-2.38080219137398,-0.963503834359288,1.34529537858229,1.32939249689617,-0.424637694260391,NA,10,-74.6469213799335,170.643536011401,11.7599128160638,1.72786054649131e-05
"8027",-3.05580059635912,NA,2.80293827630205,NA,-0.35236419419446,0.322738818190477,NA,0.15505921126579,NA,-2.54099758752136,-1.10313671637943,1.4503522679477,1.25661548847471,-0.467535922202132,NA,10,-74.6471232079381,170.64393966741,11.7603164720731,1.72751185103432e-05
"3526",-3.36822399774817,0.125098662452145,NA,0.387524881551107,NA,NA,NA,0.0225359124557137,1.93290881418836,-1.91056185878969,NA,0.590787635171522,2.21373910768794,NA,NA,8,-76.8861547779089,170.645036828545,11.7614136332083,1.72656443149431e-05
"8636",-2.33110004430274,0.434847511097749,2.28201538896618,NA,-0.0657058229434283,0.234486640497226,-0.0693432736084807,NA,0.875604442320092,-1.90068829681581,NA,NA,NA,NA,-0.604418768436697,9,-75.7737531966859,170.645067368982,11.7614441736448,1.72653806667993e-05
"525",-1.16075415865053,NA,NA,0.131507363530296,-0.377031965361533,NA,NA,NA,NA,NA,-0.604983934530184,NA,NA,NA,NA,4,-81.2046761717101,170.646038733953,11.7624155386159,1.72569972098165e-05
"7727",-4.17829537182002,NA,2.74273338366478,0.723250860103906,-0.172023306717131,NA,-0.120868532998681,NA,NA,NA,-0.55189311905426,1.05474705430897,1.98097148857,-0.443865522177766,NA,9,-75.7743460898416,170.646253155293,11.7626299599561,1.72551471747556e-05
"114",-1.54553875628961,0.087556526720849,NA,NA,NA,0.985498481153616,-0.450137365764493,-0.0798234185467217,NA,NA,NA,NA,NA,NA,NA,5,-80.1453035400029,170.647749937149,11.7641267418117,1.72422384101556e-05
"10304",-4.12976108972682,0.305872368328298,2.57551987604175,0.871455362802734,0.156834003393155,0.247252316779336,-0.247562100582539,NA,NA,NA,NA,NA,1.80804314084034,NA,-0.737435487444251,9,-75.7756805948208,170.648922165251,11.7652989699145,1.72321354529774e-05
"4975",-2.63765984958925,NA,3.054976917008,0.559801613206568,-0.0859014709863934,NA,-0.0965118408914068,0.17952317514324,NA,-2.225670564013,-0.50605523188455,NA,NA,-0.48623866366265,NA,9,-75.7757585205524,170.649078016715,11.7654548213777,1.72307926785344e-05
"4040",-3.87896323499211,0.0631096282599582,2.7133530602028,0.554575801710127,NA,NA,NA,0.131588533220321,0.583175836984849,-2.38734684974455,-0.990789888225308,1.23337528021734,1.40623422088624,NA,NA,10,-74.6498801264113,170.649453504356,11.7658303090195,1.7227558007334e-05
"8281",-1.6314450358424,NA,NA,NA,0.0285547200388098,0.989371716124504,NA,-0.0796798742803816,NA,NA,NA,NA,NA,NA,-0.367315838333982,5,-80.1463329244642,170.649808706071,11.7661855107344,1.72244986499404e-05
"1708",-3.21706999283939,0.0917209955712698,2.81561090667482,NA,-0.351594387735868,NA,0.117842774998596,NA,0.646202888702125,NA,-0.870739012032603,0.71020442098458,NA,NA,NA,8,-76.8885798815648,170.649887035857,11.7662638405199,1.72238240675083e-05
"3815",-4.76259561046468,NA,2.52419833653305,0.657467735004317,NA,NA,-0.174207168585042,0.0461880721080235,0.576335352762983,NA,-0.574067445684438,0.810076752185705,2.14340874338326,NA,NA,9,-75.7764754327532,170.650511841116,11.7668886457794,1.72184441399711e-05
"14754",-2.54211311654354,0.341843792152747,NA,NA,NA,NA,-0.438571171199779,NA,1.97551933118092,-1.52898065331852,NA,NA,2.00844585945152,-0.0378409887172324,-0.492736246321193,8,-76.8890282823078,170.650783837343,11.767160642006,1.7216102623278e-05
"10484",-4.37655452652177,0.190765535684036,2.34492499513221,NA,NA,0.165695471413296,-0.32053309000195,0.0998662730376323,0.902717306592531,NA,NA,NA,2.13152754385613,NA,-0.728885144259427,9,-75.7768259073826,170.651212790375,11.767589595038,1.72124105695122e-05
"490",-1.5610925231733,0.246457760596148,NA,NA,-0.259943804463664,NA,-0.254048526404307,0.039913760769846,2.17541748900013,-2.51022484907117,NA,NA,NA,NA,NA,7,-77.9883081999878,170.651315195156,11.7676919998194,1.72115292755036e-05
"3728",-4.5412222078002,0.102101580492908,2.46026161243809,0.641212268617482,-0.209106266591961,NA,NA,NA,0.609532800641576,NA,-0.578746991112372,0.889650294931505,2.03285432626696,NA,NA,9,-75.7768810328476,170.651323041305,11.7676998459681,1.72114617535276e-05
"11170",-2.55064391299035,0.342894447154526,NA,NA,NA,NA,-0.434750666607762,NA,1.97302212108348,-1.52554045963507,-0.026417097635522,NA,2.00638648233206,NA,-0.496176244499989,8,-76.8893175268504,170.651362326428,11.7677391310912,1.72111236796505e-05
"9132",-2.18549449681808,0.455379029983292,2.3613354502288,NA,-0.165547987739643,NA,-0.0286970833400451,NA,0.956833062691113,-1.84764765218917,-0.252473362726894,NA,NA,NA,-0.598524033488379,9,-75.7771827201548,170.651926415919,11.7683032205825,1.72062700571517e-05
"14540",-4.30852581989788,0.19932160150035,2.45135941290494,NA,-0.288887392666711,NA,NA,0.0986034577324796,1.03751159891291,NA,NA,NA,2.06572940271748,-0.184116130979882,-0.699219185195178,9,-75.7772623868534,170.652085749317,11.7684625539797,1.72048993450217e-05
"42",-1.11358592169164,-0.122973268097737,NA,NA,-0.236983879560737,NA,-0.5538858121252,NA,NA,NA,NA,NA,NA,NA,NA,4,-81.2077774993968,170.652241389326,11.7686181939893,1.72035605117664e-05
