"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"35",-3.02541016058088,NA,2.84817187210694,NA,NA,NA,-0.0118616257601643,NA,NA,NA,NA,NA,NA,NA,3,-77.4066506833769,160.954477837342,2.0708546420052,0.00309910217956438
"135",-2.58786520070519,NA,2.63595919466666,0.643774697723995,NA,NA,NA,NA,-1.58816815110264,NA,NA,NA,NA,NA,4,-76.3637554477981,160.964197286129,2.08057409079191,0.0030840779335212
"1031",-4.05284781306866,NA,2.48916328529805,0.7046116185793,NA,NA,NA,NA,NA,NA,NA,1.74157913596901,NA,NA,4,-76.3976276192437,161.03194162902,2.14831843368307,0.00298136292757925
"195",-2.43177378583738,NA,2.23441396356535,NA,NA,NA,NA,0.828408201352841,-1.66424612403228,NA,NA,NA,NA,NA,4,-76.4193531898486,161.07539277023,2.1917695748929,0.0029172896512397
"1667",-3.28288694805628,NA,2.52836796561912,NA,NA,NA,NA,NA,-1.90564386914738,NA,1.21995513712676,1.47523301401447,NA,NA,5,-75.4043354497476,161.165813756638,2.28219056130126,0.00278833457310804
"1091",-3.93354751942538,NA,2.05984658647203,NA,NA,NA,NA,0.883110566731119,NA,NA,NA,1.78929197182828,NA,NA,4,-76.4838375553667,161.204361501266,2.32073830592901,0.00273510716544947
"1028",-3.77673387439291,0.292597421118451,2.48331206318824,NA,NA,NA,NA,NA,NA,NA,NA,1.84012052370957,NA,NA,4,-76.4846923589737,161.20607110848,2.32244791314315,0.0027327701849507
"4739",-2.3140461717318,NA,2.90318916810523,NA,NA,NA,NA,NA,-2.407404914511,NA,1.23039879302894,NA,NA,-0.744905617365607,5,-75.4381458296885,161.23343451652,2.34981132118293,0.0026956358419309
"147",-2.25282816847126,NA,2.37508886260809,NA,NA,0.318117986285843,NA,NA,-1.61848949439605,NA,NA,NA,NA,NA,4,-76.5050528341572,161.246792058847,2.36316886351014,0.00267769229412614
"2179",-1.99948503048842,NA,2.56352317726057,NA,NA,NA,NA,NA,-1.59058574309091,NA,NA,NA,-0.376265547915873,NA,4,-76.5127394670921,161.262165324717,2.37854212937987,0.00265718875887638
"899",-2.2164763554143,NA,2.81502844846814,NA,NA,NA,NA,NA,-2.43019770001979,-1.0325459883713,1.53094920510652,NA,NA,NA,5,-75.4996911661589,161.356525189461,2.47290199412382,0.00253473418609401
"387",-2.10433920872539,NA,2.51334474419241,NA,NA,NA,NA,NA,-1.59081086794728,-0.150863400833956,NA,NA,NA,NA,4,-76.560836530559,161.358359451651,2.47473625631375,0.00253241056824844
"139",-2.14831839862924,NA,2.52054480321905,NA,-0.0226308695641971,NA,NA,NA,-1.61758665321206,NA,NA,NA,NA,NA,4,-76.5708507642584,161.378387919049,2.49476472371254,0.00250717697542163
"163",-2.14371476477956,NA,2.51627549173861,NA,NA,NA,-0.0257002730024995,NA,-1.6203068394198,NA,NA,NA,NA,NA,4,-76.570915031187,161.378516452907,2.49489325756966,0.00250701585203557
"1043",-3.64646446016873,NA,2.28159673540142,NA,NA,0.214642253739516,NA,NA,NA,NA,NA,1.69188919269369,NA,NA,4,-76.6166439397205,161.469974269974,2.58635107463678,0.00239495450230401
"3075",-3.46004020073057,NA,2.41874163386333,NA,NA,NA,NA,NA,NA,NA,NA,1.68079348301194,-0.269987134476236,NA,4,-76.6175103589859,161.471707108504,2.58808391316745,0.00239288036624908
"1059",-3.52363706008596,NA,2.3370580614671,NA,NA,NA,-0.133789017963123,NA,NA,NA,NA,1.74881488804316,NA,NA,4,-76.6381807713206,161.513047933174,2.62942473783693,0.00234392623645878
"1035",-3.57001789763402,NA,2.37029401002112,NA,-0.0489073948296973,NA,NA,NA,NA,NA,NA,1.7249188338458,NA,NA,4,-76.6454929636037,161.52767231774,2.64404912240303,0.00232684950737219
"1283",-3.58315040787022,NA,2.3758339401,NA,NA,NA,NA,NA,NA,-0.0288358469052113,NA,1.720457893888,NA,NA,4,-76.6470624478185,161.530811286169,2.6471880908326,0.00232320041814322
"647",-2.89213261705313,NA,2.88463057021273,0.647276688363633,NA,NA,NA,NA,-2.33121644214189,NA,1.10214392784521,NA,NA,NA,5,-75.6469903894183,161.651123635979,2.76750044064258,0.00218756608860992
"4103",-3.36316496281612,NA,3.096891218006,0.836043733286583,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755599151531897,4,-76.7265934164703,161.689873223473,2.80625002813633,0.00214559039510808
"2691",-2.2653567415996,NA,2.86284114427227,NA,NA,NA,NA,NA,-2.34555821405605,NA,1.14927613708755,NA,-0.531558678454993,NA,5,-75.7380315605611,161.833205978265,2.94958278292813,0.00199720435378517
"1089",-3.85643400177119,NA,NA,NA,NA,NA,NA,2.05235091006437,NA,NA,NA,2.61343585662259,NA,NA,3,-77.878977790358,161.899132051304,3.01550885596737,0.00193244365218914
"659",-2.56986907869597,NA,2.61574027627969,NA,NA,0.350651836347612,NA,NA,-2.36937638424227,NA,1.11203307659021,NA,NA,NA,5,-75.7740232483271,161.905189353797,3.02156615846022,0.00192659980826289
"707",-2.63289952205747,NA,2.58487867496458,NA,NA,NA,NA,0.543661215323987,-2.35721569556469,NA,1.04519757712107,NA,NA,NA,5,-75.7893427829339,161.935828423011,3.05220522767371,0.00189731012084316
"644",-2.45528856840233,0.16667713681415,2.81048606297803,NA,NA,NA,NA,NA,-2.39494435860462,NA,0.982975636665638,NA,NA,NA,5,-75.811973237978,161.981089333099,3.09746613776198,0.00185485532697616
"651",-2.37853747606518,NA,2.77154932984983,NA,-0.20689201426272,NA,NA,NA,-2.36170213195551,NA,1.14243258966424,NA,NA,NA,5,-75.8217781696032,162.000699196349,3.11707600101246,0.00183675746645174
"4611",-3.17116613225138,NA,3.138046005533,NA,NA,NA,NA,NA,NA,NA,0.521769482550779,NA,NA,-0.71533868818444,4,-76.8842830787539,162.00525254804,3.12162935270354,0.00183258052167259
"5635",-4.09239872496369,NA,2.71747511216685,NA,NA,NA,NA,NA,NA,NA,0.878920579489755,2.09741503075739,NA,-0.744150372883392,5,-75.8427473241974,162.042637505538,3.15901431020086,0.00179864322348858
"675",-2.40104613816085,NA,2.75947074525583,NA,NA,NA,-0.121070838509558,NA,-2.36540034064466,NA,1.1106107230744,NA,NA,NA,5,-75.8460449088294,162.049232674802,3.16560947946473,0.00179272181377711
"1025",-2.86328034029332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83555294468936,NA,NA,2,-79.0070604319038,162.084296302404,3.2006731070673,0.00176156605522973
"4163",-3.13165728127526,NA,2.66841053515691,NA,NA,NA,NA,0.801010246069681,NA,NA,NA,NA,NA,-0.678377651356075,4,-76.941051332328,162.118789055189,3.23516585985166,0.00173144590231682
"4100",-2.9485481132872,0.202817361093621,3.03008073001122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.655834234610734,4,-76.9976629234245,162.232012237382,3.34838904204472,0.0016361489021585
"1156",-2.8641094457614,0.419747048485453,2.40744573026307,NA,NA,NA,NA,NA,-1.44126692304606,NA,NA,1.24966731194817,NA,NA,5,-75.9551445486626,162.267431954468,3.38380875913123,0.00160742800868819
"519",-3.76239902139095,NA,3.12865063246212,0.702610797065254,NA,NA,NA,NA,NA,NA,0.440941916010348,NA,NA,NA,4,-77.0159970963814,162.268680583295,3.38505738795845,0.00160642478141073
"2055",-3.26443520613232,NA,3.04778450955523,0.7642613821473,NA,NA,NA,NA,NA,NA,NA,NA,-0.56918436493524,NA,4,-77.0222911199947,162.281268630522,3.39764543518513,0.00159634565829638
"4115",-2.93127143249271,NA,2.79984217603822,NA,NA,0.27280502395916,NA,NA,NA,NA,NA,NA,NA,-0.639632925519566,4,-77.0281455795672,162.292977549667,3.40935435432999,0.00158702722099901
"771",-3.13025228662445,NA,3.04155231683252,NA,NA,NA,NA,NA,NA,-0.822978583944515,0.761299549352583,NA,NA,NA,4,-77.0411962330794,162.319078856691,3.43545566135447,0.0015664500434874
"4355",-2.72600343279141,NA,2.90726943458844,NA,NA,NA,NA,NA,NA,-0.279134901141085,NA,NA,NA,-0.639726074964707,4,-77.0418862998975,162.320458990328,3.43683579499074,0.00156536946117
"6147",-2.72910696372516,NA,2.96415346464418,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297497576862857,-0.610489428148481,4,-77.0430921896884,162.322870769909,3.43924757457253,0.00156348293581723
"1543",-4.68488366109081,NA,2.67533760370456,0.725875739694802,NA,NA,NA,NA,NA,NA,0.781664294191319,2.10812713864688,NA,NA,5,-75.9876107244328,162.332364306008,3.44874111067153,0.00155607903118248
"4231",-2.51258756973835,NA,2.74740940146318,0.784101337192913,NA,NA,NA,NA,-1.52297676200915,NA,NA,NA,NA,-0.694007789199124,5,-76.0057679534393,162.368678764021,3.48505556868463,0.00152807991032227
"5251",-2.64514882500776,NA,2.36380932849395,NA,NA,NA,NA,NA,-1.12902344123495,NA,NA,1.18627480339241,NA,-0.588349382023563,5,-76.0064496430549,162.370042143253,3.48641894791589,0.00152703858908481
"5127",-3.92374294823523,NA,2.62829121346211,0.838088778541977,NA,NA,NA,NA,NA,NA,NA,1.68727472215936,NA,-0.728849041062723,5,-76.006636827371,162.370416511885,3.48679331654799,0.00152675277816143
"71",-3.68684335794838,NA,2.74266657021452,0.660979899759821,NA,NA,NA,0.64949978706776,NA,NA,NA,NA,NA,NA,4,-77.0673879753164,162.371462341165,3.48783914582845,0.00152595462548277
"4107",-2.78302909846539,NA,2.91619838741794,NA,-0.116571606009622,NA,NA,NA,NA,NA,NA,NA,NA,-0.655856199585012,4,-77.0675393588445,162.371765108221,3.4881419128846,0.00152572363857212
"4228",-2.05184600768881,0.410122606120958,2.71621715005078,NA,NA,NA,NA,NA,-1.84750108160593,NA,NA,NA,NA,-0.595777088300235,5,-76.0085147732236,162.37417240359,3.49054920825313,0.00152388830961404
"4131",-2.79362718503869,NA,2.91316673834874,NA,NA,NA,-0.0922478497619145,NA,NA,NA,NA,NA,NA,-0.660248931298864,4,-77.0740327960332,162.384751982599,3.50112878726208,0.00151584854430821
"8",-3.57772750469611,0.198735408823245,3.0666406191588,0.698473259473457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.0785424802075,162.393771350947,3.51014815561061,0.00150902793706899
"23",-3.57661917331317,NA,2.81093388934231,0.703671548988666,NA,0.333090870915105,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.0831312552543,162.402948901041,3.51932570570438,0.0015021192107448
"1159",-3.24449937904369,NA,2.39060434301125,0.661792619039656,NA,NA,NA,NA,-1.13801358350186,NA,NA,1.23169736745424,NA,NA,5,-76.0504674555632,162.458077768269,3.57445457293244,0.00146127959175213
"263",-3.32681574353764,NA,2.93897211461927,0.685263309864199,NA,NA,NA,NA,NA,-0.311411701127412,NA,NA,NA,NA,4,-77.1114120425749,162.459510475682,3.57588728034546,0.00146023317354786
"5763",-3.140207147068,NA,2.6585431000855,NA,NA,NA,NA,NA,-1.94098902550374,NA,1.3540718513055,1.48333012649383,NA,-0.757172544962651,6,-74.9821598201813,162.467313652339,3.58369045700181,0.00145454704452189
"136",-2.63064839361378,0.403981511153383,2.75951462682429,0.648617014603817,NA,NA,NA,NA,-1.86407182873871,NA,NA,NA,NA,NA,5,-76.075393980141,162.507930817425,3.62430762208808,0.00142530519113396
"2563",-3.09497350969772,NA,3.09325149573775,NA,NA,NA,NA,NA,NA,NA,0.487771598902717,NA,-0.550555050171109,NA,4,-77.1481211054841,162.532928601501,3.64930540616382,0.00140760132526069
"1219",-3.11519561387338,NA,1.96052142788567,NA,NA,NA,NA,0.900241655434352,-1.20604277038768,NA,NA,1.25225813374141,NA,NA,5,-76.0911077231242,162.539358303391,3.65573510805444,0.00140308336298839
"39",-3.51369175525833,NA,2.98584062947136,0.69812179170776,NA,NA,0.0526746321722784,NA,NA,NA,NA,NA,NA,NA,4,-77.1550039708203,162.546694332173,3.66307113683635,0.00139794626026428
"15",-3.49489385452408,NA,2.97600994912137,0.699494484223949,0.0222579123623272,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.1560609104513,162.548808211435,3.66518501609829,0.00139646949602265
"196",-2.48663936291787,0.417775162394075,2.34903437600334,NA,NA,NA,NA,0.870644967998271,-1.95502995068855,NA,NA,NA,NA,NA,5,-76.1128767610384,162.58289637922,3.69927318388275,0.00137286964302854
"4291",-2.30451962989873,NA,2.29591085613815,NA,NA,NA,NA,0.878824129564552,-1.60541449995144,NA,NA,NA,NA,-0.614067477346004,5,-76.1331229022489,162.623388661641,3.73976546630377,0.00134535381494532
"1795",-4.03333473601676,NA,2.60605841614572,NA,NA,NA,NA,NA,NA,-0.587817336696145,0.976525039765295,1.98589655203698,NA,NA,5,-76.1343543499687,162.62585155708,3.74222836174349,0.00134369810172887
"193",-1.69183058808958,NA,NA,NA,NA,NA,NA,2.08584582634096,-2.18593818808142,NA,NA,NA,NA,NA,3,-78.2431911168343,162.627558704257,3.74393550892,0.00134255164588046
"579",-3.48125650660093,NA,2.78204276030326,NA,NA,NA,NA,0.599232010651904,NA,NA,0.368180710757448,NA,NA,NA,4,-77.1985317916174,162.633749973767,3.75012677843057,0.00133840202251767
"2115",-3.0789179014078,NA,2.64702916942176,NA,NA,NA,NA,0.743766461244978,NA,NA,NA,NA,-0.473305820381905,NA,4,-77.1993454152227,162.635377220978,3.75175402564108,0.00133731350991865
"531",-3.39560053282172,NA,2.85220840340411,NA,NA,0.317021259172539,NA,NA,NA,NA,0.432622510360592,NA,NA,NA,4,-77.205425487097,162.647537364727,3.76391416938966,0.00132920721605682
"68",-3.38833234123878,0.198052193670221,2.69851302517599,NA,NA,NA,NA,0.728247278682763,NA,NA,NA,NA,NA,NA,4,-77.2164680927833,162.669622576099,3.78599938076232,0.00131461004860683
"2067",-2.89402835431288,NA,2.7328227313184,NA,NA,0.375912664307087,NA,NA,NA,NA,NA,NA,-0.538926324824334,NA,4,-77.2245790937554,162.685844578043,3.80222138270648,0.00130399037155098
"5187",-3.759180106501,NA,2.15185239652909,NA,NA,NA,NA,0.92910011683104,NA,NA,NA,1.73781747950159,NA,-0.650644102102509,5,-76.1670009403647,162.691144737872,3.8075215425354,0.00130053926772888
"1603",-4.3978208564312,NA,2.32262701469078,NA,NA,NA,NA,0.645157272371916,NA,NA,0.695830798728569,2.08948497277192,NA,NA,5,-76.1673604904655,162.691863838074,3.80824064273696,0.00130007174275846
"2052",-2.91169200291023,0.213785094318913,3.01088334039035,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4964312211205,NA,4,-77.2282994903621,162.693285371257,3.80966217591987,0.00129914802351049
"323",-3.13129273386986,NA,2.55992683041795,NA,NA,NA,NA,0.749858072362354,NA,-0.357848702381938,NA,NA,NA,NA,4,-77.2340428103846,162.704772011302,3.82114881596479,0.00129170798636332
"5124",-3.59311123924148,0.303248517672814,2.57667396231697,NA,NA,NA,NA,NA,NA,NA,NA,1.80693639101252,NA,-0.638036007645768,5,-76.1751255721552,162.707394001453,3.82377080611647,0.00129001567310333
"4743",-2.83117376153967,NA,3.05022608684557,0.833528263072137,NA,NA,NA,NA,-2.39035901532209,NA,1.2582751335544,NA,NA,-0.859073436315812,6,-75.1099912913106,162.722976594597,3.83935339926035,0.00128000383167142
"523",-3.219748266911,NA,2.99047238985341,NA,-0.193119517241344,NA,NA,NA,NA,NA,0.470498663552921,NA,NA,NA,4,-77.2449694265723,162.726625243677,3.84300204834028,0.00127767081800414
"83",-3.34664301977211,NA,2.49328742358124,NA,NA,0.268790497655061,NA,0.671151968194362,NA,NA,NA,NA,NA,NA,4,-77.245997161162,162.728680712856,3.84505751751959,0.00127635838604167
"260",-2.94965070055544,0.234318776641345,2.92168908878004,NA,NA,NA,NA,NA,NA,-0.421142973874676,NA,NA,NA,NA,4,-77.2499789125949,162.736644215722,3.8530210203854,0.00127128634870627
"4995",-2.09286914711847,NA,2.94326510578873,NA,NA,NA,NA,NA,-2.44492841868049,-0.982676996498305,1.62521839890643,NA,NA,-0.719654069452567,6,-75.1190737399632,162.741141491902,3.85751829656556,0.00126843089744059
"3587",-4.04648751770304,NA,2.63579449812508,NA,NA,NA,NA,NA,NA,NA,0.789727811499763,2.02612681786639,-0.356975391814019,NA,5,-76.1989469192113,162.755036695565,3.87141350022861,0.00125964888689564
"516",-3.30596373031402,0.0911873955889882,3.02612484945994,NA,NA,NA,NA,NA,NA,NA,0.357037460287159,NA,NA,NA,4,-77.2603083814366,162.757303153406,3.87367995806881,0.00125822222486786
"20",-3.22021632811939,0.200860424443852,2.79304501650088,NA,NA,0.319959627397252,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.2619088336863,162.760504057905,3.8768808625683,0.00125621011085308
"148",-2.30352302379548,0.415085824322844,2.4879690889562,NA,NA,0.350254715403555,NA,NA,-1.90229954879955,NA,NA,NA,NA,NA,5,-76.2021365693786,162.7614159959,3.87779280056324,0.00125563744855627
"2180",-2.02563646512227,0.417635944596869,2.70659533278088,NA,NA,NA,NA,NA,-1.86664401816417,NA,NA,NA,-0.429756637182296,NA,5,-76.2062823677645,162.769707592672,3.88608439733505,0.00125044260467704
"547",-3.28040606991988,NA,2.99737293795747,NA,NA,NA,-0.0464886837296638,NA,NA,NA,0.432128484589546,NA,NA,NA,4,-77.2719596416633,162.780605673859,3.89698247852226,0.00124364742258926
"1547",-4.12106433555719,NA,2.54744145740569,NA,-0.213749137713836,NA,NA,NA,NA,NA,0.81790844410636,2.09322060303882,NA,NA,5,-76.216399140474,162.789941138091,3.90631794275407,0.00123785593664173
"75",-3.21763782747618,NA,2.56984474009287,NA,-0.147687926788763,NA,NA,0.760778046610695,NA,NA,NA,NA,NA,NA,4,-77.276885525619,162.79045744177,3.90683424643359,0.00123753642309761
"1555",-4.26222874657217,NA,2.46249782767015,NA,NA,0.224861637748683,NA,NA,NA,NA,0.77074355974853,2.05250063656928,NA,NA,5,-76.2171277591234,162.79139837539,3.90777518005285,0.00123695434022091
"1571",-4.09715854874295,NA,2.50269014156761,NA,NA,NA,-0.247467887256905,NA,NA,NA,0.795686569860185,2.13970572194052,NA,NA,5,-76.2197871222507,162.796717101644,3.91309390630738,0.00123366919958545
"2307",-2.71819572016498,NA,2.86885707827142,NA,NA,NA,NA,NA,NA,-0.267148234103238,NA,NA,-0.41264302427301,NA,4,-77.2851433741813,162.806973138895,3.92334994355838,0.00122735911389853
"1171",-2.83628997691895,NA,2.17571783916413,NA,NA,0.246449807558684,NA,NA,-1.1974200406576,NA,NA,1.15442933936633,NA,NA,5,-76.227018053039,162.811178963221,3.92755576788406,0.00122478079742644
"275",-2.96606560963991,NA,2.6722181360995,NA,NA,0.305625437144568,NA,NA,NA,-0.325838016157214,NA,NA,NA,NA,4,-77.2912126977312,162.819111785995,3.93548859065814,0.00121993243458207
"1540",-4.21375405172985,0.108257879799144,2.58687570577806,NA,NA,NA,NA,NA,NA,NA,0.686409593883556,2.09057590727556,NA,NA,5,-76.2328461342935,162.82283512573,3.93921193039299,0.00121766343584693
"99",-3.30185903053422,NA,2.60832816805411,NA,NA,NA,0.0179679843442072,0.726431369171544,NA,NA,NA,NA,NA,NA,4,-77.2936574025998,162.824001195732,3.94037800039524,0.00121695370236407
"1032",-4.22607313313042,0.291205080895117,2.59297766072189,0.706291988500083,NA,NA,NA,NA,NA,NA,NA,1.84705183363607,NA,NA,5,-76.236416563351,162.829975983845,3.94635278850791,0.00121332360706909
"3203",-2.65070365557896,NA,2.32137744815641,NA,NA,NA,NA,NA,-1.18100791690523,NA,NA,1.15722756957355,-0.26979331969547,NA,5,-76.2369539486059,162.831050754355,3.94742755901771,0.00121267176001541
"199",-2.81141788126624,NA,2.36139142117742,0.604860521667535,NA,NA,NA,0.763494663767431,-1.63157418004737,NA,NA,NA,NA,NA,5,-76.237126465125,162.831395787393,3.94777259205608,0.00121246257214916
"2059",-2.73553526211956,NA,2.8833499435967,NA,-0.134185213815313,NA,NA,NA,NA,NA,NA,NA,-0.480015216906199,NA,4,-77.3036325332314,162.843951456995,3.96032826165856,0.00120487477480797
"388",-2.10251453540819,0.428338212502474,2.64149324008807,NA,NA,NA,NA,NA,-1.8526250983188,-0.285038485007514,NA,NA,NA,NA,5,-76.2457884946863,162.848719846515,3.96509665117861,0.0012020055404493
"1923",-2.95765483813748,NA,2.57909951706561,NA,NA,NA,NA,NA,-2.02820107638636,-0.845811421244562,1.54913001734043,1.28098725300748,NA,NA,6,-75.173130590542,162.84925519306,3.96563199772328,0.00120168383875032
"4243",-2.10014403606828,NA,2.46152793101809,NA,NA,0.278249909748144,NA,NA,-1.56503840079867,NA,NA,NA,NA,-0.577747596889599,5,-76.2525586327354,162.862260122614,3.97863692727688,0.0011938952817677
"12",-3.05101751715389,0.208842057624171,2.93021110017425,NA,-0.145472746894815,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.314591563155,162.865869516843,3.9822463215057,0.00119174260544642
"1095",-4.35119747631702,NA,2.18011062415288,0.675435955886219,NA,NA,NA,0.833976333175647,NA,NA,NA,1.80717616354878,NA,NA,5,-76.2547291175558,162.866601092254,3.98297789691759,0.00119130676037095
"2083",-2.79564637301225,NA,2.89111088630528,NA,NA,NA,-0.0393077741128766,NA,NA,NA,NA,NA,-0.464125081961936,NA,4,-77.3168151900147,162.870316770562,3.98669357522516,0.0011890955586919
"1671",-3.73011643679173,NA,2.61904656580839,0.669273814422902,NA,NA,NA,NA,-1.86404022486914,NA,1.221823776686,1.50341258555025,NA,NA,6,-75.1877265750359,162.878447162048,3.99482396671098,0.00118427146457573
"1187",-2.73763019259095,NA,2.25391535645475,NA,NA,NA,-0.0996816093517379,NA,-1.17706660100798,NA,NA,1.22013687899898,NA,NA,5,-76.2615448247925,162.880232506728,3.99660931139098,0.00118321476990747
"1411",-2.79833361954289,NA,2.28222381635197,NA,NA,NA,NA,NA,-1.18424097165331,0.0143453773232233,NA,1.20923558485263,NA,NA,5,-76.2665398436958,162.890222544534,4.0065993491975,0.00117731932594988
"1163",-2.78888137655145,NA,2.28174131606731,NA,-0.00353565626808526,NA,NA,NA,-1.18276114946908,NA,NA,1.20479914801664,NA,NA,5,-76.2666196639053,162.890382184953,4.00675898961663,0.00117722535582497
"36",-3.10159804383843,0.19812664602651,2.9361113204172,NA,NA,NA,-0.046817370070627,NA,NA,NA,NA,NA,NA,NA,4,-77.329857606697,162.896401603927,4.01277840858967,0.00117368757601903
"2183",-2.42770701519081,NA,2.6993301041932,0.700767288141164,NA,NA,NA,NA,-1.54580385178845,NA,NA,NA,-0.471174133296222,NA,5,-76.2729960774439,162.903135012031,4.01951181669381,0.00116974276153854
"140",-2.1567113550521,0.41243050720042,2.64518252647914,NA,-0.0979709947062914,NA,NA,NA,-1.88631933418681,NA,NA,NA,NA,NA,5,-76.2748852975642,162.906913452271,4.02329025693439,0.00116753494615916
"164",-2.14835287563672,0.409161345252349,2.63190102340007,NA,NA,NA,-0.0939677983166289,NA,-1.89543922347401,NA,NA,NA,NA,NA,5,-76.2776814408771,162.912505738897,4.02888254356026,0.0011642749110136
"6275",-1.92143069226429,NA,2.61770297124857,NA,NA,NA,NA,NA,-1.5531915798588,NA,NA,NA,-0.238041491920775,-0.561797096031244,5,-76.2807593768785,162.9186616109,4.03503841556306,0.00116069685668536
"27",-3.11535065225468,NA,2.70147983287934,NA,-0.00714566773203784,0.308960584146554,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.3413549325888,162.91939625571,4.03577306037329,0.00116027058501872
"51",-3.11869610459258,NA,2.70079199675095,NA,NA,0.311443261930281,-0.00245968080383652,NA,NA,NA,NA,NA,NA,NA,4,-77.3413883991143,162.919463188761,4.0358399934243,0.00116023175544334
"267",-2.81390487791286,NA,2.80151793508842,NA,-0.105205456167441,NA,NA,NA,NA,-0.336593037354005,NA,NA,NA,NA,4,-77.3454121739164,162.927510738365,4.04388754302855,0.0011555726240751
"151",-2.69216019104012,NA,2.47909160206167,0.653860274559408,NA,0.337175968924458,NA,NA,-1.58533563200496,NA,NA,NA,NA,NA,5,-76.2905304321578,162.938203721459,4.05458052612167,0.00114941085141959
"1217",-2.90466862115194,NA,NA,NA,NA,NA,NA,1.96657548633997,-1.35969356052456,NA,NA,1.94636002110154,NA,NA,4,-77.3510568022586,162.93879999505,4.05517679971297,0.00114906822082939
"291",-2.87944821927927,NA,2.81888043443285,NA,NA,NA,0.00604361578429339,NA,NA,-0.334166019143477,NA,NA,NA,NA,4,-77.3542299821072,162.945146354747,4.06152315941017,0.00114542779961664
"4259",-1.9613573401975,NA,2.5743043030043,NA,NA,NA,-0.0868951927182246,NA,-1.56535095048869,NA,NA,NA,NA,-0.59885408730591,5,-76.2994108604005,162.955964577944,4.07234138260702,0.00113924877939129
"4483",-1.98814633765605,NA,2.58956077133895,NA,NA,NA,NA,NA,-1.54971990527258,-0.080757450840481,NA,NA,NA,-0.58768862664989,5,-76.3002597096964,162.957662276536,4.0740390811988,0.00113828213919102
"1153",-1.91496839204561,NA,NA,NA,NA,NA,NA,NA,-1.4103030605469,NA,NA,2.12445360928766,NA,NA,3,-78.408279742641,162.95773595587,4.07411276053338,0.00113824020602814
"4235",-1.99924271714968,NA,2.59083760559884,NA,-0.0316320643827758,NA,NA,NA,-1.56259811222217,NA,NA,NA,NA,-0.593505674812949,5,-76.3024094676703,162.961961792483,4.07833859714663,0.00113583773646426
"1092",-4.1113402656477,0.295705803790206,2.16735367490176,NA,NA,NA,NA,0.886930727958449,NA,NA,NA,1.89593255519311,NA,NA,5,-76.3184257143022,162.993994285747,4.11037109041038,0.00111779078712127
"5139",-3.4525466586194,NA,2.3945247133046,NA,NA,0.171796996593789,NA,NA,NA,NA,NA,1.65490064612763,NA,-0.619854841501402,5,-76.3292588290981,163.015660515339,4.13203732000218,0.00110574698493693
"5155",-3.30171065183512,NA,2.42247045867448,NA,NA,NA,-0.191264398188008,NA,NA,NA,NA,1.70832893535138,NA,-0.641085532079183,5,-76.3305066645882,163.018156186319,4.13453299098248,0.0011043680551237
"43",-2.98855189645641,NA,2.84222892897775,NA,-0.105994219785206,NA,0.0277298630255903,NA,NA,NA,NA,NA,NA,NA,4,-77.3985027507274,163.033691891987,4.15006869665046,0.00109582271902199
"3079",-3.88871342828056,NA,2.55746054101491,0.750324131883125,NA,NA,NA,NA,NA,NA,NA,1.67231387362856,-0.374334711999285,NA,5,-76.3407817433386,163.03870634382,4.15508314848319,0.00109307868529482
"7171",-3.35823206822951,NA,2.4891230690202,NA,NA,NA,NA,NA,NA,NA,NA,1.667578669244,-0.118032052984214,-0.614084756817747,5,-76.3434768167781,163.044096490699,4.16047329536215,0.00109013672414422
"5131",-3.37889925834027,NA,2.46538072510277,NA,-0.0555278238358128,NA,NA,NA,NA,NA,NA,1.6798443169197,NA,-0.630224693783809,5,-76.3464820284012,163.050106913945,4.16648371860839,0.00108686555033672
"129",-0.525483428274957,NA,NA,NA,NA,NA,NA,NA,-2.30610037215328,NA,NA,NA,NA,NA,2,-79.4916951100835,163.053565658763,4.16994246342657,0.00108498757936521
"5379",-3.43330461323898,NA,2.47286952407018,NA,NA,NA,NA,NA,NA,0.0352991484625602,NA,1.6979349942419,NA,-0.631608605789319,5,-76.3484201860795,163.053983229302,4.17036003396507,0.00108476107358768
"2243",-2.26809546224184,NA,2.26784112361387,NA,NA,NA,NA,0.848828243983669,-1.63601729307,NA,NA,NA,-0.395607706041444,NA,5,-76.3541811011943,163.065505059531,4.18188186419457,0.00107852982320883
"391",-2.53560203767751,NA,2.62696555235691,0.641608679943637,NA,NA,NA,NA,-1.5620028361293,-0.138189553135012,NA,NA,NA,NA,5,-76.3551112115527,163.067365280248,4.1837420849113,0.00107752713782477
