"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"1118",-4.93180026282283,0.568086072248923,NA,0.462095959750939,-0.713069612375593,-0.0525177683167706,NA,1.28528665142357,NA,NA,NA,4.79458626402165,NA,NA,7,-61.891888728266,138.458476251713,13.7442414398123,6.85939036726552e-06
"1517",-2.8264546066398,NA,NA,0.463822839116589,-0.519720575714069,NA,0.327739062516425,1.13948215398575,-2.3073668875295,-0.978718257557377,NA,3.14779926788384,NA,NA,8,-60.7930441485875,138.458815569902,13.744580758002,6.85822670802025e-06
"1134",-4.93233267541142,0.571802433229213,NA,0.468429902993156,-0.674500776878312,NA,-0.0653397412428862,1.25946490459584,NA,NA,NA,4.77844444603412,NA,NA,7,-61.8920584903074,138.458815775796,13.7445809638951,6.85822600198936e-06
"6054",-2.16701106423323,0.820835138680599,NA,0.65835065114994,NA,NA,-0.14805469367572,NA,-3.19767603503673,-1.24655566658514,0.440237144723527,3.42227329137864,NA,-0.740045621154767,9,-59.6808592096415,138.459279394893,13.7450445829923,6.85663638396702e-06
"3964",-3.83566260688896,0.921211648794716,4.08427663376509,NA,-1.12454758189501,-0.58796570215699,0.431452698107235,-0.40217712133287,NA,-1.26873561149618,0.14542976608123,3.22336558794121,-1.54195359581983,NA,11,-57.4159384671091,138.461506563848,13.7472717519474,6.84900518989985e-06
"4278",-0.714907928777638,0.84375772289534,NA,0.597795776980967,NA,0.850664748951357,0.00799590232383253,NA,-4.54125185234474,NA,NA,NA,NA,-0.846771244401421,7,-61.8940318371426,138.462762469466,13.7485276575655,6.84470568793517e-06
"729",-0.962822405140404,NA,NA,NA,-0.407792712753486,0.382560101947738,NA,1.16129335010405,-3.85402873998384,NA,0.136809337082368,NA,NA,NA,6,-62.9834929112719,138.46997983452,13.7557450226194,6.82004983245139e-06
"5866",-2.55988779851186,0.964504278803695,NA,NA,-0.644085321191852,NA,0.16506013174681,1.27328322044298,-3.08264378532337,NA,-0.139554853146383,3.28737532536506,NA,-0.780579281943479,9,-59.6863948996355,138.470350774881,13.7561159629804,6.81878503387271e-06
"222",-1.08523522865774,0.886145034180051,NA,0.214993167093765,-0.495591993266261,0.518189711425243,NA,1.32162024327332,-4.52851366686262,NA,NA,NA,NA,NA,7,-61.8983394793851,138.471377753951,13.7571429420506,6.81528455792165e-06
"5533",-2.2207833201654,NA,NA,0.58685653178678,-0.266761156117903,0.133533283899683,NA,NA,-2.31000180159828,-0.780298564857131,NA,3.22720804212959,NA,-0.679835285830497,8,-60.7998834844962,138.47249424172,13.7582594298193,6.81148102874427e-06
"4975",-3.83615713889789,NA,4.75971380227262,1.12033980862516,-0.641378353969489,NA,0.939987860404332,-0.82797501132702,NA,-1.95204225001682,0.653287177225242,NA,NA,-1.29255419068687,9,-59.688193188944,138.473947353498,13.7597125415973,6.80653390448867e-06
"6968",-3.8184414103264,0.85140388945209,4.89621381330925,1.41047174427272,NA,-0.0551344313708027,0.355099470310377,NA,NA,-1.44144374310546,-0.318484393172915,NA,-1.62131573789481,-1.04855478114899,10,-58.5635244674184,138.476742186371,13.7625073744702,6.79702898484761e-06
"3853",-3.19821532838459,NA,NA,0.581409231712283,-0.702357955156425,NA,NA,NA,NA,-1.23200266137985,0.350268457818308,4.44082023882194,-0.995300489532708,NA,7,-61.9027267637033,138.480152322587,13.765917510687,6.78544946223647e-06
"7935",-3.77904164957664,NA,4.44165039992146,1.19074740703663,-0.803373842968354,-0.49492325201277,0.707834860420859,-0.70973142729564,-2.96040082962281,NA,1.33099087336076,2.6455785212617,-1.41007854833584,-1.28264537187627,12,-56.2722918719325,138.482471942623,13.7682371307224,6.77758419196679e-06
"3357",-3.26341904795552,NA,NA,0.649745515237415,-0.521499113747517,0.313388025923267,NA,NA,NA,-0.99355272856464,NA,4.20249379886245,-1.10825499971328,NA,7,-61.9039154371305,138.482529669442,13.7682948575413,6.77738857060221e-06
"5370",-2.56856645225691,0.927961632054743,NA,NA,-0.661430743290982,-0.00917931963379766,0.158641475422367,1.24463791750316,-3.14046134752603,NA,NA,3.32765027013553,NA,-0.796798818486735,9,-59.6927829329906,138.483126841591,13.7688920296905,6.7753652388373e-06
"4749",-0.0180216507956294,NA,NA,0.358863676230113,-0.469449459838372,NA,NA,NA,-4.05634074587264,NA,0.323180334216968,NA,NA,-0.845696630063826,6,-62.9901553817662,138.483304775509,13.7690699636082,6.77476248201027e-06
"7106",-0.00133061491828423,0.969496896673162,NA,NA,NA,NA,NA,1.74660497171551,-4.32482897594281,-1.43477693882416,0.040986864383855,NA,-1.03609061314834,-0.53688341764375,8,-60.8056261432635,138.483979559254,13.769744747354,6.77247711776133e-06
"5178",-3.81494747698443,0.584660296868181,NA,NA,-0.676809596416737,0.0722331830725812,0.0193179444743418,NA,NA,NA,NA,4.77531525922271,NA,-0.776243445679067,7,-61.9047423856145,138.48418356641,13.7699487545093,6.77178633609745e-06
"5850",-2.52186143383895,0.968095902666437,NA,NA,-0.597947953884725,-0.00488634448418378,NA,1.27074261962819,-3.07467758516561,NA,-0.133296965339202,3.29917216997693,NA,-0.770398335723668,9,-59.6933451387685,138.484251253147,13.7700164412464,6.77155715991477e-06
"4980",-3.06411846638296,0.809891216484696,4.65062325863355,NA,NA,-0.357586093919228,0.180626585031754,-0.591796725591118,NA,-1.63381455085376,-0.28046572536015,NA,NA,-1.09062654078021,9,-59.6942844667762,138.486129909162,13.7718950972617,6.76519943308189e-06
"4006",-1.82265317440789,0.832988417660135,NA,0.62831118615034,NA,NA,-0.268948897142121,NA,-3.16741305314289,-1.29243031394377,0.361808126804927,3.37871207765093,-0.944886495615746,NA,9,-59.6953038346956,138.488168645001,13.7739338331006,6.7583067195136e-06
"3757",-2.22685357862411,NA,NA,0.52247766486989,-0.638235826556496,NA,0.211638863543961,NA,-2.7542994268582,NA,0.560341350317222,3.56379065597676,-1.12692326074898,NA,8,-60.8087935098629,138.490314292453,13.7760794805526,6.75106013556582e-06
"384",-3.64837518373174,0.788309824154096,4.76174081048775,0.844988292014083,-0.858454650345711,-0.50941990028631,0.720589502872513,-0.67249635776748,NA,-1.9372973484042,NA,NA,NA,NA,9,-59.6967087259625,138.490978427535,13.7767436156343,6.74881869980308e-06
"3825",-2.50688248505465,NA,NA,NA,NA,0.428508869946088,-0.13088762261592,0.910048591136835,-2.81020090348486,NA,0.440456573480972,3.16602035300641,-1.19599414363479,NA,8,-60.8100483418711,138.492823956469,13.7785891445691,6.74259400211666e-06
"5365",-3.26378483546505,NA,NA,0.707507030605671,NA,0.161299142675505,0.13440875328636,1.01068476416137,-2.47701801395748,NA,NA,3.30735993698978,NA,-0.823501932422663,8,-60.8103931355678,138.493513543863,13.7792787319626,6.74026959894795e-06
"3960",-4.93980424391407,0.882846489397131,4.28679821241761,1.23842357325157,NA,-0.197383715816925,0.086484312505238,-0.82363188527916,NA,-1.07774314935839,-0.040014666615228,3.17607961598019,-1.60623617152376,NA,11,-57.4319991986212,138.493628026872,13.7793932149716,6.73988378681747e-06
"7850",-1.50816001284719,0.902952418974011,NA,NA,-0.780583245223801,NA,0.189201481115087,NA,-3.13228912307243,NA,0.061706892211115,3.47358799821501,-1.02169673926302,-0.64724131119184,9,-59.6985878491905,138.494736673991,13.7805018620903,6.73614874575358e-06
"2702",0.723687740925266,0.936375600699069,NA,0.255258799428416,-0.7719658482965,NA,NA,NA,-4.27181839674799,NA,-0.41098441482949,NA,-1.32271707614428,NA,7,-61.9103348547706,138.495368504722,13.7811336928216,6.73402102896652e-06
"250",-0.975579893931512,0.885859933694396,NA,NA,-0.571005687342105,0.478063074099438,0.109836597510175,1.35732057063245,-4.52857919219736,NA,NA,NA,NA,NA,7,-61.9105239959519,138.495746787085,13.7815119751842,6.73274746871918e-06
"4479",-3.55643966654602,NA,4.75676088933635,1.07722199738398,-0.722301506574709,-0.550040818002646,0.975884816266409,-0.515152105360437,NA,-1.54640071661238,NA,NA,NA,-1.27214071173498,9,-59.7003667117604,138.498294399131,13.7840595872301,6.72417671434059e-06
"3765",-2.64384375443102,NA,NA,0.706376327106426,NA,0.604206340225209,-0.0250731936568728,NA,-2.81075427152911,NA,0.515505197283371,3.33221525731394,-1.23930833274017,NA,8,-60.8128837579305,138.498494788588,13.784259976688,6.72350302102825e-06
"6524",-2.30447320996545,0.856571144710282,4.90907596954031,NA,-1.2127741644997,-0.389546125030046,0.721214321194729,-0.374211487283398,NA,-1.69430457179337,NA,NA,-1.59391791804292,-0.985001744269498,10,-58.5748880169829,138.4994692855,13.7852344735992,6.7202278025525e-06
"5760",-5.51164498561855,0.867010073472692,4.28732140367281,1.03505407496779,-0.771656754679863,-0.888870242976258,0.603871909313852,-0.411642531701302,NA,NA,-0.24290722954546,3.72791361797489,NA,-1.29988710648532,11,-57.4351060096883,138.499841649006,13.7856068371058,6.71897673522398e-06
"4282",-0.155576862236109,0.863342317818624,NA,NA,-0.481179807656325,0.66930306621221,0.134766654860344,NA,-4.48353179419128,NA,NA,NA,NA,-0.78957240980998,7,-61.9130425097127,138.500783814606,13.7865490027056,6.71581228626831e-06
"1526",-2.773862132571,0.965947403280457,NA,0.522852193757305,NA,0.214381254670422,-0.203748405600135,1.12605077305311,-3.0800088462864,-1.21636489297954,NA,3.07901187322357,NA,NA,9,-59.7023473646389,138.502255704888,13.7880208929872,6.71087163509698e-06
"2537",0.0969705040961474,NA,NA,NA,-0.849573122520482,NA,0.348028138371648,1.57911112101709,-3.42525480794275,-1.21941337465462,NA,NA,-1.28901851421803,NA,7,-61.9139438034942,138.502586402169,13.7883515902688,6.70976209332654e-06
"7269",-4.50522478477266,NA,NA,0.792638249913522,NA,NA,-0.122493338602515,1.28964358536327,NA,NA,NA,4.52304516740055,-0.828386830765982,-0.728614307952699,7,-61.9139836870665,138.502666169314,13.7884313574133,6.7094944893819e-06
"3826",-2.34381433884302,1.00635421909394,NA,NA,NA,0.486353165627566,-0.308985098489703,1.26133339005724,-3.16281011877376,NA,-0.245945845530494,3.03466880771129,-1.30567709842663,NA,9,-59.7027993944693,138.503159764548,13.788924952648,6.707838806446e-06
"2006",-2.85792260517304,0.903492076912063,NA,0.555386348409178,NA,0.241714384616894,NA,1.06759844285881,-3.17440260217998,-1.31701992928134,0.202542277465659,3.08661783336839,NA,NA,9,-59.7038630607499,138.50528709711,13.7910522852092,6.70070769772435e-06
"3126",-4.30127332994285,0.536059899123437,NA,0.74577495463913,NA,0.55629453165757,-0.346134717847638,NA,NA,NA,NA,4.70868889658887,-1.1440420815264,NA,7,-61.9174862961138,138.509671387408,13.7954365755079,6.68603486221583e-06
"5901",-3.56763629153323,NA,NA,0.599070221465345,-0.578187828659189,NA,NA,NA,NA,-1.21379564704988,0.409952841170805,4.47942533765435,NA,-0.723380604950471,7,-61.9178224160791,138.510343627339,13.7961088154385,6.68378793005059e-06
"1501",-2.71113249115518,NA,NA,0.44376546963471,-0.433697322958978,-0.027950309826048,NA,1.12108267057266,-2.28502602132172,-0.966942727261134,NA,3.1650548112535,NA,NA,8,-60.8213549007641,138.515437074256,13.8012022623552,6.66678782700746e-06
"2509",0.0652087914064952,NA,NA,0.261198473811427,-0.715193283512093,NA,NA,1.54026626168189,-3.42659296009609,-1.2091036949361,NA,NA,-1.30605693350722,NA,7,-61.9213879957732,138.517474786727,13.8032399748268,6.65999878777172e-06
"1842",-3.57235641687967,0.698722951205602,NA,NA,NA,0.206928712647403,-0.37234492695509,NA,NA,-0.975534259064674,-0.4231945802126,4.37408795197415,NA,NA,7,-61.9214365790285,138.517571953238,13.8033371413373,6.65967523121043e-06
"4096",-2.62379085214372,1.02985857697343,4.27129444496348,0.961634409490643,-1.07511850850583,-0.325905501507231,0.460074120370986,-0.530671493719313,-3.43161439920486,-1.81172384238987,1.06811712608723,1.97780277690568,-1.80987209670325,NA,13,-55.1216035659231,138.518207131846,13.8039723199458,6.65756052540919e-06
"3769",-1.94355041418024,NA,NA,NA,-0.582908914271577,0.390462939398797,0.152233785059786,NA,-2.819719885008,NA,0.592119141266458,3.30403509423273,-1.25040052952224,NA,8,-60.8244836116747,138.521694496077,13.8074596841762,6.6459619712245e-06
"832",-3.74077895864827,0.909173900577864,4.49149762148769,0.806803960191532,-0.870469426154198,-0.540221343475941,0.702982612385988,NA,NA,-1.74001240203831,-0.426034635973571,NA,NA,NA,9,-59.7121870755625,138.521935126735,13.8077003148343,6.64516240822376e-06
"6719",-3.85060981644417,NA,4.77408356935921,1.25693690401677,-0.754712911799264,-0.189784982170045,0.939386300043723,NA,NA,NA,-0.0572598813550528,NA,-1.77640431206141,-1.13038770222696,9,-59.7127089880012,138.522978951612,13.8087441397118,6.64169512019452e-06
"2730",0.831425945821735,0.93457655475145,NA,NA,-0.855055510366182,NA,0.149414150187106,NA,-4.26336521272578,NA,-0.403789544214873,NA,-1.31841891865968,NA,7,-61.9259376165143,138.526574028209,13.812339216309,6.62976714255838e-06
"3814",-2.71190620906128,0.985315384061235,NA,0.563033666260393,NA,NA,-0.240357562312977,1.38636563092692,-3.04141445299716,NA,-0.323974195149171,3.31077329417514,-1.15665141613451,NA,9,-59.7145916927029,138.526744361016,13.8125095491152,6.6292025331807e-06
"6790",0.294008673097096,0.863690299329949,NA,0.548077159581278,NA,NA,NA,NA,-4.37020682940202,NA,-0.402834333493549,NA,-0.976053268505251,-0.669477891220054,7,-61.9260792858321,138.526857366845,13.8126225549446,6.62882797449754e-06
"2022",-2.70993911482796,0.916137858826378,NA,0.501464257059844,NA,NA,-0.238909072715161,1.15536815036721,-3.12777282263765,-1.32626533103453,0.185119328453546,3.1999473878769,NA,NA,9,-59.7163679921462,138.530296959902,13.8160621480017,6.61743753658363e-06
"5557",-2.49439973781342,NA,NA,0.678394101372536,NA,0.243599931718123,0.14574086341091,NA,-2.36725697683026,-0.762231798737636,NA,3.21340605005516,NA,-0.698137635835351,8,-60.8296663723186,138.532060017365,13.8178252054641,6.61160664569474e-06
"245",-1.42507534150437,NA,NA,0.378684740676406,NA,0.561815815823885,0.123543367719702,1.06492708841816,-3.82173368035091,NA,NA,NA,NA,NA,6,-63.0156648936254,138.534323799227,13.8200889873264,6.60412726181417e-06
"6972",-2.40212836717566,0.860887635777157,4.79321295101699,NA,-1.25419166288887,-0.417576581509945,0.735811600106754,NA,NA,-1.71836529279565,-0.0101528775083159,NA,-1.58318410795786,-0.998448703425375,10,-58.5936454338614,138.536984119257,13.8227493073562,6.59534855563343e-06
"3262",-2.05438344378067,0.931837913404132,NA,0.576351493929627,-0.605778411578278,0.569364759706139,0.0808953415472369,NA,-3.15389493637443,NA,NA,3.26512310278732,-1.42737872241408,NA,9,-59.7201220244459,138.537805024501,13.8235702126011,6.59264203301066e-06
"725",-1.36461887267209,NA,NA,0.360891832474157,NA,0.557648381094109,NA,1.04958063069368,-3.86002291417043,NA,0.0708653569658534,NA,NA,NA,6,-63.0178215481062,138.538637108188,13.824402296288,6.58989978854981e-06
"3742",-2.02803085167126,0.941308819151803,NA,0.572743357546924,-0.579089555320105,0.572870474417688,NA,NA,-3.1408173005238,NA,-0.0246064471209791,3.26053326068355,-1.42518873389748,NA,9,-59.7216642204769,138.540889416564,13.8266546046632,6.58248272247075e-06
"5174",-4.55886648668344,0.530133993467129,NA,0.711475070978933,NA,0.328573239886757,-0.244974178513338,NA,NA,NA,NA,4.82382354041566,NA,-0.806331200335108,7,-61.9350926209434,138.544884037067,13.8306492251671,6.56934858308795e-06
"1919",-5.05591795396718,NA,4.03817931607633,0.830726032571726,-0.831435579848047,-0.763211465003532,0.704331200855831,-0.754598562156735,NA,-1.62859692795158,0.877422721881973,3.41891015412047,NA,NA,10,-58.5976100736104,138.544913398754,13.8306785868541,6.56925214021749e-06
"2911",-2.82721110580177,NA,4.77355202374399,1.04148049468275,-0.567217814730117,-0.0433878371644469,NA,-1.06057128810728,NA,-1.68508811845081,0.572803713931947,NA,-1.91002391069629,NA,9,-59.7248936511726,138.547348277955,13.8331134660546,6.56125933888168e-06
"4269",-0.102650452176354,NA,NA,0.376612053979956,-0.460865535609886,NA,0.240995784606499,NA,-3.84350339369754,NA,NA,NA,NA,-0.806664521294247,6,-63.0238590768534,138.550712165683,13.8364773537825,6.55023294448425e-06
"3165",-4.25529751999119,NA,NA,0.664423702313668,-0.629817378565774,0.193430941489961,NA,1.28916102833524,NA,NA,NA,4.36319406349962,-1.22369180977707,NA,7,-61.9383302919945,138.55135937917,13.8371245672694,6.54811358786988e-06
"237",-0.98444405363348,NA,NA,0.205655843845306,-0.569292092411706,NA,0.288265464662904,1.35566164802165,-3.80843906461584,NA,NA,NA,NA,NA,6,-63.0242556112286,138.551505234433,13.8372704225329,6.54763606686585e-06
"7941",-3.57831762615734,NA,NA,0.746140106229591,NA,NA,NA,NA,NA,-1.02736470302499,0.14349885194969,4.48165177346238,-0.701312810413589,-0.626149749105673,7,-61.9392989290109,138.553296653202,13.8390618413021,6.54177391357873e-06
"4777",0.130721613755966,NA,NA,NA,-0.570470822544057,NA,0.187704623387058,NA,-4.03794985491372,NA,0.317669864118756,NA,NA,-0.811580863209885,6,-63.0261339671386,138.555261946253,13.8410271343529,6.53534881948779e-06
"3661",-4.13239964621617,NA,NA,0.623839791960731,-0.643059375746086,NA,NA,1.38380465770126,NA,NA,-0.16688377254386,4.34688025481359,-1.15040178252985,NA,7,-61.9410777164737,138.556854228128,13.8426194162276,6.53014783138702e-06
"3373",-3.1822506983802,NA,NA,0.589460334382382,-0.664617267217984,NA,0.202130873621822,NA,NA,-1.02435890617696,NA,4.32489698017224,-1.00556775381546,NA,7,-61.9421386987349,138.558976192651,13.8447413807502,6.52322313451443e-06
"5813",-2.96630672321765,NA,NA,0.731507661828023,NA,0.327799803448966,0.0439874488056468,NA,-2.87284565555123,NA,0.615581320271762,3.50522249362761,NA,-0.872012738798557,8,-60.84329523708,138.559317746887,13.845082934987,6.52210921238366e-06
"1869",-4.22219133455316,NA,NA,0.524500679992806,-0.624724229277617,NA,NA,1.22358591752954,NA,-1.29269201984902,0.270038577236307,4.29434136089138,NA,NA,7,-61.9424359681102,138.559570731401,13.8453359195007,6.52128426824556e-06
"5369",-2.64578837092628,NA,NA,NA,-0.558416182646423,-0.082038938069975,0.310877096318576,1.17265995460035,-2.43988567952021,NA,NA,3.25649682089302,NA,-0.764157924941933,8,-60.8442705244295,138.561268321586,13.847033509686,6.51575138263625e-06
"3712",-4.89950686472632,0.987695852991258,4.24155246136177,1.03921197312832,-0.791320554484484,-0.369281140301235,0.448263249816712,-0.588547211043243,NA,NA,-0.408169225837433,3.31809508425574,-1.77523397983784,NA,11,-57.4658535864099,138.561336802449,13.8471019905491,6.51552828431639e-06
"4720",-4.19301745041731,0.918093051355956,4.63434630578967,1.15187970557037,-0.451199855565492,NA,0.676399519375418,-0.631039172066214,NA,NA,-1.05368195320848,NA,NA,-1.14582090038501,9,-59.731997216711,138.561555409032,13.8473205971314,6.51481615455117e-06
"5846",-3.14932840332537,0.939566900611261,NA,0.648012692345621,NA,0.235040141632775,NA,1.12215830007497,-3.10014454352334,NA,-0.199683142359227,3.29150601563542,NA,-0.833205314616489,9,-59.7331100808909,138.563781137392,13.8495463254912,6.5075700817095e-06
"7461",-3.46545684570814,NA,NA,0.726243556958335,NA,NA,-0.0986759138436457,NA,NA,-0.941190341553992,NA,4.42074768500536,-0.715747671598967,-0.612305732624097,7,-61.9455719388036,138.565842672788,13.8516078608875,6.5008657445763e-06
