"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3211",2.14742237968045,NA,-0.143980709154201,NA,-1.02620994166148,NA,NA,NA,-4.55209791291324,NA,NA,0.160078493493062,-0.0536097955655685,6,-105.497474292374,223.491990004866,36.0030143861553,2.48531748325206e-10
"1709",1.66901845278737,NA,NA,1.11231171836028,-0.997012089053056,NA,-0.166234404603413,NA,-4.1807611394852,NA,-0.766117743840924,0.276194746155648,NA,7,-104.419857417374,223.506381501415,36.0174058827043,2.46749795357474e-10
"623",-1.34815729856277,NA,0.26806613571798,0.956266780758789,-1.06001541428902,NA,-0.590874245848819,4.23695695194123,NA,NA,-2.12275087573313,NA,NA,7,-104.42185106219,223.510368791046,36.0213931723353,2.46258353949809e-10
"2443",2.24077130413878,NA,-0.1392861868587,NA,-1.04113650459856,NA,NA,NA,-4.5370128575271,-0.0477405858244315,NA,NA,-0.0262331189364484,6,-105.513535218642,223.524111857403,36.0351362386919,2.445719821158e-10
"3725",1.60214171417227,NA,NA,1.11125353563992,-0.998787277444067,NA,NA,NA,-4.2439291152239,NA,-0.82532092724471,0.266098584840986,0.0448193111912222,7,-104.428865958726,223.524398584118,36.0354229654072,2.44536921968483e-10
"2437",1.41485400982174,NA,NA,0.673087661191059,NA,NA,NA,NA,-4.86071613654743,-0.0536467918468598,NA,NA,0.0719317949391591,5,-106.590229775662,223.533400727795,36.0444251090839,2.43438717119138e-10
"789",0.6500802732809,NA,NA,0.902844355284983,NA,-2.07008233449469,NA,NA,NA,1.32003086460688,-2.56291639496139,NA,NA,5,-106.594586562738,223.542114301947,36.0531386832366,2.42380413538219e-10
"687",1.85100213243203,NA,0.126725987792381,1.15101381613452,-1.04334555344228,NA,-0.224207347247328,NA,-4.1960609719571,NA,-0.806119640197174,NA,NA,7,-104.438728538348,223.544123743363,36.0551481246527,2.42137011213665e-10
"2703",1.74030150296471,NA,0.109696786569657,1.14772686971876,-1.03935986503661,NA,NA,NA,-4.27697200596013,NA,-0.878491688267031,NA,0.0837271066076696,7,-104.449830649902,223.56632796647,36.0773523477592,2.39463646559464e-10
"2915",-1.43148017082571,NA,0.268246407333738,NA,NA,NA,-0.933826441787343,4.27896338139412,NA,1.64134980796686,-2.86086865515005,NA,-0.143064211527437,7,-104.457440951651,223.581548569968,36.0925729512578,2.37648172864652e-10
"615",-1.5068171240328,NA,0.227904086726628,0.697881210334017,NA,NA,-0.701948362100536,4.11080517314072,NA,NA,-2.28433833091998,NA,NA,6,-105.542271652218,223.581584724555,36.0926091058446,2.37643876867744e-10
"3465",2.21610050123035,NA,NA,NA,-1.06228487646161,NA,NA,NA,-4.63262513245566,-0.138867397414605,NA,0.186092066424174,-0.0596847082721846,6,-105.542288537159,223.581618494437,36.0926428757263,2.37639864298807e-10
"1553",1.25193285271957,NA,NA,NA,NA,-2.06290080218548,NA,NA,NA,NA,-1.92536536988366,0.343976935980375,NA,4,-107.674599943796,223.583118016247,36.0941423975368,2.37461757995944e-10
"1923",1.54463331778662,NA,0.0437140000301132,NA,NA,NA,NA,NA,-4.03733985737026,0.684537748192166,-1.34963050773147,0.343070424453552,NA,6,-105.543364060981,223.58376954208,36.0947939233698,2.37384414359633e-10
"3969",1.52878011493797,NA,NA,NA,NA,NA,NA,NA,-4.03009192360602,0.680931581755118,-1.318763737092,0.323544925187629,0.0500048664165523,6,-105.544479035241,223.5859994906,36.0970238718898,2.37119884347381e-10
"2977",1.77486646339368,NA,NA,NA,NA,NA,-0.415695980412976,NA,-3.86303475769513,0.816069642379337,-1.21122856306597,NA,0.09752359056352,6,-105.546090680025,223.589222780168,36.1002471614569,2.3673803910479e-10
"2733",1.78024595452245,NA,NA,1.12431047968359,-1.0201631265551,NA,-0.17584492757874,NA,-4.1829626872122,NA,-0.739052442947594,NA,0.0853699183469051,7,-104.463598682669,223.593864032005,36.1048884132945,2.36189295635702e-10
"1411",1.61813925664198,NA,-0.231065743077252,NA,NA,NA,NA,NA,-4.62077475876946,-0.0378360087647958,NA,0.275370062953554,NA,5,-106.622073899451,223.597088975372,36.1081133566611,2.35808753973374e-10
"931",1.82579221982428,NA,0.0622446521234291,NA,NA,NA,-0.441656253266486,NA,-3.86118338386615,0.832860852382612,-1.24588379333939,NA,NA,6,-105.550296216272,223.597633852662,36.1086582339511,2.3574451930636e-10
"3203",1.60694406136257,NA,-0.235211340894,NA,NA,NA,NA,NA,-4.62567052774191,NA,NA,0.265965346975648,0.00771612279952926,5,-106.62294881176,223.598838799991,36.1098631812806,2.35602532217896e-10
"125",-0.0247950184676663,NA,NA,0.596262430543273,-0.946872068776755,-1.33559736140538,-1.71106838452958,2.93263387223176,NA,NA,NA,NA,NA,6,-105.55787077909,223.612782978298,36.1238073595869,2.33965603396336e-10
"1891",-1.5175091585574,NA,0.272671552955776,NA,NA,NA,-0.937242294846715,4.24612654285456,NA,1.60789719910592,-2.87596557313489,0.121354339498795,NA,7,-104.474078269376,223.614823205418,36.1258475867075,2.33727053606289e-10
"1637",-1.65519194460934,NA,NA,0.645408821596283,NA,NA,-0.613207051938348,4.01152165677482,NA,NA,-2.15362458871692,0.311511193719729,NA,6,-105.581306420417,223.659654260953,36.1706786422424,2.28546220823236e-10
"3909",-2.46128000478543,NA,NA,0.851859150405067,NA,NA,NA,4.37341261237323,NA,1.57906792317502,-3.15951527497168,0.183504440835043,-0.136605526906392,7,-104.514835762008,223.696338190682,36.2073625719714,2.24392444731661e-10
"2435",1.71984632802902,NA,-0.240141343698972,NA,NA,NA,NA,NA,-4.61048230950172,0.012728919838932,NA,NA,0.0492832826134073,5,-106.673540190415,223.7000215573,36.2110459385896,2.23979565224857e-10
"2639",-1.60538763864551,NA,0.232576923487095,0.916525844520261,-1.10984863089236,NA,NA,4.42145197675326,NA,NA,-2.33704591437276,NA,-0.189185498654541,7,-104.523762915766,223.714192498198,36.2252168794872,2.22398173701769e-10
"2169",0.323764701665549,NA,NA,NA,-0.914693639833893,-1.36695993517552,-1.60919004244681,3.02492906364504,NA,NA,NA,NA,-0.313886013228935,6,-105.614742531152,223.726526482423,36.2375508637124,2.21030866338991e-10
"2947",1.66106603736909,NA,0.0284889931245857,NA,NA,NA,NA,NA,-4.03396617349301,0.736594483824363,-1.33590147257875,NA,0.0960292259781699,6,-105.614829378137,223.726700176392,36.2377245576817,2.2101167130826e-10
"531",1.40969127800421,NA,-0.0667342375221537,NA,NA,-2.06689161542927,NA,NA,NA,NA,-1.83331156184624,NA,NA,4,-107.749858017877,223.733634164409,36.2446585456987,2.20246751919687e-10
"2669",-1.29528598097506,NA,NA,0.85517128454505,-1.06264923616432,NA,-0.486877097586207,4.1848851830083,NA,NA,-1.9085479530585,NA,-0.16529631662387,7,-104.533868681715,223.734404030096,36.2454284113852,2.20161988026502e-10
"2577",1.45358653897709,NA,NA,NA,NA,-2.07872401378015,NA,NA,NA,NA,-1.88049734682788,NA,-0.0791002226252014,4,-107.751649111491,223.737216351638,36.248240732927,2.19852622435557e-10
"4031",2.17533849514421,NA,0.254815695935229,1.07917842342837,-0.44981380306104,-2.0230348039144,0.106076093528869,NA,-4.24844257277523,0.693566417006721,-1.30333899744494,0.111484369031314,-0.010240507655152,11,-100.075035824425,223.759827746412,36.2708521277011,2.17381033063546e-10
"1615",-1.77174392485595,NA,0.238481784927767,0.946469918602434,-1.06062963985725,NA,NA,4.37749389635379,NA,NA,-2.39329439177041,0.173991150993455,NA,7,-104.548879959524,223.764426585716,36.2754509670049,2.16881757086648e-10
"123",0.162461284399631,NA,-0.20996321792022,NA,-0.846155978256176,-1.35837851159356,-1.48436703741713,2.94086460966624,NA,NA,NA,NA,NA,6,-105.634796735318,223.766634890754,36.2776592720438,2.16642418705487e-10
"1645",-1.42048998162912,NA,NA,0.880515883700627,-1.02186792083664,NA,-0.503821318561151,4.13994574971632,NA,NA,-1.94216081061917,0.13387388609366,NA,7,-104.556202338129,223.779071342925,36.2900957242142,2.15299466882619e-10
"2661",-1.48099092191087,NA,NA,0.62778087720201,NA,NA,-0.624592104621976,4.04035026503751,NA,NA,-2.10997083955054,NA,-0.0593090813319658,6,-105.648215056479,223.793471533076,36.3044959143652,2.13754857591119e-10
"1607",-2.0789525778671,NA,0.20167773355252,0.688965204020935,NA,NA,NA,4.26686567612267,NA,NA,-2.63151161127486,0.360745177674181,NA,6,-105.661106809293,223.819255038705,36.3302794199944,2.11016869457654e-10
"3937",-1.51036472292435,NA,NA,NA,NA,NA,-0.830682406681781,4.1777328726171,NA,1.55939842733906,-2.64845019603484,0.139660475759083,-0.164065756253424,7,-104.595042491468,223.856751649603,36.3677760308922,2.07097516154019e-10
"3661",-1.6566280965467,NA,NA,0.84727549095427,-1.06490235768481,NA,NA,4.3137356671716,NA,NA,-2.15201733942709,0.201642273510688,-0.215658013086309,7,-104.608907218793,223.884481104253,36.3955054855424,2.04245979133715e-10
"3457",1.66628120392061,NA,NA,NA,NA,NA,NA,NA,-4.78187282722817,-0.136323285930153,NA,0.303128563958381,-0.00457491152532766,5,-106.770398618074,223.893738412618,36.4047627939076,2.03302779684123e-10
"2925",-1.71568291765093,NA,NA,1.05728169695511,-0.844334847584354,NA,-0.760189991853753,4.22700778991668,NA,1.49812232472014,-2.53744800550271,NA,-0.158440427710027,8,-103.516567470424,223.895410389949,36.4064347712385,2.03132891886685e-10
"81",-1.02521463883602,NA,NA,NA,NA,-1.84798005239146,NA,2.90341751690636,NA,NA,NA,NA,NA,3,-108.881236746454,223.902008376629,36.4130327579184,2.02463861998569e-10
"1145",0.343829963253309,NA,NA,NA,-0.908605207015953,-1.36749323508917,-1.64399003153561,2.98103243766255,NA,NA,NA,-0.208044616682197,NA,6,-105.713017243612,223.923075907343,36.434100288632,2.00342348562344e-10
"83",-0.895815286745672,NA,-0.578804934473196,NA,NA,-1.75919695948669,NA,2.81779967104066,NA,NA,NA,NA,NA,4,-107.845600808623,223.9251197459,36.4361441271894,2.00137719429044e-10
"3653",-1.9882108046407,NA,NA,0.613134109858707,NA,NA,NA,4.19773612133215,NA,NA,-2.43393948951763,0.370969562994091,-0.137679489850933,6,-105.724407214127,223.945855848372,36.4568802296614,1.98073401270179e-10
"1635",-1.32516387478387,NA,0.195335526909241,NA,NA,NA,-0.65646605306089,4.10660500430418,NA,NA,-2.23619921842643,0.322121536573873,NA,6,-105.726162908859,223.949367237837,36.4603916191264,1.97725949941401e-10
"1901",-1.76423865041805,NA,NA,1.08134368874607,-0.825251492841845,NA,-0.781885137693438,4.19612542346561,NA,1.49939459581678,-2.55080639920202,-0.00929666520584547,NA,8,-103.548494357934,223.959264164969,36.4702885462586,1.9674992718026e-10
"377",0.23232440531323,NA,NA,NA,-0.866020951310271,-1.36515076749872,-1.71077966645418,2.94172447746004,NA,0.108830419121704,NA,NA,NA,6,-105.73547827513,223.967997970379,36.4790223516687,1.95892612657999e-10
"2631",-1.87612609024133,NA,0.184243381151555,0.660755358353744,NA,NA,NA,4.29701974895557,NA,NA,-2.56872621046637,NA,-0.0799039278355999,6,-105.748143138326,223.99332769677,36.5043520780593,1.934273038696e-10
"2895",-2.1570100391908,NA,0.299017331388548,1.12175365695778,-0.915917678065587,NA,NA,4.55473956942431,NA,1.42878641686371,-3.12142060959925,NA,-0.19133499700385,8,-103.572489923268,224.007255295637,36.5182796769265,1.92084994132916e-10
"1699",1.77520662015566,NA,0.0498315246589424,NA,NA,NA,-0.227136579940956,NA,-4.03640756943639,NA,-0.973865131875931,0.423200723099989,NA,6,-105.756844607825,224.010730635767,36.5217550170568,1.917515036208e-10
"3745",1.74980628048287,NA,NA,NA,NA,NA,-0.209346944748057,NA,-4.03387032764011,NA,-0.946276321241964,0.40056188437196,0.0566463583134814,6,-105.758227592981,224.01349660608,36.5245209873693,1.91486497429654e-10
"3715",1.68169456279473,NA,0.0324377715120383,NA,NA,NA,NA,NA,-4.1205455398399,NA,-1.04151035208509,0.410093572622079,0.0534917734796778,6,-105.774583944712,224.046209309542,36.5572336908313,1.88379952057939e-10
"3681",-1.31715563809267,NA,NA,NA,NA,NA,-0.580346827330207,4.06221792012549,NA,NA,-2.0893942774168,0.343009685785502,-0.157001442731427,6,-105.777158731911,224.051358883939,36.5623832652288,1.87895537668483e-10
"91",-0.711828012547627,NA,-0.489148579451018,NA,-0.987105201763103,-1.4759588947676,NA,3.11608164771236,NA,NA,NA,NA,NA,5,-106.854863501699,224.062668179868,36.5736925611577,1.8683605287872e-10
"2659",-1.14613212855871,NA,0.182239348712524,NA,NA,NA,-0.660241613879101,4.14064616556677,NA,NA,-2.1821162417088,NA,-0.10372801102324,6,-105.787855577645,224.072752575409,36.583776956698,1.8589635960006e-10
"1871",-2.26037558965639,NA,0.301236421966794,1.14922294124945,-0.885824407392958,NA,NA,4.52175976327697,NA,1.41904487827788,-3.15567004402294,0.053984441103713,NA,8,-103.617574189786,224.097423828673,36.6084482099623,1.8361729724679e-10
"2943",-1.03284790138272,NA,0.373070019137207,1.05784952156694,-0.497407695353887,-1.38102296358376,-0.636820052763231,3.72441662012801,NA,1.60978561429653,-2.90377318432916,NA,-0.183677264154423,10,-101.432025015518,224.19738336437,36.708407745659,1.74665709815815e-10
"2723",1.93999787594217,NA,0.0305421241942179,NA,NA,NA,-0.236570228284442,NA,-4.03760865593762,NA,-0.923409621214338,NA,0.116818261491507,6,-105.868895360529,224.234832141176,36.7458565224655,1.7142563014412e-10
"3651",-1.68686918908554,NA,0.159618088545291,NA,NA,NA,NA,4.29213721289989,NA,NA,-2.50518428910248,0.391375587170062,-0.184815155106602,6,-105.871533595621,224.24010861136,36.751132992649,1.70973965092324e-10
"2687",-0.576819128889423,NA,0.276230373634973,0.810387048370654,-0.739759133180074,-1.36085460136028,-0.343686994789123,3.65844102437976,NA,NA,-2.12991567628825,NA,-0.191505763195841,9,-102.579229565471,224.24279648034,36.7538208616297,1.70744341617693e-10
"3907",-2.01081413335023,NA,0.215748593074089,NA,NA,NA,NA,4.48061155559572,NA,1.47269276556334,-3.20013411561923,0.214657394451743,-0.199272493791586,7,-104.790639464277,224.24794559522,36.7589699765097,1.70305315893624e-10
"3679",-0.852303260553612,NA,0.264877801263543,0.801264870756965,-0.718408860145863,-1.38469383969593,NA,3.72926514604561,NA,NA,-2.30060592973256,0.212865565767987,-0.233943809291234,9,-102.598021555793,224.280380460983,36.7914048422728,1.67565675872507e-10
"1919",-1.10311480545211,NA,0.373661791444256,1.08381070308432,-0.476681871983364,-1.37676450330162,-0.661314879255368,3.6945825448349,NA,1.60857237365568,-2.92221494736154,0.0131021149392523,NA,10,-101.473851959726,224.281037252786,36.7920616340749,1.67510657025872e-10
"793",1.22160334008081,NA,NA,NA,-0.188977495810273,-2.04567501185469,NA,NA,NA,1.12761942943464,-2.32899406099709,NA,NA,5,-106.970223109155,224.29338739478,36.8044117760696,1.66479453978717e-10
"1663",-0.720901697780784,NA,0.281447034059387,0.840099795139503,-0.695291321514428,-1.35708103484397,-0.364615824339077,3.61648523415993,NA,NA,-2.17375638748417,0.146870065421882,NA,9,-102.610833757071,224.306004863539,36.8170292448281,1.65432485319997e-10
"2667",-0.86487467201214,NA,0.20124123760448,NA,-0.979252525928049,NA,-0.532229989018852,4.28187167653874,NA,NA,-1.9900039015986,NA,-0.215524977030654,7,-104.823745835828,224.314158338323,36.8251827196122,1.64759433381402e-10
"1809",1.06682944400125,NA,NA,NA,NA,-2.07904664071258,NA,NA,NA,1.148783088756,-2.40493709236975,0.187552782028963,NA,5,-106.980769149962,224.314479476394,36.8255038576833,1.64732980241924e-10
"2833",1.19243872038363,NA,NA,NA,NA,-2.09102645845418,NA,NA,NA,1.18964558803544,-2.39105865667579,NA,-0.106553464688106,5,-106.989941690652,224.332824557775,36.8438489390645,1.6322886908372e-10
"1453",1.86228255938075,NA,NA,1.08033266634531,-1.12572482127044,NA,-0.676837944763894,NA,-4.41901369127672,0.155127385039065,NA,0.140592031700959,NA,7,-104.834548195133,224.335763056933,36.8467874382228,1.62989221230874e-10
"431",1.91456806547904,NA,-0.0353455090727437,1.07468973890106,-1.12982942192339,NA,-0.65757893526307,NA,-4.39849527488528,0.188004807990221,NA,NA,NA,7,-104.845154595627,224.35697585792,36.8680002392091,1.61269627743588e-10
"1199",1.87518134648998,NA,-0.0249244923175631,1.05797423557535,-1.12926755455257,NA,-0.581157555036497,NA,-4.42252220351152,NA,NA,0.163139389341028,NA,7,-104.846606678624,224.359880023914,36.8709044052035,1.61035620799047e-10
"2477",1.92039118401312,NA,NA,1.08562079869353,-1.13539435559037,NA,-0.683563994882462,NA,-4.41215282608748,0.179221623156242,NA,NA,0.023064556739831,7,-104.847475006021,224.361616678708,36.8726410599976,1.60895849849864e-10
"3917",-2.11584592616954,NA,NA,1.02604803977309,-0.89505936725472,NA,NA,4.42691410879973,NA,1.36100281886607,-2.82171408627511,0.0727056068606112,-0.20225450715405,8,-103.749693020139,224.36166148938,36.8726858706697,1.60892244964661e-10
"787",1.14968423932203,NA,-0.0133451161650694,NA,NA,-2.08393249765234,NA,NA,NA,1.18033203176154,-2.38655956017975,NA,NA,5,-107.004909118144,224.362759412759,36.8737837940487,1.60803945524757e-10
"3245",1.88311108410509,NA,NA,1.06498585493955,-1.13389352878082,NA,-0.601068173954161,NA,-4.43091730973741,NA,NA,0.162888013878095,0.00411113074730943,7,-104.848102196545,224.362871059757,36.8738954410465,1.60794969136435e-10
"2223",1.94645061875848,NA,-0.0271642477249871,1.06136581820934,-1.14179710112465,NA,-0.573860256599465,NA,-4.41597732858772,NA,NA,NA,0.0301889050936558,7,-104.864292480894,224.395251628455,36.9062760097447,1.58212613805898e-10
"1643",-0.998329771277631,NA,0.206061867516919,NA,-0.925487850458856,NA,-0.555676751932418,4.22773096759668,NA,NA,-2.03035283208055,0.145326558619708,NA,7,-104.86875678532,224.404180237306,36.9152046185956,1.57507878780216e-10
"821",1.0817814807464,NA,NA,0.97511053368572,NA,-1.94840767662356,-1.20411035389708,NA,NA,1.49263689308408,-2.13180867105579,NA,NA,6,-105.96725644428,224.431554308678,36.942578689967,1.55366749107291e-10
"3689",-0.983327921322108,NA,NA,NA,-0.948168479390483,NA,-0.460354310180809,4.20667167426831,NA,NA,-1.87011343214391,0.187254247570935,-0.241721553909114,7,-104.885379880115,224.437426426897,36.9484508081867,1.54911252158404e-10
"1961",2.03705947548416,NA,NA,NA,-0.781890508237413,NA,-0.257241702657236,NA,-3.99489100573383,0.54121397433906,-0.938347834325914,0.225960428127081,NA,7,-104.898196912775,224.463060492216,36.9740848735053,1.52938419517789e-10
"3659",-1.26498764382091,NA,0.176812607960062,NA,-0.978725066511078,NA,NA,4.40909046853575,NA,NA,-2.23523904670284,0.224243162336506,-0.269432813833818,7,-104.911563422959,224.489793512584,37.0008178938735,1.50907768170259e-10
"3935",-1.3541299272365,NA,0.333561114225058,1.01788155657136,-0.517659842854263,-1.42611089232354,NA,3.8561930039296,NA,1.49982967648061,-3.10909907124529,0.0878640711714925,-0.222264820523195,10,-101.580751075735,224.494835484803,37.0058598660921,1.50527810917623e-10
"1931",1.9769877954397,NA,0.0586005384686113,NA,-0.802331573153481,NA,NA,NA,-4.11229627185235,0.48737228186261,-1.04165591459919,0.242280098618181,NA,7,-104.916711466959,224.500089600585,37.0111139818747,1.50132884618346e-10
"3709",-0.668836271227648,NA,NA,0.737180742352106,-0.683187215522614,-1.36182470395766,-0.247283722660407,3.56357942784935,NA,NA,-1.95569301750926,0.162978450492314,-0.211084391564934,9,-102.712618731397,224.509574812193,37.020599193482,1.49422549280112e-10
"939",2.17566585876031,NA,0.0720342535822394,NA,-0.806949584571228,NA,-0.302000544445147,NA,-3.9926169096681,0.586005609308724,-0.96834248238069,NA,NA,7,-104.922102462579,224.510871591825,37.0218959731146,1.49325696623361e-10
"3977",1.96896739998145,NA,NA,NA,-0.79993133457893,NA,NA,NA,-4.09779253274019,0.4844956269267,-0.994674799595966,0.235878561994181,-0.00521870363494208,7,-104.924393910907,224.51545448848,37.0264788697697,1.4898391624117e-10
"2985",2.14006537105101,NA,NA,NA,-0.800984072680636,NA,-0.271344113832937,NA,-3.98913415435353,0.574134082661585,-0.922746141288163,NA,0.0298124695381524,7,-104.932259446953,224.531185560573,37.0422099418626,1.47816674386846e-10
"565",1.44414705546507,NA,NA,0.726782779860261,NA,-1.96206641353891,-0.954069098994331,NA,NA,NA,-1.56116015620505,NA,NA,5,-107.093813534419,224.540568245309,37.0515926265984,1.47124839844824e-10
"2955",2.0828577350698,NA,0.0488856341618035,NA,-0.823816964424477,NA,NA,NA,-4.10908810180948,0.519324935953941,-1.02036615670953,NA,0.027502130640701,7,-104.956148962,224.578964590667,37.0899889719567,1.44327251976595e-10
"3959",-1.17173147230122,NA,0.361970026622697,0.974268843560316,NA,-1.49134008980936,-0.681318977995601,3.63058145801489,NA,1.73255644978909,-3.05019392815767,0.140313251984283,-0.168068900542237,10,-101.637020772296,224.607374877926,37.1183992592153,1.4229155554391e-10
"1957",1.14918103024756,NA,NA,1.00362739505632,NA,NA,-0.492973115788111,NA,-3.87726285013941,0.940429056658072,-1.35335144194112,0.310486553438564,NA,7,-104.975308781407,224.617284229481,37.1283086107701,1.41588290683701e-10
"97",-0.70295976373839,NA,NA,NA,NA,NA,-2.20397151069787,3.39480332448961,NA,NA,NA,NA,NA,3,-109.247386206593,224.634307296908,37.1453316781971,1.40388271421045e-10
"1423",1.71187319348384,NA,-0.104298417898402,0.997610500103992,-1.16984881317176,NA,NA,NA,-4.68500407590333,-0.0475764573329924,NA,0.147290167945346,NA,7,-105.00041260366,224.667491873987,37.1785162552765,1.38078127004501e-10
"3215",1.7022836091489,NA,-0.109144596614252,0.998119347290684,-1.16923800203626,NA,NA,NA,-4.68916778828485,NA,NA,0.143270451065495,-0.0146732793005089,7,-105.001618339152,224.66990334497,37.1809277262596,1.37911741634695e-10
"935",1.31170639635031,NA,0.129503024005641,1.04537290229649,NA,NA,-0.572028483247849,NA,-3.87370821212299,1.02504447519387,-1.43386972264224,NA,NA,7,-105.007433809921,224.681534286509,37.1925586677982,1.37112047485231e-10
"2981",1.22789638340413,NA,NA,1.0320814872822,NA,NA,-0.517868434021727,NA,-3.87159504035647,0.991203058250979,-1.35668242248992,NA,0.154558445368505,7,-105.011732979563,224.690132625792,37.2011570070812,1.36523844830672e-10
"2447",1.77630888557974,NA,-0.107490700048968,1.00082604160378,-1.18115225347884,NA,NA,NA,-4.67714617539807,-0.0211898363051642,NA,NA,0.00897322914651667,7,-105.015337545482,224.697341757631,37.2083661389205,1.36032621487701e-10
"49",1.87917146847331,NA,NA,NA,NA,-1.9682387570145,-2.02701987716684,NA,NA,NA,NA,NA,NA,3,-109.280394370761,224.700323625242,37.2113480065318,1.35829956970884e-10
"2923",-1.16265380894392,NA,0.266871159761289,NA,-0.747414556703602,NA,-0.796165564558191,4.33954991304118,NA,1.39253172435298,-2.60446087454303,NA,-0.218568265663354,8,-103.924348860381,224.710973169864,37.2219975511536,1.35108615570731e-10
"1707",2.16573298893904,NA,0.0642827989737363,NA,-0.859264466024215,NA,-0.146709132904233,NA,-4.12378209810072,NA,-0.762385560246474,0.287411400092688,NA,7,-105.02228322073,224.711233108127,37.2222574894159,1.3509105676243e-10
"3469",1.74450680918002,NA,NA,1.01430002056099,-1.19930411860153,NA,NA,NA,-4.75332313778498,-0.0935891486762777,NA,0.161005798622423,-0.0197817584341516,7,-105.028529100852,224.723724868371,37.2347492496605,1.34249923758707e-10
"3965",-1.0296469536016,NA,NA,0.946642380269023,-0.469931117022754,-1.38018878480022,-0.504916043079268,3.60535055526534,NA,1.51261948163421,-2.58659963329437,0.0160214707937519,-0.187157506826023,10,-101.697351974686,224.728037282706,37.2390616639949,1.33960764966063e-10
"3723",2.1169185998447,NA,0.0533942084543126,NA,-0.865032140373825,NA,NA,NA,-4.17516527398605,NA,-0.801371270551508,0.290309828623461,-0.00855478553936642,7,-105.0309491893,224.728565045268,37.2395894265569,1.33925419891455e-10
"1445",1.53229408382308,NA,NA,0.774403005422269,NA,NA,-0.96730719266776,NA,-4.36869489587261,0.257499635888464,NA,0.260524853713252,NA,6,-106.115879371977,224.728800164072,37.2398245453618,1.33909676624527e-10
"3753",2.14725396945741,NA,NA,NA,-0.857014205764694,NA,-0.120649200833833,NA,-4.11704497574418,NA,-0.721065519249749,0.280555259969211,-0.00599192680455636,7,-105.031264279193,224.729195225054,37.2402196063429,1.338832279927e-10
"1191",1.53227966291534,NA,-0.108430691280279,0.72371626776752,NA,NA,-0.759383457353023,NA,-4.35028786972448,NA,NA,0.295408284461404,NA,6,-106.123867977898,224.744777375914,37.2558017572038,1.32844186545573e-10
"423",1.60312015737749,NA,-0.125533051735937,0.756550411906721,NA,NA,-0.893089516253448,NA,-4.30866479820049,0.329911519145414,NA,NA,NA,6,-106.124581912889,224.746205245896,37.2572296271849,1.3274937828e-10
"1895",-2.05101428082879,NA,0.353202403454034,1.02642801002464,NA,NA,-1.02410746427465,4.24980411805724,NA,1.80589866675573,-3.12003212799251,0.143734627056863,NA,8,-103.943544835079,224.749365119261,37.2603895005501,1.32539808264936e-10
"2919",-1.96132730975819,NA,0.346192393024449,1.00925359838594,NA,NA,-1.02543742738244,4.27203040541548,NA,1.83289692572977,-3.09900352073054,NA,-0.0775543908502109,8,-103.950065634955,224.762406719012,37.2734311003011,1.3167835443619e-10
"1927",1.0211479735106,NA,0.0989102641853119,0.986403615464937,NA,NA,NA,NA,-4.09304165048689,0.838103808096184,-1.54724064951657,0.342604238543789,NA,7,-105.050740306654,224.768147279974,37.2791716612635,1.31300942523786e-10
"3973",0.991951791527227,NA,NA,0.977587218301232,NA,NA,NA,NA,-4.07546032082401,0.828661163735981,-1.47599839547963,0.299682570075768,0.105986848073303,7,-105.058101391253,224.782869449173,37.2938938304621,1.30337973773367e-10
"3237",1.54909345023618,NA,NA,0.752810720883427,NA,NA,-0.851235467292739,NA,-4.39011416282673,NA,NA,0.284927469675618,0.0616194399268066,6,-106.148776249553,224.794593919225,37.3056183005144,1.29576137152695e-10
"2469",1.61389409003353,NA,NA,0.789899400705079,NA,NA,-0.98831885696179,NA,-4.35913846011403,0.301530218598,NA,NA,0.0935448035638015,6,-106.15259046474,224.802222349599,37.313246730888,1.29082847237507e-10
"2731",2.30545330909163,NA,0.052579573834338,NA,-0.890884609266118,NA,-0.150820318470396,NA,-4.1249331172783,NA,-0.716504089894156,NA,0.0339709798647399,7,-105.078250353279,224.823167373224,37.3341917545131,1.27738079433791e-10
"3707",-0.278092765918765,NA,0.23184437774298,NA,-0.623360352522672,-1.4017560560731,-0.295871971663153,3.65139241823416,NA,NA,-2.06863109402265,0.190042206573433,-0.258133199593226,9,-102.873244070725,224.830825490848,37.3418498721373,1.27249898049176e-10
"1899",-1.22769403198542,NA,0.268410665735439,NA,-0.715521335122998,NA,-0.821945547220785,4.2967999554068,NA,1.38626232286853,-2.62284539251291,0.0135604168833282,NA,8,-103.985488302543,224.833252054188,37.3442764354776,1.27095601701741e-10
"2215",1.63107876311498,NA,-0.115584943927193,0.735706943988745,NA,NA,-0.754843907337868,NA,-4.34063750196043,NA,NA,NA,0.109652608293835,6,-106.172231932688,224.841505285495,37.3525296667847,1.26572207668004e-10
"569",1.91836794402524,NA,NA,NA,-0.350936543821986,-1.91286841353354,-0.91235893137576,NA,NA,NA,-1.41999397417649,NA,NA,5,-107.244721641984,224.842384460439,37.3534088417285,1.26516580338653e-10
