"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"11845",-3.11328578163567,NA,NA,1.84492986553466,NA,NA,NA,-0.204670364492382,NA,NA,2.15033467642763,-1.61257537421432,5.08804245511003,NA,-1.33596970752664,7,-89.8522784798069,194.379255754794,18.1292668733151,1.72560700558692e-06
"14563",-4.39806771449795,NA,2.81806217111747,NA,NA,NA,0.325868264972012,-0.11476982173664,0.465845903152217,NA,NA,NA,4.30398991487959,1.55398798412845,-1.73961953832503,8,-88.7535866928882,194.379900658504,18.1299117770243,1.72505067010815e-06
"3683",-3.98022517384929,NA,2.76405556409948,NA,NA,NA,0.740630322004787,-0.0733359035768174,NA,NA,1.60956016095877,-1.80924737267718,3.91845558973816,NA,NA,7,-89.8531493597947,194.38099751477,18.1310086332907,1.72410486316674e-06
"8501",-0.508098681757076,NA,NA,1.74211301192904,NA,2.3596874831383,0.0331687182417886,NA,NA,-4.59209655469668,NA,NA,NA,NA,-1.43528862472592,6,-90.9403736883064,194.383741388589,18.1337525071096,1.72174112189195e-06
"12660",-1.81673568253028,-0.202466476237007,3.25205949760351,NA,NA,1.31417874724003,0.922586152453044,0.0158732964270767,NA,-4.08537427148792,NA,NA,NA,0.982641665770618,-1.50493352800304,9,-87.6436972359293,194.384955447468,18.1349665659891,1.72069629149683e-06
"9984",-3.70028611734028,-0.000641300461782439,3.90393841203699,1.99518430357215,-2.39608610016448,0.838295842786639,2.76770926692455,-0.159043388880943,1.11799588329001,NA,1.15477767539212,-1.49092153583236,NA,NA,-1.60416684395967,12,-84.2236498256494,194.385187850057,18.1351989685773,1.7204963559776e-06
"7134",-3.06536464094283,-0.120963942430167,NA,1.19921926462602,-1.89230818269761,1.12753073055367,NA,-0.0352899027015031,2.00681799576851,-2.90969787124165,0.450638726876849,NA,4.07533186536004,0.398566095997252,NA,11,-85.3782624323891,194.386154494408,18.1361656129286,1.71966500285751e-06
"7418",-4.15611434923442,-0.0550086988713633,NA,NA,-2.64159598603377,0.812334683433553,2.20574381121992,-0.104552909848893,2.75933895458046,NA,NA,-1.13444216871602,4.61382349353777,1.01917381720897,NA,10,-86.518651065615,194.386995382764,18.1370065012844,1.71894213169327e-06
"7772",-3.68302520214592,0.112517065102575,2.2741635017214,NA,-1.64446259149284,0.667587341162674,NA,-0.0114923519768098,NA,NA,1.1198367780012,-1.52599028495026,4.24558231713831,0.751043403394406,NA,10,-86.5197064370099,194.389106125554,18.1391172440743,1.71712896628762e-06
"14838",-4.07734898991527,-0.219450895580642,NA,1.86850346782668,NA,1.59905535032808,0.263223328511262,-0.0244350854021794,1.69340857807568,-3.06784762492766,NA,NA,3.96676859325381,1.22051968360485,-1.74334323228864,11,-85.3797841029707,194.389197835571,18.1392089540917,1.71705022912915e-06
"6798",-4.6633604078261,-0.502721844985551,NA,1.06038508692733,-2.24270277603677,NA,NA,NA,2.52974236199185,NA,0.400356492656447,NA,5.51023535126353,0.760358718505076,NA,8,-88.7584039715762,194.38953521588,18.1395463344003,1.71676060409027e-06
"5591",-2.61117218577533,NA,2.96026654706421,1.70691992358097,NA,1.54890248409893,NA,0.0527587072748653,0.331976999325719,-3.54733803251097,NA,-1.06921064779297,NA,0.257727536089985,NA,9,-87.6469068611319,194.391374697873,18.1413858163941,1.71518235488228e-06
"11818",-1.92981247308293,-0.135415179672111,NA,NA,-2.30858329120342,NA,0.702589528442876,NA,NA,NA,1.38202479493047,-1.39151890930134,5.30566060991304,NA,-1.31342439670617,8,-88.7613233343224,194.395373941372,18.1453850598927,1.7117560657243e-06
"2482",-2.76963425511764,-0.244811784734617,NA,NA,NA,1.64642084845517,0.322113204837923,NA,1.53231082112218,-3.20646985217755,NA,NA,3.46132862876228,NA,NA,7,-89.8605185605498,194.39573591628,18.145747034801,1.71144628738567e-06
"12316",-1.58003189839783,-0.43791862724648,3.66848848962782,NA,-2.05288829540654,0.515776805802977,NA,NA,NA,NA,NA,NA,NA,0.688249879814907,-1.80578296375672,7,-89.8606376626687,194.395974120518,18.1459852390388,1.7112424626447e-06
"1664",-3.62240879641294,0.0912928924920898,3.93876561267078,1.75101970846653,-2.2742188598834,1.04252793736306,3.06784767802455,-0.21891013786058,NA,NA,1.11418278134949,-1.48594524956106,NA,NA,NA,10,-86.5233939397237,194.396481130981,18.1464922495018,1.71080870870975e-06
"14662",-2.56219878971993,-0.235059767517046,NA,1.60709667571492,NA,NA,NA,-0.0967052547439139,NA,-2.59621889857259,NA,NA,4.57701803885829,1.74246822578916,-1.68014911586371,8,-88.7627397466771,194.398206766082,18.1482178846022,1.70933322955706e-06
"11681",-1.77056027982312,NA,NA,NA,NA,NA,-0.117878887205828,NA,2.40938107265234,-2.54321199607987,NA,-0.976333936869457,3.73058964697321,NA,-1.23083798438734,7,-89.8620386914479,194.398776178077,18.1487872965972,1.70884664140544e-06
"5047",-3.45357001036661,NA,3.43725085218348,1.86462646103249,NA,1.65654544433305,1.31601382038052,NA,0.0651731782988377,-4.25188614228398,0.175032958825125,NA,NA,0.239375072400844,NA,9,-87.6506542661167,194.398869507843,18.1488806263638,1.70876690013692e-06
"14870",-5.65121433268131,-0.620999650615068,NA,1.88922232300409,NA,1.80905080432238,NA,NA,NA,NA,0.816346541276688,NA,5.54002396454182,1.28167995688051,-1.72527824149016,8,-88.763110973141,194.398949219009,18.14896033753,1.7086987975929e-06
"5759",-3.69643058534546,NA,3.93211252549436,1.72682854525425,-2.26617852297123,1.01899115380612,3.09718476035882,-0.215354022599376,NA,NA,1.08474006036024,-1.43504733099,NA,0.158710257479188,NA,10,-86.5250961480897,194.399885547713,18.1498966662338,1.70789903295301e-06
"1501",-0.499428794312303,NA,NA,0.994519761299419,-1.70581705236825,1.51831765517914,NA,0.0128724641079472,2.36307328802226,-3.94577240282562,NA,-0.935649766319116,NA,NA,NA,8,-88.7640470998116,194.400821472351,18.1508325908712,1.70709998753759e-06
"8521",2.91383723479403,NA,NA,NA,-2.27649834473688,NA,NA,-0.100145133156038,NA,-4.00501743805726,NA,NA,NA,NA,-1.26036212242696,5,-92.0219975535796,194.401137964302,18.1511490828227,1.70682986720766e-06
"13535",-2.61684176106907,NA,3.54076958102349,1.85108587739628,-1.61783860856187,0.804358494514815,NA,-0.0452004043888104,0.763624453318748,NA,NA,-1.30081076744155,NA,0.600850444781808,-1.90177397088064,10,-86.5262291774517,194.402151606437,18.1521627249577,1.70596502904988e-06
"6275",-5.10954648463786,NA,2.73771181316669,NA,NA,NA,NA,NA,0.48012677993838,NA,NA,NA,4.58412245908219,1.01040763339521,NA,5,-92.0226887907728,194.402520438688,18.1525315572092,1.70565045059617e-06
"13235",-1.93739637420897,NA,3.14071186320829,NA,NA,1.30277203519174,0.917750733048453,NA,0.344612557069775,-4.21939924062436,0.240669782472171,NA,NA,0.954737594944013,-1.51828830190892,9,-87.653262943936,194.404086863482,18.1540979820024,1.70431508702392e-06
"5533",-0.474913164828473,NA,NA,1.00664939777684,-1.70132887340589,1.50851027849854,NA,NA,2.33708053759401,-3.90631330111805,NA,-0.903225583630746,NA,0.00874981324399554,NA,8,-88.7671653899051,194.407058052537,18.1570691710581,1.70178504562999e-06
"9916",-2.74907319143458,-0.0431702241437053,3.56051602656665,NA,-2.69099687559962,0.634157963290473,2.52899374950549,NA,1.67983434267525,NA,0.843221248343048,-1.82378504241393,NA,NA,-1.41871995006974,10,-86.5291119224665,194.407917096467,18.1579282149874,1.70105424853172e-06
"11650",-1.82413701677599,-0.0231187957453661,NA,NA,NA,NA,NA,NA,2.42707267468597,-2.55594625257681,NA,-0.977856004956844,3.72793714113198,NA,-1.2213439373833,7,-89.8668544610433,194.408407717267,18.158418835788,1.70063701341125e-06
"14550",-5.09945493536979,-0.351747409881042,NA,1.9776692353511,NA,1.45670963771588,NA,-0.154885157844933,1.49711103778238,NA,NA,NA,4.8656731250936,1.27846855711856,-1.72250639306763,9,-87.6561962266134,194.409953428837,18.1599645473572,1.69932317402748e-06
"1496",-2.52076306464668,0.116494813429659,2.965059013087,1.75483294531495,NA,1.59462646824644,NA,0.0476554701240336,0.35277816275914,-3.5577524988936,NA,-1.11735261069349,NA,NA,NA,9,-87.6562179586853,194.40999689298,18.1600080115011,1.69928624461529e-06
"3966",-2.56415620828635,0.0436989024125588,NA,1.33218640939398,-1.96965888759596,1.65342123593557,1.65716067945311,-0.130634827772993,NA,-2.45417568110465,1.16423529700655,-0.830468338912245,3.89756994896368,NA,NA,11,-85.3907650228445,194.411159675319,18.1611707938393,1.69829858173595e-06
"5464",-2.50283683605557,0.104514704566678,3.07753431974657,1.73834115214311,NA,1.57598423718837,NA,0.0414832335679797,NA,-3.53391191031099,NA,-1.08632815148107,NA,0.255870206303927,NA,9,-87.6574563931942,194.412473761998,18.1624848805188,1.69718309246642e-06
"14997",-6.42028842095169,NA,NA,1.89127284275131,NA,1.6356115412381,NA,NA,1.66242888845566,NA,0.576182868564513,NA,5.56230645168372,1.20427311684341,-1.76335290201248,8,-88.7703288921558,194.413385057039,18.1633961755596,1.69640995135197e-06
"2926",-1.43174573180601,-0.13317742512047,NA,1.08806067424135,-2.46016467531826,NA,1.52615398582187,-0.187482078901072,NA,-2.37856974436912,0.879856907007973,NA,4.26058335684333,NA,NA,9,-87.6582069826544,194.413974940919,18.1639860594393,1.69590968268894e-06
"9756",-1.21578839196625,0.0155150687662249,3.4242449561423,NA,-1.74640992860043,0.783335660786137,NA,NA,NA,NA,0.785792692767917,-1.64315360357674,NA,NA,-1.54178161765561,8,-88.7710282588799,194.414783790487,18.1647949090076,1.6952239534538e-06
"2634",-1.63427258948044,-0.182288163181603,NA,NA,-2.1392967963109,NA,NA,-0.197154580912752,NA,NA,0.871972190598529,NA,5.03092484914271,NA,NA,6,-90.955904623913,194.414803259802,18.1648143783226,1.69520745110955e-06
"13899",-1.08199521468211,NA,3.58534489607942,NA,-1.84957147194418,NA,NA,-0.0581418284614938,NA,NA,0.724503431222234,-1.45803107968602,NA,0.927226526751944,-1.69020228601652,8,-88.772879356663,194.418485986053,18.168497104574,1.69208883075616e-06
"13975",-4.09435886337046,NA,3.44759767137704,2.18001660461939,NA,1.34942964826281,NA,NA,0.581744275303652,NA,1.36281341251162,-2.3585762090618,NA,0.688842787089864,-1.85368444658066,9,-87.6606981178552,194.41895721132,18.1689683298408,1.69169020021384e-06
"405",-1.57000390614857,NA,NA,1.42083069632836,NA,2.0698114795502,NA,NA,1.6971082493872,-4.56016543696072,NA,NA,NA,NA,NA,5,-92.0313798473941,194.419902551931,18.1699136704516,1.69089077743678e-06
"3542",-3.64374568128968,0.00749389666526675,NA,1.58447604390489,NA,1.71538794682612,NA,0.0201180672335248,1.8199524908402,-2.69766795221313,NA,-1.04552015002237,3.54657485473989,NA,NA,9,-87.6616165519519,194.420794079514,18.1708051980343,1.69013720752271e-06
"6958",-2.07257917405487,-0.317824986251219,NA,0.747966870602716,-2.41510253625404,NA,1.24770585317378,NA,NA,-3.00828318090083,0.319371699780999,NA,4.59799018991683,1.13609148084973,NA,9,-87.6619814613671,194.421523898344,18.1715350168646,1.68952057305744e-06
"3333",-1.96330281173427,NA,NA,1.33026859200012,NA,NA,NA,NA,NA,-2.46794647009051,NA,-0.983559905857729,4.19073983345989,NA,NA,5,-92.0324677479499,194.422078353043,18.1720894715632,1.68905225666544e-06
"5443",-1.11015066252413,NA,3.31920818853903,NA,NA,NA,NA,0.0413931647489863,NA,-3.49713734151921,NA,-1.1002616026528,NA,0.860777352117652,NA,6,-90.960852391865,194.424698795706,18.1747099142267,1.68684067351645e-06
"12875",-0.885962067744521,NA,3.60834031236769,NA,-2.10811160515604,NA,NA,-0.148536369001945,NA,NA,0.0406985335095154,NA,NA,0.842989673024068,-1.73294462116423,7,-89.8753448283045,194.42538845179,18.1753995703105,1.68625910382653e-06
"6894",-4.67433970104276,-0.328594144516735,NA,1.20595170031383,-2.88608111326719,NA,2.36262697335396,-0.258937020793184,2.77980059479336,NA,0.895725088611543,NA,5.06515055279552,0.803715019856754,NA,10,-86.5379212874176,194.425535826369,18.1755469448896,1.68613485254163e-06
"5543",-2.83557408555637,NA,3.67083609881192,1.62237585677135,NA,NA,1.25411644043122,NA,0.626278469596249,-3.5280532418117,NA,-1.11795547701166,NA,0.720862977605914,NA,8,-88.7767197914665,194.42616685566,18.1761779741809,1.68560293621922e-06
"8828",-1.81364072969236,-0.265686312431827,4.00032275418683,NA,-2.85302095922243,0.525033769757088,2.77594676706851,-0.188108186480539,NA,NA,0.26257889579245,NA,NA,NA,-1.37439463651989,9,-87.6649797068306,194.427520389271,18.1775315077917,1.68446256203208e-06
"3171",-3.60215178861439,NA,2.90146938379725,NA,NA,NA,0.595972698279246,-0.0321541568134231,NA,NA,NA,-1.29259406636036,3.72251475013256,NA,NA,6,-90.9630222825504,194.429038577077,18.1790496955975,1.68318438196233e-06
"13947",-2.26561533929851,NA,3.87579574070401,NA,-2.49748686623735,0.600418511554385,2.68669285884909,-0.134893409212723,NA,NA,0.815021820647207,-1.3915323528575,NA,0.876023543651351,-1.42089060462431,10,-86.5400043185515,194.429701888637,18.1797130071574,1.68262623669448e-06
"12003",-4.13103640895386,NA,2.58607957377324,NA,NA,NA,0.443669427203955,-0.0257311812216537,1.20498248722892,NA,1.73792817452139,-1.91520455823231,4.00060546230562,NA,-1.44390185557451,9,-87.666410276835,194.43038152928,18.1803926478004,1.68205454324782e-06
"9219",-1.53395864828657,NA,3.82282784553542,NA,NA,NA,NA,NA,NA,NA,NA,-1.66313263166504,NA,NA,-1.43708801339936,4,-93.0975897016145,194.431865793762,18.1818769122822,1.68080669943013e-06
"12496",-2.19181051996219,-0.297584418337568,3.87710564758125,1.80961174617259,-1.95166362968454,NA,NA,-0.138431301552054,0.542632125306062,NA,NA,NA,NA,0.695100409876241,-2.02129619181984,9,-87.6673548512416,194.432270678093,18.1822817966137,1.68046646772149e-06
"5528",-2.46381586601413,0.141009642548672,2.90054146145539,1.74826512898569,NA,1.53460469126337,NA,NA,0.292790474075706,-3.42415747061263,NA,-1.04068542819487,NA,0.257321424113075,NA,9,-87.6673776852672,194.432316346144,18.1823274646648,1.6804280963453e-06
"27",-1.98224785179326,NA,3.51529710371942,NA,-2.02675783399352,0.740833984100959,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-93.0986677080203,194.434021806573,18.1840329250939,1.6789957553212e-06
"7297",-4.18528608581158,NA,NA,NA,NA,NA,NA,NA,2.29921166899873,NA,NA,-1.83249513085191,4.78965480305442,1.43248418638265,NA,5,-92.0390309795252,194.435204816193,18.1852159347139,1.67800291491984e-06
"7805",-4.05075784454283,NA,NA,1.3639035359561,-1.81250089807372,1.4196538111663,1.68418171972234,-0.224826972952582,NA,NA,1.59985406478996,-1.29463881823227,4.83635810289768,0.766795585638759,NA,10,-86.5428986913593,194.435490634252,18.185501752773,1.67776313028579e-06
"2163",-4.17952649657798,NA,2.40117712696034,NA,NA,1.16005955734869,0.698124362286518,-0.13390646643418,NA,NA,NA,NA,3.77024234364243,NA,NA,6,-90.9664196560024,194.435833323981,18.1858444425015,1.67747567881732e-06
"2870",-3.57117987479001,-0.343340715172648,NA,1.64433656339871,NA,1.99882313298828,0.22792850913276,NA,NA,-3.03329505225595,0.658061577904685,NA,3.93553231814734,NA,NA,8,-88.7826337588045,194.437994790336,18.188005908857,1.67566375447615e-06
"12746",0.921091207287109,-0.147690846809737,NA,NA,-2.41827592480661,NA,NA,-0.021982150547725,2.9202259541625,-4.30104197434556,NA,NA,NA,0.935730195000782,-1.62761938400708,8,-88.7830879404751,194.438903153678,18.1889142721982,1.67490287151539e-06
"5491",-2.17986726774179,NA,3.07371642307919,NA,NA,1.49609763642385,1.29941589710435,0.0441489069605026,NA,-3.75885093044743,NA,-1.18731695088394,NA,0.749477003954803,NA,8,-88.7834634318867,194.439654136501,18.1896652550214,1.67427407793258e-06
"6659",-5.08777258745123,NA,2.922169931054,NA,NA,NA,NA,NA,NA,NA,0.281929379903638,NA,4.65872399542039,0.976694793251201,NA,5,-92.0415705110033,194.44028387915,18.1902949976702,1.67374698002458e-06
"6965",-3.75731376226679,NA,NA,1.50032725932906,NA,1.93093167153789,0.182736049253122,NA,NA,-3.23469730367158,0.470221834817663,NA,4.04823689113689,0.709305072022664,NA,8,-88.7842543048228,194.441235882373,18.1912470008935,1.67295046335125e-06
"1644",-1.94973081248256,0.0694185725158828,4.01530867432991,NA,-2.76203356211691,NA,3.0364062818221,-0.188611905147466,NA,NA,0.881958261626249,-1.33521036369298,NA,NA,NA,8,-88.7853129502093,194.443353173146,18.1933642916665,1.67118033919355e-06
"15486",-3.53077934070957,-0.136009351354144,NA,1.52065350091537,-2.05527567058243,1.28563413200902,1.22968722238629,-0.15403309601547,NA,NA,NA,-0.463857732385881,5.08491945725065,1.39184614739559,-1.6343736955471,11,-85.4068776731466,194.443384975923,18.1933960944435,1.67115376531702e-06
"15234",-3.06670692655257,-0.318736696150151,NA,NA,NA,NA,NA,NA,2.08501557857557,-3.11107199595821,0.604984305741441,NA,4.40362966618116,1.66865311515202,-1.62228582986445,8,-88.7860651853765,194.44485764348,18.1948687620009,1.66992369127839e-06
"10294",-4.39169100076146,-0.508907524835707,NA,1.95952952868655,NA,1.89507706905407,-0.483829084328301,NA,NA,NA,NA,NA,5.06395811285102,NA,-1.49626223415607,7,-89.8851816201812,194.445062035543,18.1950731540638,1.66975304042436e-06
"11121",-1.78733818265839,NA,NA,NA,NA,1.77377001910089,-0.0450209802022541,-0.076890734489417,NA,-2.97303736882718,0.915409296300182,NA,3.7744706699952,NA,-1.31842707184852,8,-88.7869184370446,194.446564146817,18.1965752653372,1.66849943381449e-06
"3108",-3.7302580883661,-0.0813892169897625,2.94169433206724,NA,NA,NA,0.555291224016948,NA,NA,NA,NA,-1.32467901012322,3.7847046585562,NA,NA,6,-90.9719591551873,194.446912322351,18.1969234408714,1.66820899375543e-06
"12669",0.258447470859381,NA,NA,1.3325234829444,-2.05862433005425,1.80444267047162,1.64635703023326,-0.124468304411254,NA,-4.27595099746094,NA,NA,NA,0.730898865964918,-1.42139492457732,9,-87.6747707185396,194.447102412689,18.1971135312096,1.66805044608423e-06
"6775",-6.12703455924368,NA,2.60995453125886,2.09890062007737,NA,1.28200937552037,1.1130834923937,-0.222118988430732,NA,NA,0.933295904974332,NA,4.02124706769478,0.497996278777738,NA,9,-87.675019229395,194.4475994344,18.1976105529204,1.66763596894419e-06
"3926",-3.39812030731926,0.0291270243535685,NA,1.70426503982497,NA,1.91049452282299,NA,-0.081492410438682,NA,-2.13715354229143,1.54493118610522,-1.3425445748734,3.91663037029937,NA,NA,9,-87.6755321811191,194.448625337848,18.1986364563687,1.66678077155493e-06
"7331",-4.75915895909123,NA,2.45089417601256,NA,NA,NA,0.682632925110008,NA,1.00217919389321,NA,NA,-1.62458701490562,4.06367233752221,1.28705850309437,NA,7,-89.8882138723277,194.451126539836,18.2011376583568,1.66469759674693e-06
"13171",-1.80911601513912,NA,3.23224205435452,NA,NA,1.31016427268254,0.94700693273825,-0.0188200807105677,NA,-4.12775359272106,0.277698352823075,NA,NA,0.96198410060803,-1.50603281935217,9,-87.6768320796369,194.451225134884,18.2012362534043,1.66461553330038e-06
"8348",-1.53105984928384,-0.424626713694429,3.40318627961563,NA,-2.17952754062149,0.529763727168807,NA,NA,0.872213208714369,NA,NA,NA,NA,NA,-1.72657259691484,7,-89.8889584748355,194.452615744852,18.2026268633725,1.66345852010861e-06
"11940",-4.22057791879969,0.0107129480635869,2.61580121860001,NA,NA,NA,0.393134771186861,NA,1.23677992923806,NA,1.71616961242751,-1.98823221613435,4.04187928408554,NA,-1.45253498057491,9,-87.6777263745334,194.453013724677,18.2030248431973,1.66312754157522e-06
"2016",-1.67733867334399,0.212855502754881,2.99756251066193,1.40192268028667,-1.70066535084994,1.1183767742257,NA,0.0516363388301217,0.821932471918504,-3.75757633299691,0.46873065044004,-1.11410035113684,NA,NA,NA,11,-85.4121630679694,194.453955765568,18.2039668840891,1.66234435896092e-06
"14481",-5.03610014154457,NA,NA,NA,NA,1.40821431868366,NA,NA,1.56830192536619,NA,NA,NA,5.24200970506052,1.50985680882145,-1.53300110285578,6,-90.9763184123786,194.455630836733,18.205641955254,1.66095266928621e-06
