"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"13057",0.685996186143776,NA,NA,NA,NA,NA,NA,NA,NA,-3.59586746154759,-1.0778474291457,NA,NA,-0.923948506736137,-0.529186724130821,5,-62.5008863310603,135.358915519264,10.6446807073631,2.26834908682641e-05
"2657",-3.30984196776821,NA,NA,NA,NA,NA,-0.110159757526921,-0.0432638535400714,NA,NA,-0.975900084561435,NA,4.15135751114989,NA,NA,5,-62.5015521705644,135.360247198272,10.6460123863713,2.26683923311126e-05
"11975",-5.54467323558428,NA,4.17917843163128,1.15188544617137,NA,NA,NA,0.0612265716699935,-0.927445547496504,NA,-1.45435820865766,0.765050815097351,3.4509060287267,NA,-1.33119736717981,9,-58.1313524346134,135.360265844837,10.6460310329362,2.26681809882739e-05
"7727",-4.86600209555,NA,3.81254920671852,1.07044937110711,-0.831499154784874,NA,0.708762644671587,NA,NA,NA,-1.46298027863016,0.794338553904985,3.04666528773265,-1.72369073387259,NA,9,-58.1318232218821,135.361207419374,10.6469726074735,2.26575116089618e-05
"3425",-2.62223261136425,NA,NA,NA,NA,NA,-0.152836417212371,0.0143980258233093,NA,-2.79352278454591,NA,0.392567180594228,3.57086983745835,NA,NA,6,-61.4293591905622,135.3617123931,10.6474775812,2.26517916070694e-05
"6592",-3.27825494839516,1.16984496787112,4.07445266502456,0.954652246364316,-0.815591080925383,-0.209212621278235,0.395906260470097,NA,-0.456390660009347,-3.05593327601439,NA,NA,2.26124868390155,-1.87556711477453,NA,11,-55.8661237555595,135.361877140749,10.6476423288481,2.26499257692219e-05
"12852",-2.89612923342497,0.757491021181677,4.63520144848338,NA,NA,-0.128981111138857,0.0993755478011557,NA,NA,NA,-1.61677921276336,NA,NA,-1.43876143081557,-0.979906013131532,8,-59.2450924563465,135.36291218542,10.6486773735199,2.2638206959365e-05
"354",0.0866362787798558,0.918238233953994,NA,NA,NA,NA,-0.00411594334867433,-0.143665949184789,NA,-3.99873010056652,NA,NA,NA,NA,NA,5,-62.5039314162345,135.365005689612,10.6507708777114,2.2614522766688e-05
"9744",-3.64706169059056,0.88353081965111,4.39685152984599,1.00260800999585,-0.472858321274984,NA,NA,NA,NA,NA,-1.67114789826942,-0.313875070507815,NA,NA,-1.16463616100497,8,-59.2462913547141,135.365309982155,10.651075170255,2.26110823130926e-05
"16339",-3.25012974108782,NA,4.63996264133113,NA,NA,-0.19788262670158,NA,0.225685399745674,-0.786861568302137,-3.89524291895676,-1.99097394031469,1.47445685795631,2.54648773272412,-1.26706744365492,-1.10466609024673,11,-55.8679562329413,135.365542095512,10.6513072836119,2.26084582982543e-05
"8248",-4.88546048681655,0.544106089455376,4.8196252718915,1.22987490762365,NA,-0.349885007926537,0.418675133876183,NA,NA,NA,NA,NA,NA,NA,-1.32778545107032,7,-60.3459148003534,135.366528395888,10.6522935839872,2.25973116815057e-05
"4599",-2.82144628803115,NA,4.3845806712517,1.05929438635496,NA,0.251629356271201,0.299579468659052,0.128545715552041,-0.705468812908023,-3.63419464358509,NA,NA,NA,-1.85602426006507,NA,9,-58.1351458955568,135.367852766723,10.6536179548229,2.25823530244761e-05
"15392",-4.96019054694194,0.94804500220564,4.2555400143071,1.09586736927687,-0.68603090310163,-0.535286367571689,NA,NA,NA,NA,NA,-0.235508789399254,3.49004688135698,-1.48725380554262,-1.0710889287749,10,-57.009183087641,135.368059426816,10.6538246149155,2.2580019709446e-05
"16187",-2.34353305967006,NA,4.29176399941928,NA,-1.30473410822499,-0.762576465836562,0.723044854924604,NA,NA,-3.17566740831802,-2.00628747881616,2.02532549870831,2.21472753178812,-1.28771603447663,-1.16299250445019,11,-55.8693955697355,135.368420769101,10.6541859572003,2.25759405199963e-05
"13959",-3.23570247566789,NA,5.07338039424588,1.31545823639667,NA,NA,NA,NA,-1.04822505389448,NA,-1.65643690449219,0.588899843666078,NA,-1.63674675543228,-1.12385070717979,8,-59.2480468759705,135.368821024668,10.654586212768,2.25714228991177e-05
"2410",-2.1659908208337,0.925094979366886,NA,NA,-0.594871027633639,NA,0.115593240848437,-0.0440512719414216,NA,-2.94652599985754,NA,NA,3.43784896097679,NA,NA,7,-60.3471349893476,135.368968773876,10.6547339619754,2.25697555057852e-05
"1019",-2.20213597404314,NA,4.24764242471683,NA,-0.853599939348576,-0.427160247793137,0.486055865811373,0.241676038305641,-0.20684606799098,-3.94561180129638,-1.91435471514378,NA,NA,NA,NA,9,-58.1361684217225,135.369897819055,10.6556630071544,2.25592737792012e-05
"3354",-2.3364900462989,0.9100478812551,NA,NA,-0.511981440865271,0.206048906152338,NA,NA,NA,-3.05419552103024,NA,-0.103775951602925,3.43077622195463,NA,NA,7,-60.347660962926,135.370020721033,10.6557859091324,2.25578875321101e-05
"12443",-2.43329083616488,NA,4.58793697115322,NA,-0.650140595447021,-0.207709813229215,NA,NA,-0.702873987170569,NA,NA,NA,NA,-1.68206842055196,-0.966349727952718,7,-60.3479977583834,135.370694311947,10.6564595000471,2.25502914173023e-05
"16355",-3.18564451623423,NA,4.56740721906534,NA,NA,NA,-0.208930917216373,0.236898996417377,-0.796255060500346,-3.9532006795196,-1.99465070717008,1.48273273527373,2.50905252911157,-1.35793486242459,-1.08486028737719,11,-55.8711166941723,135.371863017974,10.6576282060739,2.25371179359166e-05
"4328",-3.37866634742427,0.928217225412023,4.80321337807265,1.44676511983129,NA,NA,0.511972377865488,-0.197667507297024,-1.19452038222373,NA,NA,NA,NA,-2.01283453502661,NA,8,-59.2498705207514,135.37246831423,10.6582335023296,2.25302981514152e-05
"11855",-5.62353793008861,NA,3.87762865729706,0.99760316677273,-0.468744255470106,NA,NA,0.091240551744426,NA,NA,-1.53691014282593,0.699072329813964,3.48125538396259,NA,-1.35830270718383,9,-58.1376276168686,135.372816209347,10.6585813974466,2.25263794018983e-05
"6666",-2.83446773520635,0.656256659628026,NA,NA,-0.894584356998581,NA,NA,NA,NA,NA,-1.17133995859161,NA,4.48055176885702,-1.00474122675567,NA,6,-61.4353952751122,135.3737845622,10.6595497503,2.251547529998e-05
"3402",-2.14481662475483,0.932041494543344,NA,NA,-0.561046268897441,NA,NA,-0.0387232353329489,NA,-2.94155691173611,NA,-0.0361087027916872,3.44665106931223,NA,NA,7,-60.3500821816635,135.374863158508,10.6606283466074,2.25033360193615e-05
"10871",-5.82724632700398,NA,4.16706841337698,1.15385363595575,NA,-0.610064433859899,0.321823623204239,0.101641507621778,NA,NA,-1.19667513846687,NA,3.55117833307572,NA,-1.3665389303142,9,-58.138668717314,135.374898410238,10.6606635983374,2.25029393820937e-05
"12041",-1.62980693054244,NA,NA,NA,-0.689069736128703,NA,NA,NA,NA,-2.9540661152284,-1.52916995124132,1.27066460776286,3.33273720336267,NA,-0.705828141357218,7,-60.3502857329104,135.375270261001,10.6610354491011,2.24987559034163e-05
"9591",-3.36434114335117,NA,4.36319245977355,1.1584747694595,NA,-0.305990930361065,0.335387406980615,0.0890537528426518,NA,-4.12923937019425,NA,0.653230779129294,NA,NA,-1.36221107819086,9,-58.1389051137638,135.375371203137,10.661136391237,2.24976203958334e-05
"16332",-2.44660705984555,0.840207034454191,4.49600039602484,NA,-1.1081207772056,NA,NA,0.205893066232367,-0.389576768351332,-4.10188890280192,-2.05283387412449,1.08628148198933,2.21355117417613,-1.76718552946696,-0.94735009353666,12,-54.7188347351707,135.375557669099,10.6613228571988,2.2495522973397e-05
"8970",0.773980642700266,0.958013151126186,NA,NA,-0.727670446525632,NA,NA,NA,NA,-4.20071199853706,-1.47928266083396,NA,NA,NA,-0.606198258571678,6,-61.4363249480927,135.375643908161,10.661409096261,2.24945529979068e-05
"2609",-3.54184139012693,NA,NA,NA,NA,0.196105510071876,-0.189283596867134,NA,NA,NA,-1.06546668910168,NA,4.22113287597337,NA,NA,5,-62.5099227105576,135.376988278258,10.6627534663576,2.24794375764627e-05
"1313",-0.22992787071095,NA,NA,NA,NA,NA,-0.0994549236337199,NA,NA,-3.9321802056166,NA,0.0566157715364142,NA,NA,NA,4,-63.5702128682918,135.377112127116,10.6628773152157,2.24780455932248e-05
"2362",-2.37150062547443,0.882920483231387,NA,NA,-0.532001393964436,0.207352253352777,0.0280405724435562,NA,NA,-3.09679767271778,NA,NA,3.45588108951193,NA,NA,7,-60.3513421882416,135.377383171664,10.6631483597635,2.24749995237834e-05
"15312",-3.14707553163285,1.06583941622451,4.46079648155965,0.996982682244189,-0.858812024970034,NA,NA,0.214976785116987,-0.250271817556467,-3.68744529292537,-1.58775894551413,NA,2.16834223700338,-1.75432064505044,-0.94192033998587,12,-54.7198754884276,135.377639175613,10.6634043637125,2.24721228635801e-05
"5795",-2.68027428490265,NA,4.54531524994997,NA,NA,NA,0.312561855838021,NA,-1.0525706142206,NA,-1.5817098514998,0.398774263565423,NA,-1.61048082360841,NA,7,-60.3515019211896,135.37770263756,10.6634678256596,2.24714098125573e-05
"7823",-4.40973596769918,NA,4.07606922445075,1.05701982183095,-0.546372338203127,NA,NA,NA,-0.989554822569972,NA,-1.42693670693875,0.90682351325683,3.12399649999972,-1.71055729402163,NA,9,-58.1402541682026,135.378069312015,10.6638345001146,2.24672903442211e-05
"12491",-2.34521555601721,NA,4.43672856517459,NA,-0.559947312571415,NA,NA,-0.0289974391193753,-0.771915536886949,NA,NA,NA,NA,-1.73624522437169,-0.932549854681117,7,-60.3517497188868,135.378198232954,10.6639634210539,2.24658421388104e-05
"2239",-5.50733403027776,NA,3.83907972828584,0.874390270423891,-0.58144504695804,-0.661245287068834,0.648814010983756,NA,-0.648503551495112,NA,NA,NA,3.52170979557454,NA,NA,8,-59.2531622035632,135.379051679854,10.6648168679533,2.24562574822967e-05
"15215",-3.91507701750478,NA,4.41370143339633,0.941076959808567,-0.830881681302876,NA,0.45116807946889,0.313358434298005,NA,-3.35014741706462,-1.50885486993622,NA,2.43439142532809,-1.52124079748469,-1.12527102135809,11,-55.8749394630671,135.379508555764,10.6652737438633,2.24511282066433e-05
"2417",-2.75827909183806,NA,NA,NA,NA,0.314691965194078,-0.10687130665195,0.0553616314746647,NA,-2.72520600745877,NA,NA,3.43058852048928,NA,NA,6,-61.4384204903991,135.379834992774,10.6656001808739,2.24474640660919e-05
"4303",-3.0465265150054,NA,4.58827081754114,1.13619685900123,-0.330524753131307,NA,NA,-0.0609965740677804,-1.11521329908389,NA,NA,NA,NA,-1.98658326900149,NA,7,-60.3534270121513,135.381552819483,10.667318007583,2.24281919171673e-05
"1700",-3.31694847724461,0.856384360857436,4.28320280659854,NA,NA,NA,0.159415846745304,NA,-0.69618187833818,NA,-1.50985498156075,-0.517706755682608,NA,NA,NA,7,-60.3536779662106,135.382054727602,10.6678199157015,2.24225641775452e-05
"10171",-1.3557403308694,NA,4.67955512915511,NA,-1.2579314335316,-0.873437366094929,0.840696397051688,NA,-0.54412763708632,-3.87328112561701,-2.41086948258432,2.02908554125632,NA,NA,-1.21003471022339,10,-57.0167047406412,135.383102732816,10.6688679209157,2.24108177733008e-05
"11703",-4.5065474944048,NA,4.25166823180469,1.242175478536,NA,-0.53935760734254,0.383430852114608,NA,-0.912391216499228,-2.96682614978607,NA,1.1787578410467,2.83811252185349,NA,-1.40365308562386,10,-57.0168781858296,135.383449623193,10.6692148112926,2.24069310618642e-05
"3601",-3.68297890711008,NA,NA,NA,NA,0.222182494560592,NA,NA,NA,NA,-1.15585422537538,0.139565599811684,4.26501611846134,NA,NA,5,-62.5132331343106,135.383609125764,10.6693743138638,2.24051441515612e-05
"15255",-3.13729268365572,NA,3.92375261776655,1.19031460633089,NA,-0.258889837423701,NA,NA,-0.591254904987083,-2.1271371363002,-0.752941554385952,NA,2.13447928788413,-1.29662810293315,-1.0043498581378,10,-57.017268125073,135.38422950168,10.6699946897794,2.23981954234137e-05
"15199",-3.72630911625825,NA,4.48558148188084,0.854042066310523,-0.786139065156932,-0.357625405377365,NA,0.32290738699479,NA,-3.34581126710081,-1.52558277861035,NA,2.60310070372597,-1.37047131776242,-1.13678269611126,11,-55.8788299432049,135.38728951604,10.6730547041391,2.23639522264485e-05
"7584",-3.21410647621653,1.11667829066703,4.10594188639782,0.917293048970408,-0.725558136101995,-0.195195658314481,NA,NA,-0.52213990207067,-3.17901555526751,NA,0.303405659526367,2.34748099485982,-1.90478778629251,NA,11,-55.8791424830713,135.387914595772,10.6736797838719,2.23569636919625e-05
"14432",-4.93611651310726,0.914570017763583,4.25088194513648,1.10462055956168,-0.69375837223375,-0.554641391099987,NA,-0.0250809449056489,NA,NA,NA,NA,3.50307623658624,-1.50406877904939,-1.09007536182657,10,-57.019331478379,135.388356208292,10.6741213963914,2.23520276794019e-05
"16236",-2.5844738505181,0.848598878724037,4.38473728040676,NA,-1.2062755398289,NA,0.24159903316809,0.202907828257323,NA,-4.08743888147353,-2.05902543477678,1.032555799247,2.1564595537606,-1.78462522848292,-0.95335998730794,12,-54.7252936590001,135.388475516758,10.6742407048575,2.23506943261037e-05
"7488",-3.41886509666478,1.1179850002511,3.95683816657876,0.902941681116808,-0.875111025555316,-0.256893163466912,0.384240869231836,NA,NA,-3.18474786274301,NA,0.231374784585796,2.31604187749338,-1.89462197908749,NA,11,-55.8796641791375,135.388957987905,10.6747231760042,2.23453031938359e-05
"12674",-0.288387526357657,0.856880890634445,NA,NA,NA,NA,NA,NA,1.68191050804791,-4.58960359797322,NA,NA,NA,-1.1495002470274,-0.661461185355409,6,-61.4430241401479,135.389042292272,10.6748074803715,2.23443613103633e-05
"5827",-2.35169258624103,NA,4.43235226584572,NA,NA,NA,NA,-0.0440490588489897,-1.09896612870182,NA,-1.5557672585616,0.542757717279277,NA,-1.63526021659376,NA,7,-60.3584731388175,135.391645072816,10.6774102609153,2.23153014891077e-05
"2390",-2.84396171277439,0.894524952799994,NA,0.593551417363012,NA,0.35682621759483,NA,-0.0492233918738354,NA,-2.97511888592175,NA,NA,3.35901515828081,NA,NA,7,-60.3600808459057,135.394860486992,10.6806256750918,2.22794538447045e-05
"5167",-3.87637032502369,NA,4.43121852738211,1.11022406459852,-0.690463314659957,NA,0.874339534900074,NA,NA,NA,NA,-0.19316979000761,NA,-2.02649836565251,NA,7,-60.3602563359951,135.395211467171,10.6809766552706,2.22755443644053e-05
"16067",-4.33320655230997,NA,4.18663353058255,NA,NA,NA,NA,0.0544024895849909,-0.861296376834284,NA,-1.36768854573593,0.754263074946848,3.29230520009795,-1.25887605318726,-1.09829272757036,9,-58.1498077804781,135.397176536566,10.6829417246656,2.22536686177615e-05
"12967",-3.49066558895762,NA,4.94142632297339,1.41055399516442,NA,NA,0.613252734927203,NA,-0.916434892293109,NA,-1.30087909676544,NA,NA,-1.576729754025,-1.07783855134464,8,-59.2622734527062,135.39727417814,10.6830393662392,2.22525822026704e-05
"3564",-3.96035324355146,0.962144059430689,3.65162360456297,NA,-0.588350198862405,NA,0.163645396444435,0.101826953538699,-0.473067036462969,-3.4155233099746,NA,0.0243455158351604,2.6684904226736,NA,NA,10,-57.0238090143619,135.397311280257,10.6830764683571,2.22521693975353e-05
"9364",-3.32323658846683,0.93089183567489,4.45136844322266,NA,NA,-0.277470419836592,NA,NA,-0.521906010996433,NA,NA,-1.09466264429372,NA,NA,-1.00072613078072,7,-60.3618453058471,135.398389406875,10.6841545949744,2.22401773020143e-05
"14287",-1.7815689992145,NA,5.07211565636522,0.942371069099535,-0.912940434502701,NA,NA,0.213832316535752,-0.600753813426367,-4.62469328859612,-2.50433918934604,1.70494365483466,NA,-1.7947285332467,-1.14865591337586,11,-55.8852167001701,135.40006302997,10.6858282180694,2.222157424954e-05
"3617",-3.50357262107094,NA,NA,NA,NA,NA,-0.250275540697487,NA,NA,NA,-1.17306445282872,0.153552758642281,4.36307459255329,NA,NA,5,-62.5222376172255,135.401618091594,10.6873832796935,2.22043030062012e-05
"12143",-4.36861427444704,NA,4.22772564762239,0.87782453230898,-0.8349975879489,NA,0.450905519330168,0.240422886859993,NA,-3.85745690033979,-2.21538619706741,1.49958621952444,2.53182125928016,NA,-1.31777982189304,11,-55.8861314682043,135.401892566038,10.6876577541379,2.22012559584246e-05
"6076",-0.845450767260896,1.08486061806775,4.36965624281968,NA,-1.25899761163201,-0.218066557150949,0.475291954850837,NA,-0.31664781741911,-4.09424531690903,-2.04868390619758,1.02054082316002,NA,-1.88545322926767,NA,11,-55.8864602440231,135.402550117676,10.6883153057755,2.21939579220928e-05
"8760",-4.18008913592926,0.73010307173141,4.80557851015175,1.22615308144965,NA,-0.410926582462889,0.429416299779235,NA,NA,NA,-1.84430570548397,NA,NA,NA,-1.28145309316425,8,-59.2650125318257,135.402752336379,10.6885175244784,2.21917140188436e-05
"13451",-2.4837240327933,NA,4.53068270867004,NA,-0.598270886294378,NA,NA,NA,-0.7576473389773,NA,NA,0.0117021127404812,NA,-1.75627237887965,-0.949700261013549,7,-60.3658500315894,135.406398858359,10.6921640464591,2.21512895956988e-05
"9864",-3.76008214626287,0.838784573923994,4.74322300808488,1.18614407879999,NA,NA,NA,NA,-0.797504210451572,NA,-1.59552062517866,-0.310663672730868,NA,NA,-1.16474118020615,8,-59.267530643148,135.407788559023,10.6935537471229,2.21359031110424e-05
"1128",-4.14699278475063,1.08973849359122,3.91947635146964,1.09645458281726,NA,NA,0.509400186146976,-0.14760938085931,NA,NA,NA,-1.0146681913533,NA,NA,NA,7,-60.3670643837164,135.408827562613,10.694592750713,2.21244064561657e-05
"16160",-2.65786106166808,0.985457266417938,4.33028294328884,1.0131622561593,-0.951648519458218,-0.480279785789918,NA,NA,NA,-3.40106155179424,-1.76120557666627,1.2248745766843,2.11726351267835,-1.62679966008899,-1.02651981011066,12,-54.7357031185475,135.409294435853,10.6950596239525,2.21192424122711e-05
"16295",-3.43343698293444,NA,4.46293825049606,1.33655044490365,NA,NA,0.330719539021949,NA,-1.03391884398949,-3.11441547129634,-1.70747600121077,1.82079462967888,2.18385976765799,-1.4515050993849,-1.18622648736368,11,-55.8902210389952,135.41007170762,10.6958368957197,2.21106477511565e-05
"10875",-4.78752035995231,NA,4.15386711443563,NA,-1.01557848020689,-0.938253596532393,0.615716566891573,0.140934384767333,NA,NA,-1.35318839143051,NA,3.6006626756016,NA,-1.28330067634281,9,-58.1565065294787,135.410574034567,10.6963392226668,2.21050950614105e-05
"6075",-1.02129168585433,NA,4.37498985223028,NA,-1.1750147137222,-0.297915493260552,0.718105569556526,NA,-0.60452286999655,-3.81155789227121,-2.27981492063642,1.84367687099781,NA,-1.65396282924597,NA,10,-57.0304906904987,135.410674632531,10.6964398206308,2.21039832255938e-05
"1524",-2.36678591323369,1.05463124374223,4.0066343336622,NA,NA,-0.17215532135579,0.0427245876654559,0.0231345263854828,-0.462133759333749,-4.01763126960347,NA,-0.198001968058823,NA,NA,NA,9,-58.1565610694849,135.410683114579,10.6964483026791,2.21038894822664e-05
"3370",-2.26516235801465,0.902749802085271,NA,NA,-0.588972616659482,NA,0.0524803960154777,NA,NA,-3.02922146831697,NA,-0.113743175569556,3.52727637529638,NA,NA,7,-60.3682002259558,135.411099247092,10.696864435192,2.20992908871514e-05
"8155",-2.77370648030715,NA,4.46057933447519,NA,-1.1085517391189,-0.367839666340823,NA,0.251555812465279,-0.548156580908832,-4.04927803618606,-2.34494053663362,1.58035882085328,2.48346223596732,-1.58689608922717,NA,11,-55.8910255561968,135.411680742023,10.6974459301229,2.20928665083197e-05
"7283",-4.93637116627037,NA,3.61535088678161,NA,NA,-0.270519504954009,0.118991720333962,0.0344434207866334,NA,NA,NA,0.092781515738092,3.42923968675391,-1.38515984138895,NA,8,-59.2697053438553,135.412137960438,10.6979031485375,2.20878164528866e-05
"6338",-3.46633934719007,0.800361302398915,NA,NA,NA,NA,NA,-0.17862835662385,1.15105560375988,NA,NA,NA,4.09111494918859,-1.09865506037123,NA,6,-61.4548423891938,135.412678790364,10.6984439784632,2.20818443843253e-05
