"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LMSPW","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"2415",-3.6813576290299,NA,5.0749313402702,0.484747362568118,-1.56034065425745,NA,1.43524449386953,1.37579065210436,NA,-0.541118708193982,NA,NA,0.135327807222702,NA,8,-97.0370195552841,210.946766383295,26.3984680354299,1.4530110548717e-08
"5069",0.30585558491152,NA,NA,-0.0901280512773574,-1.00763915107239,NA,NA,4.28766936419873,-4.00795768364959,0.561834392346423,-1.2024617151096,NA,NA,-0.790991911180714,8,-97.0403942006812,210.95351567409,26.4052173262241,1.44811592211762e-08
"450",-0.0614332242004651,-0.0673918330805228,NA,NA,NA,NA,NA,3.77614939434616,-4.82276533782612,-0.239400997871147,NA,NA,NA,NA,5,-100.301961762873,210.96106638289,26.4127680350244,1.44265907853988e-08
"6260",-3.75628929739942,-0.352099279921352,4.47331055307259,NA,NA,1.06114336386064,0.661470768743147,0.903575802082868,NA,NA,NA,NA,0.37871101413023,-0.963862999260778,8,-97.0497508456415,210.97222896401,26.4239306161448,1.43462960729297e-08
"2419",-3.8740456727674,NA,4.50238912913445,NA,NA,1.16624151528878,0.703728712702409,0.803373375211263,NA,-0.476372632523563,NA,NA,0.126489751047361,NA,7,-98.1491354616012,210.972969718383,26.4246713705176,1.43409835160406e-08
"481",-0.0126358549621047,NA,NA,NA,NA,NA,-0.0815105173915397,3.7779769888087,-4.85307076548731,-0.265001224616978,NA,NA,NA,NA,5,-100.308113037945,210.973368933033,26.425070585168,1.43381212363555e-08
"945",0.524098504109136,NA,NA,NA,NA,2.2111073293233,0.103639983739716,NA,-4.06341169722112,0.441123176555812,-1.06262589157103,NA,NA,NA,6,-99.2371313511431,210.977256714262,26.4289583663968,1.43102765693178e-08
"2148",-3.72009543606354,-0.377636774761477,4.83385171426707,NA,NA,NA,0.712633331484252,1.04885466026373,NA,NA,NA,NA,0.203179420743006,NA,6,-99.237359615052,210.97771324208,26.4294148942146,1.43070104224364e-08
"453",-0.0839952500141996,NA,NA,0.0529017034283003,NA,NA,NA,3.80154134804155,-4.87624994776923,-0.265655748238373,NA,NA,NA,NA,5,-100.3113036685,210.979750194144,26.4314518462781,1.42924464930003e-08
"2302",-0.74649482095276,0.0371006631278404,NA,0.0770196366351914,-1.00749459739448,1.68838185022054,0.665492904422199,3.4529845617598,-4.96224711541028,NA,NA,NA,0.0321556623376045,NA,9,-95.9416715494977,210.980904074605,26.4326057267398,1.42842029838564e-08
"2737",0.461774170945214,NA,NA,NA,NA,2.18564342443183,0.127560897036504,NA,-4.1306938823862,NA,-0.897246092264343,NA,0.404802217378069,NA,6,-99.2430500381431,210.989094088262,26.4407957403967,1.42258286782617e-08
"4598",-0.894921385578541,0.0415378173963331,NA,0.458101234686885,NA,1.90195663772936,0.149407703837157,3.27048076665339,-4.90676388511576,-0.080849307057697,NA,NA,NA,-0.821645120200421,9,-95.9567527606735,211.011066496957,26.4627681490913,1.40703961872927e-08
"2343",-3.83517452277755,NA,5.5090675406541,0.829039232323663,NA,NA,0.729031222940652,NA,NA,-0.459679900133704,NA,NA,0.153981623616297,NA,6,-99.2579997858494,211.018993583675,26.4706952358093,1.40147379367347e-08
"6593",-0.164373700261439,NA,NA,NA,NA,NA,NA,3.90454114934042,-4.91117008827682,-0.215718670591272,NA,NA,0.731982584996172,-0.934226656200565,6,-99.2627309154723,211.028455842921,26.4801574950552,1.3948588997914e-08
"198",-0.176155022341367,-0.0939659954249609,NA,0.0624748373645151,NA,NA,NA,3.77075041632075,-4.85205078272505,NA,NA,NA,NA,NA,5,-100.337010808579,211.031164474302,26.4828661264361,1.39297109912504e-08
"693",0.466663684920691,NA,NA,0.306960039707446,NA,2.252988568515,0.0917400931599238,NA,-4.13417227806272,NA,-0.849884574746562,NA,NA,NA,6,-99.2645616073818,211.03211722674,26.4838188788741,1.39230767885102e-08
"226",-0.112975407508467,-0.0871680123888924,NA,NA,NA,NA,-0.055319361030403,3.75597409234662,-4.84120277504938,NA,NA,NA,NA,NA,5,-100.337578538269,211.032299933682,26.4840015858161,1.39218049252139e-08
"6976",-3.67184480504463,0.155261846445033,4.9619154496045,0.970270081499195,-0.637320465796118,1.09222116794938,1.26316374032086,NA,NA,0.680852483692341,-1.81357780889608,NA,0.360174289305535,-0.913654941569343,11,-93.7016036339979,211.032836897625,26.4845385497599,1.391806767329e-08
"4452",-3.16948616727181,-0.319762827278422,4.9155430115083,NA,NA,NA,0.539564728828564,1.10542507027471,NA,-0.256723494487171,NA,NA,NA,-0.968843125480399,7,-98.1863429227468,211.047384640674,26.4990862928089,1.38171967430087e-08
"4468",-3.48806639716113,-0.319416831750081,4.47383573113712,NA,NA,1.08532705352878,0.640653365880854,0.89051057459925,NA,-0.245000538920697,NA,NA,NA,-0.88780164029332,8,-97.0883675968547,211.049462466437,26.5011641185712,1.38028493334757e-08
"6508",-3.19844888852824,-0.270072077893271,4.88175713619216,NA,-1.56703099466801,NA,1.33914547702573,1.53939678513647,NA,-0.405034891267839,NA,NA,0.534532172897866,-1.02424083289695,9,-95.9786768344278,211.054914644465,26.5066162965998,1.37652727793284e-08
"6341",-0.291956937348277,NA,NA,0.143765579588841,NA,NA,NA,3.9244729217212,-4.95983061960712,NA,NA,NA,0.688572329211927,-0.963138290197283,6,-99.2790108691582,211.061015750292,26.512717402427,1.37233450702071e-08
"6338",-0.223265780955933,-0.0757420323296243,NA,NA,NA,NA,NA,3.8892385421717,-4.89105291883372,NA,NA,NA,0.705338629144225,-0.945625705498748,6,-99.2791417286899,211.061277469356,26.5129791214903,1.37215493571944e-08
"6369",-0.138746508351554,NA,NA,NA,NA,NA,-0.139324466140466,3.88008949981624,-4.91713299472749,NA,NA,NA,0.685450238602955,-0.960375706012263,6,-99.2792125733548,211.061419158686,26.5131208108202,1.37205772930608e-08
"6293",0.372518361348563,NA,NA,0.398381135815279,NA,2.2614944338086,NA,NA,-4.68839942428543,NA,NA,NA,0.445779442283919,-0.756799123030272,6,-99.280528377991,211.064050767958,26.5157524200925,1.37025355661447e-08
"229",-0.12948661099728,NA,NA,0.0501497815259885,NA,NA,-0.082068813579076,3.78089991457217,-4.90969109546059,NA,NA,NA,NA,NA,5,-100.35492124777,211.066985352683,26.5186870048179,1.36824446835629e-08
"690",0.710671286709365,0.148791543598138,NA,NA,NA,2.22874003179078,0.0205934236095996,NA,-4.1698550114514,NA,-0.955185244757559,NA,NA,NA,6,-99.286528737303,211.076051486582,26.5277531387167,1.36205616118026e-08
"2944",-4.18352618030798,0.221802929103468,4.22501154320149,0.662982239552873,-0.794688489772208,1.03571127645862,1.48007859533487,1.77053925436551,NA,0.820978315807594,-2.18128111657171,NA,0.131003186210689,NA,11,-93.7276279154073,211.084885460444,26.5365871125788,1.35605324407979e-08
"2383",-2.83720317133182,NA,4.55194500042041,0.444017165290397,-1.07670672109362,NA,NA,1.27215199846718,NA,-0.484853517044121,NA,NA,0.0254953336393875,NA,7,-98.2122900028382,211.099278800857,26.5509804529916,1.34632920840769e-08
"3010",-0.524878477584286,0.329457276859726,NA,NA,NA,NA,NA,4.19365325064054,-4.00132051317245,0.755550467035186,-1.92209620886438,NA,0.408009623134602,NA,7,-98.2141105545048,211.10291990419,26.5546215563249,1.3438803763125e-08
"6460",-2.99163518036468,-0.253249080777462,5.03669690846426,NA,-1.22606003077476,0.821881472685423,1.23924024839917,NA,NA,-0.400321932070311,NA,NA,0.415593618818328,-0.923459421823294,9,-96.0136044584702,211.12476989255,26.5764715446848,1.32927839951374e-08
"6642",-0.765147917850952,0.0433630147160135,NA,NA,NA,1.81703631155889,0.14605803635356,3.24131620263755,-4.90216382222853,-0.151170535319687,NA,NA,0.414469658671332,-0.833168320062294,9,-96.0140849267667,211.125730829143,26.5774324812777,1.32863987679286e-08
"2128",-2.99297844161173,-0.229194590948768,4.51478403634679,0.49586349545011,-1.00776890936588,NA,NA,1.25047729562381,NA,NA,NA,NA,-0.03401940434967,NA,7,-98.2282527137961,211.131204222773,26.5829058749074,1.32500876316875e-08
"6468",-2.9941203987879,-0.277554090178479,4.66224120971983,NA,NA,NA,NA,1.13865448963566,NA,-0.331610234652194,NA,NA,0.52592349368181,-1.10934746008087,7,-98.2286796957342,211.132058186649,26.5837598387836,1.32444312912542e-08
"3069",-1.15057556115099,NA,NA,0.0938304951316882,-0.747248443791122,1.64317381403858,0.863405027043283,3.70637921294986,-4.17945880468889,0.55938757811457,-1.34225566362655,NA,0.157518264033031,NA,10,-94.8954313106202,211.140555872774,26.5922575249086,1.31882771607671e-08
"6416",-2.51141688379712,-0.202726530892274,5.14519076119813,0.756991231458969,-0.920675698864904,NA,NA,NA,NA,-0.322299225732059,NA,NA,0.392164256896483,-1.2038774852236,8,-97.1351525873884,211.143032447504,26.5947340996386,1.31719563907799e-08
"2375",-3.56467923640021,NA,4.81629629423619,0.70411149966547,NA,NA,NA,1.0019745939652,NA,-0.43928220235231,NA,NA,0.102735468232129,NA,6,-99.3445089790391,211.192011970054,26.6437136221888,1.28532962053472e-08
"2380",-2.52183641361006,-0.179176119617685,4.36079328148536,NA,-1.10724555966752,NA,NA,1.33976749494643,NA,-0.454445997070669,NA,NA,0.0853174632023161,NA,7,-98.2611581551379,211.197015105457,26.6487167575911,1.28211829981343e-08
"2912",-3.3334838295806,0.334403309858709,3.70564524153105,0.630577833630447,-0.320081346050229,1.08002105525203,NA,1.63214144679043,NA,0.849127500951045,-2.18774897622603,NA,0.0162043767187127,NA,10,-94.9236832035459,211.197059658625,26.64876131076,1.28208973891495e-08
"4837",-0.0519348361829778,NA,NA,0.129726434051369,NA,NA,0.0908567048580798,4.16685927780207,-4.05596993572312,NA,-1.21543197632786,NA,NA,-0.705748170080788,7,-98.2612014037567,211.197101602694,26.6488032548287,1.28206285116686e-08
"6499",-3.414720389043,NA,5.00077866831743,NA,NA,NA,0.47828617773184,1.09381268426926,NA,-0.45992347304021,NA,NA,0.560185939629546,-1.06618262728973,7,-98.2658698983492,211.206438591879,26.6581402440137,1.27609149714131e-08
"994",-0.490190343686217,0.313729801639955,NA,NA,NA,NA,0.224327291992008,4.31564899132501,-4.01530028712774,0.843695747221731,-1.97350720411578,NA,NA,NA,7,-98.274136507487,211.222971810155,26.6746734622893,1.26558602963304e-08
"4277",0.616501833584676,NA,NA,0.433306483667725,NA,2.28414663430683,-0.175149468056977,NA,-4.63246845043183,NA,NA,NA,NA,-0.708943352922361,6,-99.3612486236904,211.225491259357,26.6771929114913,1.26399274353834e-08
"6545",0.625234047626474,NA,NA,NA,NA,2.20834284599846,NA,NA,-4.6657105133691,-0.177390268850683,NA,NA,0.527997984012902,-0.710531190854827,6,-99.3698174820275,211.242628976031,26.6943306281656,1.25320804106276e-08
"6321",0.663156862563075,NA,NA,NA,NA,2.19559689779223,-0.157896910081945,NA,-4.65117506999553,NA,NA,NA,0.47933583480546,-0.739858519162746,6,-99.3713027151685,211.245599442313,26.6973010944476,1.25134811650033e-08
"4246",0.520091839594246,-0.0683450012540343,NA,0.442410719189879,NA,2.29399028784418,NA,NA,-4.61956840820127,NA,NA,NA,NA,-0.682525836786267,6,-99.3728090081788,211.248612028334,26.7003136804682,1.24946463847002e-08
"6290",0.571556448398632,-0.0757826845110685,NA,NA,NA,2.19961239017147,NA,NA,-4.63019005648963,NA,NA,NA,0.501091812750179,-0.717743900875399,6,-99.3755492414745,211.254092494925,26.7057941470596,1.24604550062301e-08
"4501",0.553501029015725,NA,NA,0.44223839246813,NA,2.3052173807331,NA,NA,-4.66168756079389,-0.0883237536373608,NA,NA,NA,-0.67769051159391,6,-99.3797399065029,211.262473824982,26.7141754771164,1.24083466737403e-08
"1002",-0.222242219533143,0.294957543009466,NA,NA,-1.16994137170501,NA,0.696170926342643,4.50516627057253,-4.16837632082555,0.565203615518194,-1.61250390597238,NA,NA,NA,8,-97.2019109267723,211.276549126272,26.7282507784064,1.23213276287473e-08
"6452",-3.37460146205153,-0.316310566574215,4.7764957030317,NA,NA,1.10364817235493,0.68141969504653,NA,NA,-0.313906775197338,NA,NA,0.423762551504539,-0.933612968507474,8,-97.2074889450876,211.287705162903,26.739406815037,1.22527903663252e-08
"966",-0.345592510536919,0.332378546912811,NA,-0.0351875384329943,NA,NA,NA,4.24902739081847,-3.98909004842255,0.814057899373702,-1.93310822257012,NA,NA,NA,7,-98.3086826503322,211.292064095845,26.7437657479796,1.22261149002434e-08
"4448",-3.12805728789809,-0.195276017825593,4.38989194485595,0.845811624643965,-0.779494243226297,0.899526331777887,NA,1.02570548933931,NA,-0.245610229767778,NA,NA,NA,-1.10583740316074,9,-96.1026302925609,211.302821560732,26.754523212866,1.21605304381291e-08
"2388",-3.27283920908833,-0.253509126485703,4.093922068374,NA,NA,1.11139307264112,NA,0.833702093308339,NA,-0.355839445437995,NA,NA,0.064382373404197,NA,7,-98.3296408173225,211.333980429826,26.7856820819603,1.19725444104137e-08
"6240",-3.32232988608803,-0.225021468703343,4.39555015884705,0.851354995277762,-0.755184019446378,0.885700251421998,NA,1.02839338124003,NA,NA,NA,NA,0.202267772249573,-1.15585049820931,9,-96.1186055232434,211.334772022097,26.7864736742312,1.19678066612578e-08
"2312",-3.18153147253625,-0.28160248724902,5.05776033747583,0.758709420777734,NA,NA,NA,NA,NA,-0.329684747037488,NA,NA,0.113054699007656,NA,6,-99.4201038504233,211.343201712823,26.7949033649573,1.19174703612245e-08
"6436",-3.04513667132145,-0.318542625116093,5.30655629378993,NA,NA,NA,0.604080174001802,NA,NA,-0.350417732056326,NA,NA,0.57044318869592,-1.04537450222584,7,-98.3352167967934,211.345132388768,26.7968340409021,1.19059715255738e-08
"6515",-3.66757797431914,NA,4.57621271023694,NA,NA,1.05770265953991,0.565837987885456,0.880068442668063,NA,-0.421267961407042,NA,NA,0.420294023270276,-0.956805518935236,8,-97.2369084559946,211.346544184717,26.798245836851,1.1897570090017e-08
"3038",-0.700756948170822,0.434722867020521,NA,0.0794315180725277,-0.526954768376448,1.66259949490748,NA,3.58522690373807,-4.19152791904664,0.540738773915158,-1.54964462888208,NA,0.0403398943735737,NA,10,-94.9987640542906,211.347221360115,26.7989230122496,1.18935424010348e-08
"376",-4.53438832258604,-0.338811916838745,4.64777823118681,0.985702025046873,NA,1.27258058067536,0.940233120609885,0.663869521251906,NA,-0.274772494568398,NA,NA,NA,NA,8,-97.2390147933256,211.350756859379,26.802458511513,1.18725361681858e-08
"2403",-3.60134710662615,NA,4.92933517714802,NA,NA,NA,0.611173122339861,1.0534330920844,NA,-0.518511900994897,NA,NA,0.237280244002459,NA,6,-99.42793536826,211.358864748496,26.8105664006306,1.18245029924865e-08
"3041",-0.737496528681598,NA,NA,NA,NA,NA,0.347802911266507,4.15597029046991,-3.95642023975905,0.762727437314279,-1.74137001574688,NA,0.466550788941267,NA,7,-98.3493085046122,211.373315804405,26.8250174565396,1.17393726418059e-08
"2794",-0.216283866010195,0.279548985240714,NA,NA,-1.21716097652673,NA,0.718312375445966,4.41257462620352,-4.24989820591214,NA,-1.34291792377032,NA,0.413292760944748,NA,8,-97.2522302129751,211.377187698678,26.8288893508121,1.1716667821716e-08
"2526",-0.308385838512893,0.142728936876255,NA,0.0567747709857499,-0.830543111282656,1.670644790716,NA,3.28064383943924,-4.83905168478017,-0.341242173462171,NA,NA,-0.000178968119673453,NA,9,-96.1407663915225,211.379093758655,26.8307954107892,1.17055068051522e-08
"384",-4.06983395038133,-0.27453347016641,4.72825109759516,0.696306501176089,-1.23539361212836,0.939322530986952,1.46037799421151,1.0776539116487,NA,-0.382471202054328,NA,NA,NA,NA,9,-96.1411833098932,211.379927595396,26.8316292475307,1.17006275815157e-08
"2340",-3.24894176826453,-0.341830210263896,5.20238967927328,NA,NA,NA,0.743167199622358,NA,NA,-0.39592479114088,NA,NA,0.27661140546347,NA,6,-99.4419794716963,211.386952955369,26.8386546075032,1.16595991232929e-08
"6495",-3.22573071179921,NA,4.44992167438587,0.81525899773105,-0.817637046650587,0.879687497527925,NA,1.03515545298753,NA,-0.358672586276087,NA,NA,0.246915391668804,-1.13564996963265,9,-96.1618045161009,211.421170007812,26.8728716599462,1.14618172682202e-08
"3062",-1.4540213274386,0.359711753775991,NA,0.254217189897237,NA,1.82127312953124,0.510462452765347,3.63060726393944,-4.19632676164649,0.765414513192987,-1.80020659918542,NA,0.171271439969843,NA,10,-95.0367630634729,211.42321937848,26.8749210306141,1.14500785274496e-08
"6484",-3.16679047187654,-0.263382775464759,4.22736424538335,NA,NA,1.01410704097267,NA,0.92415937335047,NA,-0.298367622620974,NA,NA,0.379615965700817,-1.02231219167198,8,-97.2824148120501,211.437556896827,26.8892585489619,1.13682891862789e-08
"2168",-4.6546237120555,-0.365086826315847,4.65944488124323,1.00505086590101,NA,1.28053390249869,0.942775358560963,0.657976843538763,NA,NA,NA,NA,-0.0165085839556694,NA,8,-97.2870477699664,211.44682281266,26.8985244647947,1.13157421988786e-08
"3049",-0.447173588190664,NA,NA,NA,-1.15875852621506,NA,0.807746044509002,4.37277783651677,-4.10622498039784,0.506244041895526,-1.40042312825022,NA,0.388150205920088,NA,8,-97.2905548039518,211.453836880631,26.9055385327655,1.12761270129221e-08
"750",0.174086537588393,0.297165716404591,NA,-0.275578926123241,-1.30107512878599,NA,0.66825124191649,4.4585423909409,-4.24070627143126,NA,-1.31848418366279,NA,NA,NA,8,-97.2929536452749,211.458634563277,26.9103362154116,1.1249109791449e-08
"7008",-3.29078523400007,0.295093423430331,3.86795247301434,0.791374044709082,-0.354285028190695,0.980057645647715,NA,1.67214125378995,NA,0.853511590254423,-2.0760731668332,NA,0.327307265228033,-1.03827831061347,11,-93.919407299481,211.468444228592,26.920145880726,1.1194069881496e-08
"4529",0.914834900243836,NA,NA,NA,NA,2.22987425501877,-0.204620998208877,NA,-4.60798750732456,-0.111741315804262,NA,NA,NA,-0.656512710890827,6,-99.4841416445342,211.471277301045,26.9229789531791,1.11782243015553e-08
"6448",-3.25164659178488,-0.273866093162284,5.61069337576927,0.78236356531708,-1.31922780151398,NA,1.29889495294094,NA,NA,-0.350170847277758,NA,NA,0.469661311681164,-1.09299975023693,9,-96.1883271322844,211.474215240179,26.9259168923131,1.1161815884926e-08
"4274",0.863746214342381,-0.0521737835261549,NA,NA,NA,2.22455931161548,-0.183486411683271,NA,-4.58737288708038,NA,NA,NA,NA,-0.661322532703506,6,-99.4858184261937,211.474630864364,26.9263325164981,1.11594965656107e-08
"2372",-3.0862006054416,-0.277938842231719,4.5308066445788,NA,NA,NA,NA,1.08543576308134,NA,-0.389798629087285,NA,NA,0.194061403132839,NA,6,-99.4887573609983,211.480508733973,26.9322103861072,1.11267476797445e-08
"2537",0.0405756292982012,NA,NA,NA,-1.45172226093818,NA,0.626820387031144,4.12075058043153,-4.84602736195753,-0.394299066963526,NA,NA,0.339716929799137,NA,7,-98.4077222959045,211.49014338699,26.9418450391242,1.10732754033106e-08
"593",-2.0935085160761,NA,NA,NA,NA,1.65060523512809,NA,3.51587908544248,NA,NA,-2.22638791493155,NA,NA,NA,4,-101.630899730821,211.498485852175,26.9501875043098,1.10271823951998e-08
"6264",-4.48999733000378,-0.35387923951489,4.77481049880961,1.13089881918784,NA,1.17582454696293,0.795945683653873,0.739713585747048,NA,NA,NA,NA,0.289894685755969,-1.05535207133599,9,-96.2016881986351,211.50093737288,26.9526390250144,1.10136739929452e-08
"4498",0.802003113509003,-0.0677805523551826,NA,NA,NA,2.24319234499214,NA,NA,-4.60674389618877,-0.0912180467477972,NA,NA,NA,-0.627003397953895,6,-99.505197400391,211.513388812758,26.9650904648927,1.09453189436454e-08
