"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"1261",-1.0104533469853,NA,NA,0.107716850201477,-0.0377241983721264,NA,-1.10618194289503,-1.21369083349776,0.0988815788505079,NA,NA,-0.374512917145343,7,-62.8442454208286,140.363189636838,15.4559309901604,5.90807723686537e-06
"749",1.26499404797476,NA,NA,0.101974307156839,-0.0817617450639765,NA,-1.06623956828113,-1.20250830846646,0.092029503120817,NA,-0.60842854498277,NA,7,-62.8448500908885,140.364398976958,15.4571403302802,5.90450587930397e-06
"1885",-1.62377201638689,NA,NA,0.203350221253487,-0.100818513314539,2.04410329849515,NA,-0.554667823423195,NA,0.625418413874605,-0.482727426166012,-0.346057760924328,8,-61.7561574884945,140.385042249716,15.4777836030386,5.84387515902232e-06
"1161",-0.554130689345836,NA,NA,NA,-0.457452063417707,NA,NA,NA,-0.0405805867616058,NA,NA,-0.289437525356463,4,-66.0868522308563,140.410390852245,15.5031322055677,5.77027552192978e-06
"154",-5.4311555516061,0.846802577427048,NA,NA,-0.494704901030122,2.51648163979214,NA,NA,-0.13504392964462,NA,NA,NA,5,-65.0381462536043,140.433435364352,15.526176717674,5.70417050071269e-06
"254",-5.5368326914948,0.967680410460983,NA,0.0975435284895901,-0.0863098345299028,2.31780493279694,-1.1457673314048,-1.18477636666443,-0.00403651067158471,NA,NA,NA,8,-61.7815542054842,140.435835683696,15.528577037018,5.69732869176821e-06
"2005",-2.02642080368142,NA,NA,0.195315199844445,NA,2.12879514785917,NA,-0.598021800864579,-0.0144590796882192,0.645701145224014,-0.446989427093213,-0.356379569229063,8,-61.7881823664216,140.449092005571,15.541833358893,5.65969075323642e-06
"701",-2.51905874580896,NA,NA,0.113235045840573,-0.0931619290371683,2.0828792284,-1.01758343577375,NA,0.0132377437757037,NA,-0.744162077117194,NA,7,-62.8939178743877,140.462534543956,15.5552758972786,5.62177800176708e-06
"1981",-1.78373700503516,NA,NA,0.174086602268761,0.0820999317703353,1.83192081756041,-0.772943805712134,NA,0.0367118534606448,0.528601116269028,-0.50501531285174,-0.400694224792652,9,-60.6853985474109,140.468358070432,15.561099423754,5.60543252388054e-06
"1918",-2.09390105634229,0.893347379917595,NA,0.167862527356636,0.0396798686635086,2.10315741271277,-0.865152616712219,-0.728688978589944,NA,0.491222803949605,-0.513786023193455,-0.34140703663759,10,-59.5604452508704,140.470583753274,15.5633251065969,5.59919803602426e-06
"2038",-1.9409450021928,0.89430530692935,NA,0.170907732887115,NA,2.06690160224141,-0.85636969169795,-0.727549677324834,0.0100257208152567,0.487331627378677,-0.52257930797272,-0.339474087282615,10,-59.5626470204942,140.474987292522,15.5677286458447,5.58688345378196e-06
"1646",0.986058832667899,0.891295604067997,NA,0.152564338408826,-0.139941721087287,NA,-1.13442977008808,-0.9133683220395,NA,NA,-0.524804382174785,-0.288744001691542,8,-61.8094627828472,140.491652838422,15.5843941917442,5.54052264775542e-06
"2029",1.61467701700086,NA,NA,0.158570716050716,0.0938483893118713,NA,-0.824796437213899,-0.929744764431744,0.0981995731033208,0.53053013567567,-0.416619973647323,-0.35957467774035,9,-60.6988972785666,140.495355532743,15.5880968860654,5.53027470605906e-06
"1021",-1.276402487322,NA,NA,0.138446562900688,0.114582540785124,1.68732766676114,-0.798287846117062,-0.96616688334582,0.0721957180900854,0.509327051256549,-0.551343860799211,NA,9,-60.7247380338926,140.547037043395,15.6397783967174,5.38919883417216e-06
"1213",-5.12787746825498,NA,NA,0.121587386433653,-0.0423270112558495,1.98485568271522,-1.06934179979373,NA,0.0167893961790006,NA,NA,-0.435296920847675,7,-62.9390209164535,140.552740628088,15.6454819814102,5.37385185178804e-06
"1766",0.709958041499294,0.796906627994629,NA,0.138654655378056,NA,NA,-1.22646851269989,-1.14418536016621,0.0256055943917719,NA,-0.497162517423364,-0.311130390174273,8,-61.8493750608785,140.571477394484,15.6642187478068,5.32374263604955e-06
"586",2.24142761958733,0.623689401866387,NA,NA,-0.622789435066146,NA,NA,-0.845663807140234,NA,NA,-0.62090360960292,NA,5,-65.1083130179726,140.573768893088,15.6665102464104,5.31764645465595e-06
"1949",-1.66633637748096,NA,NA,0.212881313974548,-0.127629579977286,2.06202552617129,NA,NA,-0.018152795473361,0.632382302435406,-0.515787092458018,-0.357280089558011,8,-61.8652494599932,140.603226192714,15.6959675460361,5.23989866766188e-06
"141",-0.916724001771993,NA,NA,0.123739550712295,-0.495592349371399,NA,NA,NA,-0.0452363589767014,NA,NA,NA,4,-66.1927561361439,140.62219866282,15.7149400161427,5.19042677921788e-06
"1214",-5.70698943626013,0.968339004515883,NA,0.131274817140494,-0.142077859451065,2.34058110266564,-1.13559133805428,NA,-0.0525021620007,NA,NA,-0.395289533702036,8,-61.8851959921647,140.643119257057,15.7358606103792,5.13641634799022e-06
"1770",1.25932361517401,0.815972869740075,NA,NA,-0.143628220147538,NA,-1.15792873506101,-1.05465484865914,0.04232467371236,NA,-0.505351716045484,-0.282291643133737,8,-61.8955717718625,140.663870816452,15.7566121697747,5.08339755483822e-06
"1050",-4.51928720848496,0.64122258752091,NA,NA,-0.647011676160995,2.22775955476098,NA,NA,NA,NA,NA,-0.328593978351058,5,-65.1615906723013,140.680324201746,15.773065555068,5.04174955309793e-06
"85",-6.07978954733358,NA,NA,0.0629584093823252,NA,2.50575325231618,NA,-1.46923849616255,NA,NA,NA,NA,4,-66.2267818090584,140.690250008649,15.7829913619717,5.01678982442993e-06
"1709",1.05372235759646,NA,NA,0.136190946402763,-0.143194256943831,NA,-1.05698154432231,NA,0.0442388528550989,NA,-0.593000803900252,-0.358139960102197,7,-63.0159149650359,140.706528725253,15.799270078575,4.97612210361686e-06
"601",-1.94009574437284,NA,NA,NA,-0.423723686006328,2.19128310121967,NA,-0.856562673363177,NA,NA,-0.681035816519645,NA,5,-65.1918782724889,140.740899402121,15.8336407554431,4.89133638350267e-06
"2042",-1.90786547929994,0.877449404037925,NA,NA,0.0653892613350932,2.10641567399615,-0.887353363848969,-0.765179442309377,0.00477016927234776,0.483328268619195,-0.489410845933754,-0.323521476315264,10,-59.6963230306096,140.742339312753,15.8350806660753,4.8878161072434e-06
"21",-6.74767728708247,NA,NA,0.0702144170728473,NA,2.50675719124488,NA,NA,NA,NA,NA,NA,3,-67.3011207503798,140.743417971348,15.8361593246704,4.88518067556249e-06
"18",-6.72640368140962,0.131890663349916,NA,NA,NA,2.55871579643627,NA,NA,NA,NA,NA,NA,3,-67.3015855109679,140.744347492524,15.8370888458465,4.88291076364253e-06
"1501",-3.30428781671418,NA,NA,0.18917773933599,-0.0632112832381506,1.94783909720568,NA,-0.639374594795891,0.00269560215821099,0.638223134460409,NA,-0.400088194443743,8,-61.944164822964,140.761056918655,15.8537982719777,4.84228538827265e-06
"1537",0.442170539315153,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53664696773658,-0.296753688375892,3,-67.3379288081484,140.817034086885,15.9097754402076,4.70863573322557e-06
"1982",-2.08456603020991,0.918433506068161,NA,0.174401786517027,-0.0134181472821502,2.13342946721773,-0.828986321171884,NA,-0.0311951110276558,0.507368426707624,-0.559356005773603,-0.36227656834115,10,-59.7340700541527,140.817833359839,15.9105747131616,4.70675436658615e-06
"750",1.29421663495691,0.860050100003909,NA,0.139365051787846,-0.189517409515121,NA,-1.1283327134355,-1.08918252184503,0.0336421455083597,NA,-0.608252589650739,NA,8,-61.9734052770426,140.819537826813,15.912279180135,4.70274482167805e-06
"2009",-1.23841846160815,NA,NA,NA,-0.0784261573630139,1.95645872045804,NA,-0.621924293255797,0.00265157404099424,0.612438377987515,-0.446497972386045,-0.326973049520057,8,-61.9812993471189,140.835325966965,15.9280673202876,4.66576716862279e-06
"650",2.17890449237956,0.708775030440973,NA,NA,-0.603534387932405,NA,NA,NA,-0.0850823861519205,NA,-0.676283955298721,NA,5,-65.2426544669843,140.842451791112,15.935193144434,4.64917302973021e-06
"526",2.28680261551329,0.616084429473354,NA,0.164532572012111,-0.747987101852481,NA,NA,NA,NA,NA,-0.743568314123405,NA,5,-65.249213534565,140.855569926273,15.9483112795952,4.61877857823247e-06
"149",-6.76159187798485,NA,NA,0.0807756403297489,NA,2.66133335388458,NA,NA,-0.160251609130137,NA,NA,NA,4,-66.3095909191617,140.855868228856,15.9486095821784,4.61808973281437e-06
"194",-1.31125893026372,0.493747316746236,NA,NA,NA,NA,NA,-0.970209017628685,-0.141717778422809,NA,NA,NA,4,-66.3120166127193,140.860719615971,15.9534609692936,4.60690123771733e-06
"1262",-0.980459543731743,0.846456141089943,NA,0.139002668835358,-0.140541734281952,NA,-1.16773169226852,-1.12414922700637,0.0408839318040751,NA,NA,-0.352406653075959,8,-62.0009854233236,140.874698119374,15.9674394726969,4.57481470644177e-06
"989",-1.08744167680723,NA,NA,0.191472390091481,-0.133137179849321,1.89686189317986,NA,-0.615293402056487,0.00517095299896895,0.619563411653289,-0.580164179639578,NA,8,-62.0033572549692,140.879441782666,15.9721831359881,4.56397687398595e-06
"1534",-3.7285499172582,0.86616446151273,NA,0.154118987337467,0.0776004418688705,1.92318219319998,-0.875000587446578,-0.821420563450993,0.00429084900760146,0.503935753600414,NA,-0.397905178478558,10,-59.7699422861183,140.88957782377,15.9823191770929,4.54090505898735e-06
"1098",-0.125805007265419,0.615412813636038,NA,NA,-0.570449446523304,NA,NA,-0.946713614472543,NA,NA,NA,-0.257115533962017,5,-65.2698320050148,140.896806867172,15.9895482204948,4.52452148633628e-06
"642",0.678640389131784,0.503985874239467,NA,NA,NA,NA,NA,NA,-0.199619218880778,NA,-0.58337633792485,NA,4,-66.3535460577661,140.943778506065,16.0365198593872,4.41949750616123e-06
"1022",-1.80872115619367,0.905791341896857,NA,0.152767106125343,0.01135249876865,2.08356669205115,-0.850995963787735,-0.806765084809806,-0.000433151907149771,0.4850198560612,-0.606487920122379,NA,10,-59.7999700226367,140.949633296807,16.0423746501295,4.40657880791317e-06
"30",-4.61967329345045,0.664004678016766,NA,0.140567066112609,-0.706171216590617,2.07329933403348,NA,NA,NA,NA,NA,NA,5,-65.3023533532721,140.961849563687,16.0545909170094,4.37974487259912e-06
"1546",2.28019203972338,0.5866624649707,NA,NA,-0.699508808879604,NA,NA,NA,NA,NA,-0.644930168262012,-0.201524472653165,5,-65.3148023942645,140.986747645672,16.0794889989943,4.32555922859499e-06
"1561",-1.95567558315523,NA,NA,NA,-0.5021735756065,2.20427870466015,NA,NA,NA,NA,-0.687947580121809,-0.273447761373486,5,-65.3258255419051,141.008793940953,16.1015352942755,4.27813978650523e-06
"1113",-4.56331056030324,NA,NA,NA,-0.367638704748089,2.22125387420238,NA,-0.964190837474981,NA,NA,NA,-0.330389245588156,5,-65.3277218166186,141.01258649038,16.1053278437025,4.27003494513883e-06
"78",-0.470639629611165,0.647914166982456,NA,0.13088573329312,-0.617155430984662,NA,NA,-0.967661329159008,NA,NA,NA,NA,5,-65.3286490481553,141.014440953453,16.1071823067759,4.26607746910663e-06
"705",0.797082404156594,NA,NA,NA,NA,NA,NA,-0.920048811401254,-0.0913641824776029,NA,-0.529042244784855,NA,4,-66.39583234137,141.028351073273,16.121092426595,4.23650958711577e-06
"541",-1.79170655475596,NA,NA,0.1604730435864,-0.547912887153009,2.13536642067704,NA,NA,NA,NA,-0.802847241924798,NA,5,-65.3386959005796,141.034534658302,16.1272760116244,4.22343140641443e-06
"1997",2.2577451703317,NA,NA,0.196404980741061,-0.163168943627218,NA,NA,-0.611219562422925,0.0306975032232363,0.641370001219729,-0.451435397208201,-0.31741052508187,8,-62.0848444493909,141.042416171509,16.1351575248314,4.206820642196e-06
"1217",-1.0828954909619,NA,NA,NA,NA,NA,NA,-1.00787023317899,-0.0805576396746869,NA,NA,-0.306339078380986,4,-66.4110391860704,141.058764762673,16.1515061159958,4.17257301262835e-06
"658",-5.13727999302129,0.69444502402856,NA,NA,NA,3.23629579531192,NA,NA,-0.222947749054388,NA,-0.652296163010129,NA,5,-65.3638100213318,141.084762899806,16.1775042531288,4.11868445925814e-06
"1154",-1.44559732377298,0.50978206496892,NA,NA,NA,NA,NA,NA,-0.196537875103156,NA,NA,-0.302286828881054,4,-66.4263205347603,141.089327460053,16.1820688133756,4.10929518613364e-06
"1710",1.12256598337482,0.874214789180775,NA,0.158618687828627,-0.247574063387039,NA,-1.12303467288204,NA,-0.011023777823081,NA,-0.592038942986471,-0.321889249449871,8,-62.1207053737891,141.114138020305,16.2068793736279,4.05863311651256e-06
"202",-0.334124576855588,0.686978789739862,NA,NA,-0.545464278150146,NA,NA,-0.829674126611263,-0.0473128198176175,NA,NA,NA,5,-65.3895828123422,141.136308481827,16.2290498351496,4.01389068012871e-06
"1601",0.496607159507571,NA,NA,NA,NA,NA,NA,-1.34325475191724,NA,NA,-0.404603104317389,-0.272012751244208,4,-66.4549613361181,141.146609062769,16.2393504160911,3.99327112114591e-06
"517",0.599670439335672,NA,NA,0.0819731127571475,NA,NA,NA,NA,NA,NA,-0.670105268946354,NA,3,-67.5101987084645,141.161573887517,16.2543152408398,3.96350332623629e-06
"665",-1.99595295680507,NA,NA,NA,-0.42623369791945,2.20009047641059,NA,NA,-0.0564147615551214,NA,-0.738240298898349,NA,5,-65.4183844269759,141.193911711095,16.2866530644172,3.89993310616437e-06
"2030",1.72691358150614,0.813164972490969,NA,0.174907294630011,-0.00394419845014401,NA,-0.870359850309856,-0.790604732185003,0.0368693782689986,0.520242506055447,-0.440945299827606,-0.341969359433616,10,-59.9258010141117,141.201295279757,16.2940366330796,3.88556193817893e-06
"1950",-1.91263814897488,0.835766380985737,NA,0.210642145534811,-0.220553391562038,2.33230796728661,NA,NA,-0.0837322095143757,0.624473810385068,-0.559617127803599,-0.31785877227232,9,-61.0540813547975,141.205723685205,16.2984650385272,3.87696803418598e-06
"210",-7.10193535336241,0.677604980539561,NA,NA,NA,3.07355201076885,NA,-0.927085133044677,-0.171933939849225,NA,NA,NA,5,-65.4254227972827,141.207988451708,16.3007298050307,3.87258030528075e-06
"1886",-1.39073740526773,0.731116869160851,NA,0.211187595102617,-0.273559253567713,2.14124252760219,NA,-0.566370629829044,NA,0.622553527482043,-0.540873857847424,-0.318301231808154,9,-61.0586872550418,141.214935485693,16.3076768390159,3.85915216672011e-06
"1029",-1.81832005085682,NA,NA,0.0871858541034586,NA,NA,NA,NA,NA,NA,NA,-0.386363764541796,3,-67.5375583075031,141.216293085594,16.3090344389168,3.85653346330888e-06
"1090",-1.06633374561925,0.234010633635608,NA,NA,NA,NA,NA,-1.5022439075179,NA,NA,NA,-0.320043218730872,4,-66.4972337644626,141.231153919458,16.3238952727802,3.82798401028877e-06
"514",0.708381058750874,0.0529702926830836,NA,NA,NA,NA,NA,NA,NA,NA,-0.656046023794906,NA,3,-67.5473395760366,141.235855622661,16.3285969759838,3.81899555734551e-06
"1170",-7.41289129405751,0.681786119944675,NA,NA,NA,3.18877241204585,NA,NA,-0.221303274195595,NA,NA,-0.342862612179144,5,-65.4531958510888,141.26353455932,16.3562759126429,3.76650673573771e-06
"2006",-2.69365119599174,0.760485203886503,NA,0.19206398055278,NA,2.47585243370899,NA,-0.465908921626466,-0.0989653590186206,0.654713127293158,-0.459776672108265,-0.335271937582859,9,-61.1007668405694,141.299094656749,16.3918360100709,3.70012990279009e-06
"1781",-2.761551330512,NA,NA,0.115341277618605,NA,2.0966038933175,-1.09046024094596,-1.0999268109853,0.0775722813128761,NA,-0.588553887368053,-0.341154483647542,8,-62.2132013126802,141.299129898088,16.3918712514102,3.70006470459792e-06
"1026",-1.65227924147637,0.0584546971792416,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.373454517516476,3,-67.5796041336447,141.300384737878,16.3931260912002,3.69774393851308e-06
"1162",-0.43457155328421,0.699107598221454,NA,NA,-0.556903715099836,NA,NA,NA,-0.0889825389752451,NA,NA,-0.252969789680587,5,-65.4769766293109,141.311096115765,16.4038374690872,3.67799290957988e-06
"1665",0.618838275698416,NA,NA,NA,NA,NA,NA,NA,-0.14176130567265,NA,-0.52141271589355,-0.253451765119092,4,-66.5443301957318,141.325346781996,16.4180881353185,3.65187913007472e-06
"578",0.621736459949324,0.215560381031362,NA,NA,NA,NA,NA,-1.45782572240689,NA,NA,-0.481829749491919,NA,4,-66.5489718352084,141.334630060949,16.4273714142717,3.63496770247849e-06
"1093",-1.20533832079909,NA,NA,0.0745291807288312,NA,NA,NA,-1.40209563148528,NA,NA,NA,-0.332022963594231,4,-66.5589571603633,141.354600711259,16.4473420645815,3.59885198173028e-06
"1553",-4.50530592813326,NA,NA,NA,NA,2.81290685935664,NA,NA,NA,NA,-0.616145091497251,-0.336497493193656,4,-66.5609274506264,141.358541291785,16.4512826451079,3.59176817957697e-06
"93",-4.59769167091618,NA,NA,0.111637149428383,-0.413522306384895,2.05274370292873,NA,-0.968179086702961,NA,NA,NA,NA,5,-65.5066061345803,141.370355126303,16.4630964796259,3.57061444032775e-06
"1038",-0.548768361403558,0.594037635486797,NA,0.153352157152464,-0.699662784024995,NA,NA,NA,NA,NA,NA,-0.29676285480386,5,-65.510417256419,141.377977369981,16.4707187233033,3.55703229170788e-06
"142",-0.794974092725226,0.738985131344037,NA,0.138181413545593,-0.60177890741431,NA,NA,NA,-0.0964184752816969,NA,NA,NA,5,-65.5167166997878,141.390576256718,16.4833176100409,3.53469539709286e-06
"1609",1.90179518661412,NA,NA,NA,-0.456178044939489,NA,NA,-0.780373872425873,NA,NA,-0.56432982503522,-0.217162598769539,5,-65.5360595837095,141.429262024562,16.5220033778844,3.46698119950316e-06
"581",0.604305892078403,NA,NA,0.0732200595542148,NA,NA,NA,-1.36876940598285,NA,NA,-0.51375016088546,NA,4,-66.5977955587996,141.432277508132,16.5250188614542,3.46175782582009e-06
"589",1.92734283526667,NA,NA,0.133840954047057,-0.496574275921313,NA,NA,-0.756163655199638,NA,NA,-0.659058277402303,NA,5,-65.538053822654,141.433250502451,16.5259918557734,3.46007410006767e-06
"1785",-2.63458843201123,NA,NA,NA,0.0251294838355402,2.100491035913,-1.10082360841331,-1.13298530489393,0.0763576089439317,NA,-0.571442956629674,-0.324602039932156,8,-62.283802745998,141.440332764723,16.5330741180457,3.44784319234343e-06
"1662",-3.50417804064219,0.967340814319466,NA,0.140253612838937,-0.0944461418035848,2.56738822044834,-1.15276257931146,-0.986970015258555,NA,NA,-0.62300702590437,-0.297129589973123,9,-61.1794900439108,141.456541063431,16.5492824167537,3.4200142733319e-06
"197",-1.39317452567856,NA,NA,0.0618467942054957,NA,NA,NA,-1.03095546886182,-0.088245538165327,NA,NA,NA,4,-66.6165716500552,141.469829690643,16.5625710439653,3.39736595056421e-06
"134",-1.78402356623864,0.530002459161019,NA,0.0729945369815767,NA,NA,NA,NA,-0.209430445868886,NA,NA,NA,4,-66.6216973039655,141.480080998464,16.5728223517861,3.37999678069883e-06
"990",-1.51060856970024,0.835180389193614,NA,0.199491990573667,-0.232898977935842,2.24639811269182,NA,-0.441655670449883,-0.066728256906508,0.610751509968105,-0.62898193389215,NA,9,-61.1985609037019,141.494682783013,16.5874241363359,3.35540965151804e-06
"602",-2.24050167516779,0.721961445959209,NA,NA,-0.594661499431502,2.53100549220488,NA,-0.934033267054374,NA,NA,-0.704518911952443,NA,6,-64.4980570515699,141.499108115116,16.5918494684382,3.3479934582996e-06
"1053",-4.77646154363695,NA,NA,0.152543830713954,-0.502491067245402,2.11142989137042,NA,NA,NA,NA,NA,-0.370344647300454,5,-65.5716927431339,141.500528343411,16.5932696967331,3.34561684471276e-06
"1782",-3.80349898202483,0.933980051299849,NA,0.131616608525691,NA,2.62356946797708,-1.19827259282789,-1.06304890901046,-0.00316675166546557,NA,-0.606764129733976,-0.305758605971274,9,-61.2023897563071,141.502340488224,16.5950818415463,3.34258684651276e-06
